QueryID   Rank    DOCID         Score      System
        3      10    CACM-3077   9.514    TFIDF
        3      11    CACM-2886   9.460    TFIDF
        3      12    CACM-1703   9.454    TFIDF
        3      13    CACM-2921   9.278    TFIDF
        3      14    CACM-1350   8.718    TFIDF
        3      15    CACM-0637   8.582    TFIDF
        3      16    CACM-2317   8.512    TFIDF
        3      17    CACM-2645   8.059    TFIDF
        3      18    CACM-1135   7.972    TFIDF
        3      19    CACM-1788   7.793    TFIDF
        3      20    CACM-2534   7.703    TFIDF
        3      21    CACM-1223   7.232    TFIDF
        3      22    CACM-1807   7.038    TFIDF
        3      23    CACM-2112   7.035    TFIDF
        3      24    CACM-3099   6.947    TFIDF
        3      25    CACM-1387   6.930    TFIDF
        3      26    CACM-2470   6.820    TFIDF
        3      27    CACM-2572   6.580    TFIDF
        3      28    CACM-3130   6.567    TFIDF
        3      29    CACM-2406   6.484    TFIDF
        3      30    CACM-3150   6.484    TFIDF
        3      31    CACM-2684   6.396    TFIDF
        3      32    CACM-1496   6.305    TFIDF
        3      33    CACM-0252   6.295    TFIDF
        3      34    CACM-1029   6.295    TFIDF
        3      35    CACM-2423   6.218    TFIDF
        3      36    CACM-2111   6.127    TFIDF
        3      37    CACM-2897   6.127    TFIDF
        3      38    CACM-2254   6.090    TFIDF
        3      39    CACM-2064   6.036    TFIDF
        3      40    CACM-2870   6.036    TFIDF
        3      41    CACM-0799   5.946    TFIDF
        3      42    CACM-1062   5.929    TFIDF
        3      43    CACM-2053   5.929    TFIDF
        3      44    CACM-3105   5.818    TFIDF
        3      45    CACM-1852   5.728    TFIDF
        3      46    CACM-2931   5.723    TFIDF
        3      47    CACM-1783   5.657    TFIDF
        3      48    CACM-1392   5.566    TFIDF
        3      49    CACM-1154   5.566    TFIDF
        3      50    CACM-2871   5.475    TFIDF
        3      51    CACM-2579   5.459    TFIDF
        3      52    CACM-1003   5.428    TFIDF
        3      53    CACM-1402   5.385    TFIDF
        3      54    CACM-1572   5.337    TFIDF
        3      55    CACM-1658   5.294    TFIDF
        3      56    CACM-1678   5.089    TFIDF
        3      57    CACM-1459   4.998    TFIDF
        3      58    CACM-2305   4.998    TFIDF
        3      59    CACM-2424   4.975    TFIDF
        3      60    CACM-1787   4.975    TFIDF
        3      61    CACM-3030   4.911    TFIDF
        3      62    CACM-2542   4.884    TFIDF
        3      63    CACM-2929   4.820    TFIDF
        3      64    CACM-3093   4.820    TFIDF
        3      65    CACM-1470   4.817    TFIDF
        3      66    CACM-3148   4.817    TFIDF
        3      67    CACM-2710   4.817    TFIDF
        3      68    CACM-1485   4.817    TFIDF
        3      69    CACM-1565   4.794    TFIDF
        3      70    CACM-2138   4.730    TFIDF
        3      71    CACM-2411   4.639    TFIDF
        3      72    CACM-3102   4.639    TFIDF
        3      73    CACM-0205   4.639    TFIDF
        3      74    CACM-1671   4.518    TFIDF
        3      75    CACM-2990   4.427    TFIDF
        3      76    CACM-1457   4.424    TFIDF
        3      77    CACM-2233   4.336    TFIDF
        3      78    CACM-2652   4.333    TFIDF
        3      79    CACM-3124   4.246    TFIDF
        3      80    CACM-1194   4.246    TFIDF
        3      81    CACM-2746   4.155    TFIDF
        3      82    CACM-2867   4.155    TFIDF
        3      83    CACM-2210   4.155    TFIDF
        3      84    CACM-1835   4.152    TFIDF
        3      85    CACM-2873   4.152    TFIDF
        3      86    CACM-1533   4.064    TFIDF
        3      87    CACM-1723   3.974    TFIDF
        3      88    CACM-1947   3.974    TFIDF
        3      89    CACM-2341   3.940    TFIDF
        3      90    CACM-2820   3.883    TFIDF
        3      91    CACM-0464   3.849    TFIDF
        3      92    CACM-2989   3.823    TFIDF
        3      93    CACM-2175   3.698    TFIDF
        3      94    CACM-2887   3.607    TFIDF
        3      95    CACM-3103   3.607    TFIDF
        3      96    CACM-2198   3.604    TFIDF
        3      97    CACM-2940   3.604    TFIDF
        3      98    CACM-1456   3.578    TFIDF
        3      99    CACM-2718   3.578    TFIDF
        3     100    CACM-1827   3.516    TFIDF
        4       1    CACM-2377   39.60    TFIDF
        4       2    CACM-2939   37.51    TFIDF
        4       3    CACM-2870   35.98    TFIDF
        4       4    CACM-3049   30.74    TFIDF
        4       5    CACM-2849   29.29    TFIDF
        4       6    CACM-2931   28.16    TFIDF
        4       7    CACM-3128   27.21    TFIDF
        4       8    CACM-3103   27.07    TFIDF
        4       9    CACM-1135   26.64    TFIDF
        4      10    CACM-2342   26.17    TFIDF
        4      11    CACM-2949   25.71    TFIDF
        4      12    CACM-2905   25.48    TFIDF
        4      13    CACM-2958   24.98    TFIDF
        4      14    CACM-2501   24.71    TFIDF
        4      15    CACM-2439   24.49    TFIDF
        4      16    CACM-1681   23.88    TFIDF
        4      17    CACM-2721   23.18    TFIDF
        4      18    CACM-2519   23.17    TFIDF
        4      19    CACM-0616   22.88    TFIDF
        4      20    CACM-3043   22.83    TFIDF
        4      21    CACM-3105   22.27    TFIDF
        4      22    CACM-1470   22.17    TFIDF
        4      23    CACM-1323   22.06    TFIDF
        4      24    CACM-2742   21.96    TFIDF
        4      25    CACM-2940   21.87    TFIDF
        4      26    CACM-2851   21.63    TFIDF
        4      27    CACM-0409   21.22    TFIDF
        4      28    CACM-2767   20.28    TFIDF
        4      29    CACM-3148   20.07    TFIDF
        4      30    CACM-2632   19.42    TFIDF
        4      31    CACM-3082   18.84    TFIDF
        4      32    CACM-1829   18.83    TFIDF
        4      33    CACM-2936   18.78    TFIDF
        4      34    CACM-2626   18.73    TFIDF
        4      35    CACM-0724   18.64    TFIDF
        4      36    CACM-3018   18.41    TFIDF
        4      37    CACM-0321   18.37    TFIDF
        4      38    CACM-3188   18.22    TFIDF
        4      39    CACM-0483   18.10    TFIDF
        4      40    CACM-2314   18.03    TFIDF
        4      41    CACM-1665   17.95    TFIDF
        4      42    CACM-1145   17.94    TFIDF
        4      43    CACM-1931   17.86    TFIDF
        4      44    CACM-3137   17.85    TFIDF
        4      45    CACM-2060   17.82    TFIDF
        4      46    CACM-1099   17.59    TFIDF
        4      47    CACM-2844   17.56    TFIDF
        4      48    CACM-3021   17.43    TFIDF
        4      49    CACM-2196   17.33    TFIDF
        4      50    CACM-1699   17.32    TFIDF
        4      51    CACM-1012   16.63    TFIDF
        4      52    CACM-2684   16.44    TFIDF
        4      53    CACM-2536   16.19    TFIDF
        4      54    CACM-3077   16.03    TFIDF
        4      55    CACM-3081   15.93    TFIDF
        4      56    CACM-1623   15.87    TFIDF
        4      57    CACM-1844   15.65    TFIDF
        4      58    CACM-2357   15.51    TFIDF
        4      59    CACM-2017   15.41    TFIDF
        4      60    CACM-1727   15.12    TFIDF
        4      61    CACM-1677   14.97    TFIDF
        4      62    CACM-1307   14.86    TFIDF
        4      63    CACM-3031   14.78    TFIDF
        4      64    CACM-1650   14.72    TFIDF
        4      65    CACM-2816   14.69    TFIDF
        4      66    CACM-2709   14.40    TFIDF
        4      67    CACM-1601   14.40    TFIDF
        4      68    CACM-2359   14.38    TFIDF
        4      69    CACM-2916   14.37    TFIDF
        4      70    CACM-1527   14.13    TFIDF
        4      71    CACM-1014   14.07    TFIDF
        4      72    CACM-2276   13.84    TFIDF
        4      73    CACM-2900   13.80    TFIDF
        4      74    CACM-2263   13.71    TFIDF
        4      75    CACM-2541   13.65    TFIDF
        4      76    CACM-2812   13.61    TFIDF
        4      77    CACM-1476   13.57    TFIDF
        4      78    CACM-2232   13.38    TFIDF
        4      79    CACM-0040   13.29    TFIDF
        4      80    CACM-2895   13.20    TFIDF
        4      81    CACM-3073   13.14    TFIDF
        4      82    CACM-2828   13.09    TFIDF
        4      83    CACM-3041   13.07    TFIDF
        4      84    CACM-3064   13.00    TFIDF
        4      85    CACM-1550   12.79    TFIDF
        4      86    CACM-1485   12.64    TFIDF
        4      87    CACM-2840   12.59    TFIDF
        4      88    CACM-1350   12.46    TFIDF
        4      89    CACM-2890   12.42    TFIDF
        4      90    CACM-2665   12.40    TFIDF
        4      91    CACM-0531   12.33    TFIDF
        4      92    CACM-1534   12.29    TFIDF
        4      93    CACM-2620   12.25    TFIDF
        4      94    CACM-2722   12.21    TFIDF
        4      95    CACM-0435   12.17    TFIDF
        4      96    CACM-1889   12.09    TFIDF
        4      97    CACM-1325   12.06    TFIDF
        4      98    CACM-2233   11.98    TFIDF
        4      99    CACM-1484   11.96    TFIDF
        4     100    CACM-2054   11.93    TFIDF
        5       1    CACM-2035   51.32    TFIDF
        5       2    CACM-2003   35.67    TFIDF
        5       3    CACM-2106   33.43    TFIDF
        5       4    CACM-2716   27.95    TFIDF
        5       5    CACM-1272   27.11    TFIDF
        5       6    CACM-2812   25.99    TFIDF
        5       7    CACM-3147   25.31    TFIDF
        5       8    CACM-1742   25.09    TFIDF
        5       9    CACM-1698   24.78    TFIDF
        5      10    CACM-2629   24.03    TFIDF
        5      11    CACM-1764   22.91    TFIDF
        5      12    CACM-1747   22.49    TFIDF
        5      13    CACM-2299   21.41    TFIDF
        5      14    CACM-2321   21.35    TFIDF
        5      15    CACM-1829   21.32    TFIDF
        5      16    CACM-2753   20.31    TFIDF
        5      17    CACM-2947   20.28    TFIDF
        5      18    CACM-1188   20.18    TFIDF
        5      19    CACM-1409   19.85    TFIDF
        5      20    CACM-3144   19.48    TFIDF
        5      21    CACM-1476   19.41    TFIDF
        5      22    CACM-2145   19.14    TFIDF
        5      23    CACM-2501   18.64    TFIDF
        5      24    CACM-0679   17.44    TFIDF
        5      25    CACM-2357   16.50    TFIDF
        5      26    CACM-2188   16.37    TFIDF
        5      27    CACM-2542   16.35    TFIDF
        5      28    CACM-1671   16.26    TFIDF
        5      29    CACM-1699   16.26    TFIDF
        5      30    CACM-2252   16.04    TFIDF
        5      31    CACM-1435   15.92    TFIDF
        5      32    CACM-2181   15.48    TFIDF
        5      33    CACM-2980   15.19    TFIDF
        5      34    CACM-2820   15.03    TFIDF
        5      35    CACM-1937   14.81    TFIDF
        5      36    CACM-1605   14.71    TFIDF
        5      37    CACM-2314   14.40    TFIDF
        5      38    CACM-2718   14.37    TFIDF
        5      39    CACM-1978   14.32    TFIDF
        5      40    CACM-2622   14.25    TFIDF
        5      41    CACM-2959   14.24    TFIDF
        5      42    CACM-2873   14.20    TFIDF
        5      43    CACM-1681   13.91    TFIDF
        5      44    CACM-1307   13.61    TFIDF
        5      45    CACM-2002   13.61    TFIDF
        5      46    CACM-3190   13.37    TFIDF
        5      47    CACM-2786   13.24    TFIDF
        5      48    CACM-2860   13.15    TFIDF
        5      49    CACM-1960   13.12    TFIDF
        5      50    CACM-2344   13.09    TFIDF
        5      51    CACM-1392   13.04    TFIDF
        5      52    CACM-1502   12.95    TFIDF
        5      53    CACM-2138   12.91    TFIDF
        5      54    CACM-2451   12.79    TFIDF
        5      55    CACM-0972   12.74    TFIDF
        5      56    CACM-2541   12.60    TFIDF
        5      57    CACM-1853   12.45    TFIDF
        5      58    CACM-0040   12.34    TFIDF
        5      59    CACM-3087   12.13    TFIDF
        5      60    CACM-3102   12.05    TFIDF
        5      61    CACM-2169   11.99    TFIDF
        5      62    CACM-2358   11.89    TFIDF
        5      63    CACM-2534   11.89    TFIDF
        5      64    CACM-2105   11.88    TFIDF
        5      65    CACM-2396   11.88    TFIDF
        5      66    CACM-3031   11.86    TFIDF
        5      67    CACM-1194   11.79    TFIDF
        5      68    CACM-3137   11.79    TFIDF
        5      69    CACM-2078   11.79    TFIDF
        5      70    CACM-1682   11.69    TFIDF
        5      71    CACM-2020   11.68    TFIDF
        5      72    CACM-2036   11.60    TFIDF
        5      73    CACM-2399   11.51    TFIDF
        5      74    CACM-2978   11.42    TFIDF
        5      75    CACM-1408   11.38    TFIDF
        5      76    CACM-1750   11.38    TFIDF
        5      77    CACM-2957   11.35    TFIDF
        5      78    CACM-3025   11.34    TFIDF
        5      79    CACM-0892   11.33    TFIDF
        5      80    CACM-2522   11.28    TFIDF
        5      81    CACM-3050   11.22    TFIDF
        5      82    CACM-1602   11.14    TFIDF
        5      83    CACM-1603   11.09    TFIDF
        5      84    CACM-1680   10.86    TFIDF
        5      85    CACM-2483   10.82    TFIDF
        5      86    CACM-1738   10.79    TFIDF
        5      87    CACM-1487   10.77    TFIDF
        5      88    CACM-2379   10.75    TFIDF
        5      89    CACM-2684   10.72    TFIDF
        5      90    CACM-2704   10.63    TFIDF
        5      91    CACM-1491   10.57    TFIDF
        5      92    CACM-2527   10.54    TFIDF
        5      93    CACM-1810   10.50    TFIDF
        5      94    CACM-0251   10.48    TFIDF
        5      95    CACM-2151   10.42    TFIDF
        5      96    CACM-3011   10.40    TFIDF
        5      97    CACM-2187   10.33    TFIDF
        5      98    CACM-2966   10.26    TFIDF
        5      99    CACM-1571   10.13    TFIDF
        5     100    CACM-1589   10.09    TFIDF
        6       1    CACM-2753   36.18    TFIDF
        6       2    CACM-3035   30.10    TFIDF
        6       3    CACM-2176   25.30    TFIDF
        6       4    CACM-2931   23.70    TFIDF
        6       5    CACM-0531   23.41    TFIDF
        6       6    CACM-1543   21.98    TFIDF
        6       7    CACM-0695   21.75    TFIDF
        6       8    CACM-2826   20.85    TFIDF
        6       9    CACM-0670   19.05    TFIDF
        6      10    CACM-0435   18.40    TFIDF
        6      11    CACM-1634   17.57    TFIDF
        6      12    CACM-0616   16.33    TFIDF
        6      13    CACM-2389   16.20    TFIDF
        6      14    CACM-2187   15.75    TFIDF
        6      15    CACM-2078   15.61    TFIDF
        6      16    CACM-1014   15.61    TFIDF
        6      17    CACM-0492   15.43    TFIDF
        6      18    CACM-1397   15.40    TFIDF
        6      19    CACM-1623   15.08    TFIDF
        6      20    CACM-1341   14.72    TFIDF
        6      21    CACM-1867   14.40    TFIDF
        6      22    CACM-2167   13.75    TFIDF
        6      23    CACM-2707   13.59    TFIDF
        6      24    CACM-3198   13.57    TFIDF
        6      25    CACM-2721   13.10    TFIDF
        6      26    CACM-1046   12.93    TFIDF
        6      27    CACM-3185   12.61    TFIDF
        6      28    CACM-3150   11.30    TFIDF
        6      29    CACM-0397   11.17    TFIDF
        6      30    CACM-1978   11.05    TFIDF
        6      31    CACM-1698   10.79    TFIDF
        6      32    CACM-2485   10.66    TFIDF
        6      33    CACM-2230   10.66    TFIDF
        6      34    CACM-3077   10.54    TFIDF
        6      35    CACM-3172   10.35    TFIDF
        6      36    CACM-0417   9.750    TFIDF
        6      37    CACM-1385   9.748    TFIDF
        6      38    CACM-2828   9.341    TFIDF
        6      39    CACM-2233   9.260    TFIDF
        6      40    CACM-1009   9.188    TFIDF
        6      41    CACM-2836   8.870    TFIDF
        6      42    CACM-1365   8.857    TFIDF
        6      43    CACM-3040   8.824    TFIDF
        6      44    CACM-1186   8.779    TFIDF
        6      45    CACM-2671   8.779    TFIDF
        6      46    CACM-1664   8.496    TFIDF
        6      47    CACM-2887   8.272    TFIDF
        6      48    CACM-3188   8.270    TFIDF
        6      49    CACM-0605   8.267    TFIDF
        6      50    CACM-2406   8.151    TFIDF
        6      51    CACM-2622   8.039    TFIDF
        6      52    CACM-1517   7.974    TFIDF
        6      53    CACM-0321   7.936    TFIDF
        6      54    CACM-2705   7.923    TFIDF
        6      55    CACM-1234   7.904    TFIDF
        6      56    CACM-3156   7.792    TFIDF
        6      57    CACM-2046   7.736    TFIDF
        6      58    CACM-2231   7.717    TFIDF
        6      59    CACM-2319   7.593    TFIDF
        6      60    CACM-1885   7.593    TFIDF
        6      61    CACM-1366   7.578    TFIDF
        6      62    CACM-1001   7.517    TFIDF
        6      63    CACM-3030   7.397    TFIDF
        6      64    CACM-3033   7.365    TFIDF
        6      65    CACM-2810   7.358    TFIDF
        6      66    CACM-1928   7.188    TFIDF
        6      67    CACM-2582   7.184    TFIDF
        6      68    CACM-3154   7.137    TFIDF
        6      69    CACM-2383   7.133    TFIDF
        6      70    CACM-2314   7.058    TFIDF
        6      71    CACM-1379   7.043    TFIDF
        6      72    CACM-2572   7.041    TFIDF
        6      73    CACM-2263   7.021    TFIDF
        6      74    CACM-1846   6.975    TFIDF
        6      75    CACM-2181   6.944    TFIDF
        6      76    CACM-2943   6.882    TFIDF
        6      77    CACM-2150   6.855    TFIDF
        6      78    CACM-2918   6.851    TFIDF
        6      79    CACM-2922   6.767    TFIDF
        6      80    CACM-3047   6.672    TFIDF
        6      81    CACM-1099   6.535    TFIDF
        6      82    CACM-2893   6.351    TFIDF
        6      83    CACM-3117   6.310    TFIDF
        6      84    CACM-2095   6.294    TFIDF
        6      85    CACM-3018   6.257    TFIDF
        6      86    CACM-1348   6.245    TFIDF
        6      87    CACM-1727   6.181    TFIDF
        6      88    CACM-1948   6.138    TFIDF
        6      89    CACM-1433   6.091    TFIDF
        6      90    CACM-1184   5.945    TFIDF
        6      91    CACM-2092   5.935    TFIDF
        6      92    CACM-2712   5.894    TFIDF
        6      93    CACM-1621   5.857    TFIDF
        6      94    CACM-2202   5.817    TFIDF
        6      95    CACM-1769   5.808    TFIDF
        6      96    CACM-0731   5.764    TFIDF
        6      97    CACM-2692   5.761    TFIDF
        6      98    CACM-0854   5.715    TFIDF
        6      99    CACM-3008   5.682    TFIDF
        6     100    CACM-2061   5.671    TFIDF
        7       1    CACM-3043   73.67    TFIDF
        7       2    CACM-2949   45.78    TFIDF
        7       3    CACM-2342   40.94    TFIDF
        7       4    CACM-3128   30.78    TFIDF
        7       5    CACM-3014   30.75    TFIDF
        7       6    CACM-3148   28.95    TFIDF
        7       7    CACM-2740   28.75    TFIDF
        7       8    CACM-2849   28.65    TFIDF
        7       9    CACM-0616   28.36    TFIDF
        7      10    CACM-2376   26.71    TFIDF
        7      11    CACM-2865   26.46    TFIDF
        7      12    CACM-3021   26.11    TFIDF
        7      13    CACM-3141   24.19    TFIDF
        7      14    CACM-2912   23.46    TFIDF
        7      15    CACM-1553   22.85    TFIDF
        7      16    CACM-3077   22.66    TFIDF
        7      17    CACM-2320   21.93    TFIDF
        7      18    CACM-3104   21.20    TFIDF
        7      19    CACM-1922   20.68    TFIDF
        7      20    CACM-1854   20.60    TFIDF
        7      21    CACM-2890   19.08    TFIDF
        7      22    CACM-3137   18.88    TFIDF
        7      23    CACM-1381   18.87    TFIDF
        7      24    CACM-2317   18.58    TFIDF
        7      25    CACM-1397   18.03    TFIDF
        7      26    CACM-1933   17.92    TFIDF
        7      27    CACM-3082   17.89    TFIDF
        7      28    CACM-3048   16.96    TFIDF
        7      29    CACM-1623   16.28    TFIDF
        7      30    CACM-2871   16.01    TFIDF
        7      31    CACM-2851   15.81    TFIDF
        7      32    CACM-2905   15.55    TFIDF
        7      33    CACM-2903   15.49    TFIDF
        7      34    CACM-2033   15.42    TFIDF
