QueryID   Rank    DOCID         Score      System
        1      38    CACM-1844   8.844    Task_2_Psuedo_REL
        1      39    CACM-1236   8.812    Task_2_Psuedo_REL
        1      40    CACM-2868   8.623    Task_2_Psuedo_REL
        1      41    CACM-2621   8.590    Task_2_Psuedo_REL
        1      42    CACM-1698   8.561    Task_2_Psuedo_REL
        1      43    CACM-1647   8.484    Task_2_Psuedo_REL
        1      44    CACM-1033   8.410    Task_2_Psuedo_REL
        1      45    CACM-3068   8.385    Task_2_Psuedo_REL
        1      46    CACM-2946   8.343    Task_2_Psuedo_REL
        1      47    CACM-2535   8.329    Task_2_Psuedo_REL
        1      48    CACM-1753   8.219    Task_2_Psuedo_REL
        1      49    CACM-2297   8.189    Task_2_Psuedo_REL
        1      50    CACM-1179   8.117    Task_2_Psuedo_REL
        1      51    CACM-2597   8.036    Task_2_Psuedo_REL
        1      52    CACM-1408   7.989    Task_2_Psuedo_REL
        1      53    CACM-2622   7.930    Task_2_Psuedo_REL
        1      54    CACM-2624   7.903    Task_2_Psuedo_REL
        1      55    CACM-1544   7.831    Task_2_Psuedo_REL
        1      56    CACM-2378   7.721    Task_2_Psuedo_REL
        1      57    CACM-1938   7.544    Task_2_Psuedo_REL
        1      58    CACM-3137   7.485    Task_2_Psuedo_REL
        1      59    CACM-1534   7.361    Task_2_Psuedo_REL
        1      60    CACM-1752   7.361    Task_2_Psuedo_REL
        1      61    CACM-0971   7.257    Task_2_Psuedo_REL
        1      62    CACM-2541   7.022    Task_2_Psuedo_REL
        1      63    CACM-2080   6.774    Task_2_Psuedo_REL
        1      64    CACM-2840   6.774    Task_2_Psuedo_REL
        1      65    CACM-1685   6.651    Task_2_Psuedo_REL
        1      66    CACM-2151   6.594    Task_2_Psuedo_REL
        1      67    CACM-3112   6.478    Task_2_Psuedo_REL
        1      68    CACM-2947   6.457    Task_2_Psuedo_REL
        1      69    CACM-2988   6.438    Task_2_Psuedo_REL
        1      70    CACM-2542   6.343    Task_2_Psuedo_REL
        1      71    CACM-2188   6.307    Task_2_Psuedo_REL
        1      72    CACM-2500   6.017    Task_2_Psuedo_REL
        1      73    CACM-0322   5.993    Task_2_Psuedo_REL
        1      74    CACM-3174   5.945    Task_2_Psuedo_REL
        1      75    CACM-1472   5.820    Task_2_Psuedo_REL
        1      76    CACM-2536   5.820    Task_2_Psuedo_REL
        1      77    CACM-2375   5.784    Task_2_Psuedo_REL
        1      78    CACM-3069   5.777    Task_2_Psuedo_REL
        1      79    CACM-0637   5.762    Task_2_Psuedo_REL
        1      80    CACM-2288   5.573    Task_2_Psuedo_REL
        1      81    CACM-1034   5.462    Task_2_Psuedo_REL
        1      82    CACM-1657   5.348    Task_2_Psuedo_REL
        1      83    CACM-2681   5.348    Task_2_Psuedo_REL
        1      84    CACM-2878   5.348    Task_2_Psuedo_REL
        1      85    CACM-1728   5.262    Task_2_Psuedo_REL
        1      86    CACM-2184   5.229    Task_2_Psuedo_REL
        1      87    CACM-3002   5.204    Task_2_Psuedo_REL
        1      88    CACM-1572   5.197    Task_2_Psuedo_REL
        1      89    CACM-2948   5.145    Task_2_Psuedo_REL
        1      90    CACM-1046   5.094    Task_2_Psuedo_REL
        1      91    CACM-3153   5.049    Task_2_Psuedo_REL
        1      92    CACM-2218   4.951    Task_2_Psuedo_REL
        1      93    CACM-1225   4.926    Task_2_Psuedo_REL
        1      94    CACM-2053   4.777    Task_2_Psuedo_REL
        1      95    CACM-0698   4.774    Task_2_Psuedo_REL
        1      96    CACM-2371   4.723    Task_2_Psuedo_REL
        1      97    CACM-2989   4.718    Task_2_Psuedo_REL
        1      98    CACM-2003   4.686    Task_2_Psuedo_REL
        1      99    CACM-0696   4.686    Task_2_Psuedo_REL
        1     100    CACM-1735   4.547    Task_2_Psuedo_REL
        2       1    CACM-3078   10.09    Task_2_Psuedo_REL
        2       2    CACM-1723   2.417    Task_2_Psuedo_REL
        2       3    CACM-2434   1.917    Task_2_Psuedo_REL
        2       4    CACM-2863   1.917    Task_2_Psuedo_REL
        2       5    CACM-3202   1.515    Task_2_Psuedo_REL
        2       6    CACM-3204   0.129    Task_2_Psuedo_REL
        2       7    CACM-1591   -0.24    Task_2_Psuedo_REL
        2       8    CACM-3127   -0.71    Task_2_Psuedo_REL
        2       9    CACM-1315   -0.94    Task_2_Psuedo_REL
        2      10    CACM-1046   -1.24    Task_2_Psuedo_REL
        2      11    CACM-2002   -1.60    Task_2_Psuedo_REL
        2      12    CACM-3153   -1.72    Task_2_Psuedo_REL
        2      13    CACM-1890   -1.85    Task_2_Psuedo_REL
        2      14    CACM-1741   -1.86    Task_2_Psuedo_REL
        2      15    CACM-1680   -1.98    Task_2_Psuedo_REL
        2      16    CACM-3160   -2.19    Task_2_Psuedo_REL
        2      17    CACM-1844   -2.21    Task_2_Psuedo_REL
        2      18    CACM-3136   -2.38    Task_2_Psuedo_REL
        2      19    CACM-3077   -2.50    Task_2_Psuedo_REL
        2      20    CACM-2812   -2.52    Task_2_Psuedo_REL
        2      21    CACM-2645   -2.64    Task_2_Psuedo_REL
        2      22    CACM-0616   -2.65    Task_2_Psuedo_REL
        2      23    CACM-2233   -2.74    Task_2_Psuedo_REL
        2      24    CACM-1671   -2.80    Task_2_Psuedo_REL
        2      25    CACM-2317   -2.80    Task_2_Psuedo_REL
        2      26    CACM-3049   -2.83    Task_2_Psuedo_REL
        2      27    CACM-3072   -3.00    Task_2_Psuedo_REL
        2      28    CACM-2919   -3.18    Task_2_Psuedo_REL
        2      29    CACM-2951   -3.35    Task_2_Psuedo_REL
        2      30    CACM-1264   -3.41    Task_2_Psuedo_REL
        2      31    CACM-3080   -3.44    Task_2_Psuedo_REL
        2      32    CACM-3189   -3.45    Task_2_Psuedo_REL
        2      33    CACM-3201   -3.45    Task_2_Psuedo_REL
        2      34    CACM-3199   -3.45    Task_2_Psuedo_REL
        2      35    CACM-2937   -3.45    Task_2_Psuedo_REL
        2      36    CACM-1939   -3.47    Task_2_Psuedo_REL
        2      37    CACM-3174   -3.49    Task_2_Psuedo_REL
        2      38    CACM-3129   -3.49    Task_2_Psuedo_REL
        2      39    CACM-3112   -3.52    Task_2_Psuedo_REL
        2      40    CACM-3182   -3.54    Task_2_Psuedo_REL
        2      41    CACM-0531   -3.56    Task_2_Psuedo_REL
        2      42    CACM-2092   -3.81    Task_2_Psuedo_REL
        2      43    CACM-2947   -3.87    Task_2_Psuedo_REL
        2      44    CACM-2924   -3.98    Task_2_Psuedo_REL
        2      45    CACM-2483   -3.98    Task_2_Psuedo_REL
        2      46    CACM-3087   -4.04    Task_2_Psuedo_REL
        2      47    CACM-3150   -4.06    Task_2_Psuedo_REL
        2      48    CACM-3097   -4.06    Task_2_Psuedo_REL
        2      49    CACM-3076   -4.12    Task_2_Psuedo_REL
        2      50    CACM-1856   -4.12    Task_2_Psuedo_REL
        2      51    CACM-2519   -4.16    Task_2_Psuedo_REL
        2      52    CACM-2535   -4.20    Task_2_Psuedo_REL
        2      53    CACM-1665   -4.21    Task_2_Psuedo_REL
        2      54    CACM-2423   -4.22    Task_2_Psuedo_REL
        2      55    CACM-2622   -4.29    Task_2_Psuedo_REL
        2      56    CACM-2967   -4.29    Task_2_Psuedo_REL
        2      57    CACM-3130   -4.34    Task_2_Psuedo_REL
        2      58    CACM-2939   -4.36    Task_2_Psuedo_REL
        2      59    CACM-2390   -4.38    Task_2_Psuedo_REL
        2      60    CACM-3137   -4.41    Task_2_Psuedo_REL
        2      61    CACM-2931   -4.41    Task_2_Psuedo_REL
        2      62    CACM-2319   -4.42    Task_2_Psuedo_REL
        2      63    CACM-2188   -4.42    Task_2_Psuedo_REL
        2      64    CACM-1747   -4.46    Task_2_Psuedo_REL
        2      65    CACM-1014   -4.48    Task_2_Psuedo_REL
        2      66    CACM-0728   -4.48    Task_2_Psuedo_REL
        2      67    CACM-1427   -4.48    Task_2_Psuedo_REL
        2      68    CACM-1885   -4.50    Task_2_Psuedo_REL
        2      69    CACM-2943   -4.52    Task_2_Psuedo_REL
        2      70    CACM-3117   -4.53    Task_2_Psuedo_REL
        2      71    CACM-1108   -4.60    Task_2_Psuedo_REL
        2      72    CACM-3131   -4.60    Task_2_Psuedo_REL
        2      73    CACM-3147   -4.60    Task_2_Psuedo_REL
        2      74    CACM-3180   -4.60    Task_2_Psuedo_REL
        2      75    CACM-3181   -4.60    Task_2_Psuedo_REL
        2      76    CACM-2054   -4.62    Task_2_Psuedo_REL
        2      77    CACM-2201   -4.62    Task_2_Psuedo_REL
        2      78    CACM-1854   -4.62    Task_2_Psuedo_REL
        2      79    CACM-2096   -4.62    Task_2_Psuedo_REL
        2      80    CACM-2894   -4.67    Task_2_Psuedo_REL
        2      81    CACM-1542   -4.70    Task_2_Psuedo_REL
        2      82    CACM-1543   -4.71    Task_2_Psuedo_REL
        2      83    CACM-3050   -4.72    Task_2_Psuedo_REL
        2      84    CACM-1829   -4.73    Task_2_Psuedo_REL
        2      85    CACM-0972   -4.73    Task_2_Psuedo_REL
        2      86    CACM-2893   -4.77    Task_2_Psuedo_REL
        2      87    CACM-1705   -4.81    Task_2_Psuedo_REL
        2      88    CACM-2971   -4.81    Task_2_Psuedo_REL
        2      89    CACM-2989   -4.81    Task_2_Psuedo_REL
        2      90    CACM-1623   -4.82    Task_2_Psuedo_REL
        2      91    CACM-1066   -4.82    Task_2_Psuedo_REL
        2      92    CACM-2948   -4.83    Task_2_Psuedo_REL
        2      93    CACM-2378   -4.83    Task_2_Psuedo_REL
        2      94    CACM-2878   -4.84    Task_2_Psuedo_REL
        2      95    CACM-2003   -4.90    Task_2_Psuedo_REL
        2      96    CACM-3134   -4.92    Task_2_Psuedo_REL
        2      97    CACM-3128   -4.92    Task_2_Psuedo_REL
        2      98    CACM-3144   -4.92    Task_2_Psuedo_REL
        2      99    CACM-2820   -4.98    Task_2_Psuedo_REL
        2     100    CACM-1469   -5.00    Task_2_Psuedo_REL
        3       1    CACM-1723   9.103    Task_2_Psuedo_REL
        3       2    CACM-2921   3.707    Task_2_Psuedo_REL
        3       3    CACM-2939   3.398    Task_2_Psuedo_REL
        3       4    CACM-3150   3.341    Task_2_Psuedo_REL
        3       5    CACM-3077   2.643    Task_2_Psuedo_REL
        3       6    CACM-2061   1.146    Task_2_Psuedo_REL
        3       7    CACM-2886   0.961    Task_2_Psuedo_REL
        3       8    CACM-3130   0.915    Task_2_Psuedo_REL
        3       9    CACM-3148   0.675    Task_2_Psuedo_REL
        3      10    CACM-1788   0.568    Task_2_Psuedo_REL
        3      11    CACM-2931   0.113    Task_2_Psuedo_REL
        3      12    CACM-2929   -0.06    Task_2_Psuedo_REL
        3      13    CACM-1098   -0.26    Task_2_Psuedo_REL
        3      14    CACM-3102   -0.28    Task_2_Psuedo_REL
        3      15    CACM-3030   -0.28    Task_2_Psuedo_REL
        3      16    CACM-1135   -0.46    Task_2_Psuedo_REL
        3      17    CACM-3099   -0.77    Task_2_Psuedo_REL
        3      18    CACM-2317   -0.91    Task_2_Psuedo_REL
        3      19    CACM-3093   -1.00    Task_2_Psuedo_REL
        3      20    CACM-2534   -1.18    Task_2_Psuedo_REL
        3      21    CACM-2314   -1.26    Task_2_Psuedo_REL
        3      22    CACM-1470   -1.29    Task_2_Psuedo_REL
        3      23    CACM-2645   -1.33    Task_2_Psuedo_REL
        3      24    CACM-1366   -1.39    Task_2_Psuedo_REL
        3      25    CACM-2684   -1.58    Task_2_Psuedo_REL
        3      26    CACM-1747   -1.61    Task_2_Psuedo_REL
        3      27    CACM-0071   -1.66    Task_2_Psuedo_REL
        3      28    CACM-2423   -1.73    Task_2_Psuedo_REL
        3      29    CACM-1890   -1.85    Task_2_Psuedo_REL
        3      30    CACM-2820   -1.87    Task_2_Psuedo_REL
        3      31    CACM-2940   -1.89    Task_2_Psuedo_REL
        3      32    CACM-2785   -1.90    Task_2_Psuedo_REL
        3      33    CACM-1680   -1.98    Task_2_Psuedo_REL
        3      34    CACM-1350   -2.00    Task_2_Psuedo_REL
        3      35    CACM-3091   -2.24    Task_2_Psuedo_REL
        3      36    CACM-3120   -2.27    Task_2_Psuedo_REL
        3      37    CACM-1703   -2.37    Task_2_Psuedo_REL
        3      38    CACM-1591   -2.40    Task_2_Psuedo_REL
        3      39    CACM-1854   -2.40    Task_2_Psuedo_REL
        3      40    CACM-3198   -2.41    Task_2_Psuedo_REL
        3      41    CACM-3188   -2.41    Task_2_Psuedo_REL
        3      42    CACM-3115   -2.45    Task_2_Psuedo_REL
        3      43    CACM-0637   -2.50    Task_2_Psuedo_REL
        3      44    CACM-1769   -2.54    Task_2_Psuedo_REL
        3      45    CACM-1496   -2.56    Task_2_Psuedo_REL
        3      46    CACM-2138   -2.60    Task_2_Psuedo_REL
        3      47    CACM-3138   -2.61    Task_2_Psuedo_REL
        3      48    CACM-3105   -2.61    Task_2_Psuedo_REL
        3      49    CACM-2233   -2.65    Task_2_Psuedo_REL
        3      50    CACM-2053   -2.68    Task_2_Psuedo_REL
        3      51    CACM-1658   -2.69    Task_2_Psuedo_REL
        3      52    CACM-2897   -2.74    Task_2_Psuedo_REL
        3      53    CACM-2971   -2.87    Task_2_Psuedo_REL
        3      54    CACM-2941   -2.95    Task_2_Psuedo_REL
        3      55    CACM-2887   -3.03    Task_2_Psuedo_REL
        3      56    CACM-1223   -3.03    Task_2_Psuedo_REL
        3      57    CACM-0799   -3.04    Task_2_Psuedo_REL
        3      58    CACM-0252   -3.06    Task_2_Psuedo_REL
        3      59    CACM-2580   -3.09    Task_2_Psuedo_REL
        3      60    CACM-0695   -3.09    Task_2_Psuedo_REL
        3      61    CACM-3154   -3.11    Task_2_Psuedo_REL
        3      62    CACM-3103   -3.12    Task_2_Psuedo_REL
        3      63    CACM-2925   -3.16    Task_2_Psuedo_REL
        3      64    CACM-2739   -3.19    Task_2_Psuedo_REL
        3      65    CACM-3124   -3.20    Task_2_Psuedo_REL
        3      66    CACM-3177   -3.20    Task_2_Psuedo_REL
        3      67    CACM-3151   -3.20    Task_2_Psuedo_REL
        3      68    CACM-3204   -3.28    Task_2_Psuedo_REL
        3      69    CACM-2316   -3.31    Task_2_Psuedo_REL
        3      70    CACM-3073   -3.36    Task_2_Psuedo_REL
        3      71    CACM-2060   -3.51    Task_2_Psuedo_REL
        3      72    CACM-3182   -3.54    Task_2_Psuedo_REL
        3      73    CACM-2919   -3.57    Task_2_Psuedo_REL
        3      74    CACM-2541   -3.61    Task_2_Psuedo_REL
        3      75    CACM-2957   -3.62    Task_2_Psuedo_REL
        3      76    CACM-3145   -3.66    Task_2_Psuedo_REL
        3      77    CACM-3185   -3.67    Task_2_Psuedo_REL
        3      78    CACM-2579   -3.68    Task_2_Psuedo_REL
        3      79    CACM-2265   -3.69    Task_2_Psuedo_REL
        3      80    CACM-2252   -3.69    Task_2_Psuedo_REL
        3      81    CACM-2198   -3.69    Task_2_Psuedo_REL
        3      82    CACM-1134   -3.70    Task_2_Psuedo_REL
        3      83    CACM-1003   -3.76    Task_2_Psuedo_REL
        3      84    CACM-2480   -3.82    Task_2_Psuedo_REL
        3      85    CACM-3173   -3.82    Task_2_Psuedo_REL
        3      86    CACM-3192   -3.82    Task_2_Psuedo_REL
        3      87    CACM-1066   -3.82    Task_2_Psuedo_REL
        3      88    CACM-1740   -3.84    Task_2_Psuedo_REL
        3      89    CACM-3043   -3.86    Task_2_Psuedo_REL
        3      90    CACM-2197   -3.91    Task_2_Psuedo_REL
        3      91    CACM-2787   -3.93    Task_2_Psuedo_REL
        3      92    CACM-2947   -3.95    Task_2_Psuedo_REL
        3      93    CACM-2705   -3.95    Task_2_Psuedo_REL
        3      94    CACM-2906   -4.01    Task_2_Psuedo_REL
        3      95    CACM-2915   -4.01    Task_2_Psuedo_REL
        3      96    CACM-2922   -4.03    Task_2_Psuedo_REL
        3      97    CACM-2956   -4.03    Task_2_Psuedo_REL
        3      98    CACM-3153   -4.06    Task_2_Psuedo_REL
        3      99    CACM-3097   -4.06    Task_2_Psuedo_REL
        3     100    CACM-2937   -4.16    Task_2_Psuedo_REL
        4       1    CACM-3128   33.35    Task_2_Psuedo_REL
        4       2    CACM-3043   29.41    Task_2_Psuedo_REL
        4       3    CACM-2939   26.94    Task_2_Psuedo_REL
        4       4    CACM-2342   23.37    Task_2_Psuedo_REL
        4       5    CACM-1135   21.57    Task_2_Psuedo_REL
        4       6    CACM-3105   19.40    Task_2_Psuedo_REL
        4       7    CACM-2377   19.01    Task_2_Psuedo_REL
        4       8    CACM-2851   17.87    Task_2_Psuedo_REL
        4       9    CACM-2060   16.78    Task_2_Psuedo_REL
        4      10    CACM-3073   16.03    Task_2_Psuedo_REL
        4      11    CACM-3103   15.05    Task_2_Psuedo_REL
        4      12    CACM-3049   14.63    Task_2_Psuedo_REL
        4      13    CACM-2314   14.49    Task_2_Psuedo_REL
        4      14    CACM-2931   13.93    Task_2_Psuedo_REL
        4      15    CACM-2376   12.74    Task_2_Psuedo_REL
        4      16    CACM-2958   12.13    Task_2_Psuedo_REL
        4      17    CACM-2519   12.09    Task_2_Psuedo_REL
        4      18    CACM-2320   11.82    Task_2_Psuedo_REL
        4      19    CACM-1485   11.36    Task_2_Psuedo_REL
        4      20    CACM-2626   11.23    Task_2_Psuedo_REL
        4      21    CACM-1747   11.03    Task_2_Psuedo_REL
        4      22    CACM-2922   10.84    Task_2_Psuedo_REL
        4      23    CACM-1534   10.26    Task_2_Psuedo_REL
        4      24    CACM-3120   10.15    Task_2_Psuedo_REL
        4      25    CACM-1677   10.04    Task_2_Psuedo_REL
        4      26    CACM-2940   9.959    Task_2_Psuedo_REL
        4      27    CACM-2080   9.751    Task_2_Psuedo_REL
        4      28    CACM-0409   9.742    Task_2_Psuedo_REL
        4      29    CACM-2912   9.682    Task_2_Psuedo_REL
        4      30    CACM-2895   9.600    Task_2_Psuedo_REL
        4      31    CACM-2742   9.540    Task_2_Psuedo_REL
        4      32    CACM-2877   9.420    Task_2_Psuedo_REL
        4      33    CACM-3141   9.078    Task_2_Psuedo_REL
        4      34    CACM-2870   9.026    Task_2_Psuedo_REL
        4      35    CACM-1458   8.890    Task_2_Psuedo_REL
        4      36    CACM-3101   8.780    Task_2_Psuedo_REL
        4      37    CACM-2848   8.656    Task_2_Psuedo_REL
        4      38    CACM-2439   8.592    Task_2_Psuedo_REL
        4      39    CACM-2438   8.473    Task_2_Psuedo_REL
        4      40    CACM-2929   8.308    Task_2_Psuedo_REL
        4      41    CACM-1829   8.301    Task_2_Psuedo_REL
        4      42    CACM-1470   8.180    Task_2_Psuedo_REL
        4      43    CACM-2150   8.107    Task_2_Psuedo_REL
        4      44    CACM-1476   8.040    Task_2_Psuedo_REL
        4      45    CACM-2383   8.009    Task_2_Psuedo_REL
        4      46    CACM-2936   7.907    Task_2_Psuedo_REL
        4      47    CACM-1846   7.888    Task_2_Psuedo_REL
        4      48    CACM-0972   7.819    Task_2_Psuedo_REL
        4      49    CACM-0616   7.797    Task_2_Psuedo_REL
        4      50    CACM-2371   7.643    Task_2_Psuedo_REL
        4      51    CACM-2949   7.593    Task_2_Psuedo_REL
        4      52    CACM-2522   7.462    Task_2_Psuedo_REL
        4      53    CACM-1527   7.414    Task_2_Psuedo_REL
        4      54    CACM-2709   7.272    Task_2_Psuedo_REL
        4      55    CACM-1198   7.267    Task_2_Psuedo_REL
        4      56    CACM-1463   7.264    Task_2_Psuedo_REL
        4      57    CACM-2558   7.264    Task_2_Psuedo_REL
        4      58    CACM-3081   7.255    Task_2_Psuedo_REL
        4      59    CACM-2849   7.193    Task_2_Psuedo_REL
        4      60    CACM-1518   7.158    Task_2_Psuedo_REL
        4      61    CACM-1860   7.089    Task_2_Psuedo_REL
        4      62    CACM-2307   7.010    Task_2_Psuedo_REL
        4      63    CACM-3184   7.002    Task_2_Psuedo_REL
        4      64    CACM-2969   6.643    Task_2_Psuedo_REL
        4      65    CACM-2900   6.598    Task_2_Psuedo_REL
        4      66    CACM-1145   6.549    Task_2_Psuedo_REL
        4      67    CACM-2083   6.533    Task_2_Psuedo_REL
        4      68    CACM-2979   6.520    Task_2_Psuedo_REL
        4      69    CACM-3148   6.513    Task_2_Psuedo_REL
        4      70    CACM-1916   6.320    Task_2_Psuedo_REL
        4      71    CACM-2701   6.298    Task_2_Psuedo_REL
        4      72    CACM-0483   6.183    Task_2_Psuedo_REL
        4      73    CACM-2844   6.183    Task_2_Psuedo_REL
        4      74    CACM-2920   5.997    Task_2_Psuedo_REL
        4      75    CACM-2632   5.992    Task_2_Psuedo_REL
        4      76    CACM-1308   5.905    Task_2_Psuedo_REL
        4      77    CACM-2396   5.831    Task_2_Psuedo_REL
        4      78    CACM-2740   5.811    Task_2_Psuedo_REL
        4      79    CACM-1828   5.808    Task_2_Psuedo_REL
        4      80    CACM-1098   5.806    Task_2_Psuedo_REL
        4      81    CACM-1706   5.791    Task_2_Psuedo_REL
        4      82    CACM-1681   5.789    Task_2_Psuedo_REL
        4      83    CACM-3127   5.779    Task_2_Psuedo_REL
        4      84    CACM-1290   5.719    Task_2_Psuedo_REL
        4      85    CACM-3069   5.639    Task_2_Psuedo_REL
        4      86    CACM-1385   5.606    Task_2_Psuedo_REL
        4      87    CACM-1014   5.576    Task_2_Psuedo_REL
        4      88    CACM-0435   5.566    Task_2_Psuedo_REL
        4      89    CACM-2717   5.565    Task_2_Psuedo_REL
        4      90    CACM-1753   5.527    Task_2_Psuedo_REL
        4      91    CACM-3064   5.510    Task_2_Psuedo_REL
        4      92    CACM-2840   5.510    Task_2_Psuedo_REL
        4      93    CACM-1550   5.503    Task_2_Psuedo_REL
        4      94    CACM-2198   5.425    Task_2_Psuedo_REL
        4      95    CACM-0020   5.377    Task_2_Psuedo_REL
        4      96    CACM-1484   5.370    Task_2_Psuedo_REL
        4      97    CACM-1199   5.366    Task_2_Psuedo_REL
        4      98    CACM-2254   5.356    Task_2_Psuedo_REL
        4      99    CACM-1742   5.310    Task_2_Psuedo_REL
        4     100    CACM-0618   5.261    Task_2_Psuedo_REL
        5       1    CACM-2035   25.58    Task_2_Psuedo_REL
        5       2    CACM-1829   23.10    Task_2_Psuedo_REL
        5       3    CACM-2321   23.04    Task_2_Psuedo_REL
        5       4    CACM-2003   22.16    Task_2_Psuedo_REL
        5       5    CACM-3147   21.07    Task_2_Psuedo_REL
        5       6    CACM-2299   20.32    Task_2_Psuedo_REL
        5       7    CACM-2629   20.14    Task_2_Psuedo_REL
        5       8    CACM-2812   19.44    Task_2_Psuedo_REL
        5       9    CACM-1747   19.06    Task_2_Psuedo_REL
        5      10    CACM-1699   18.88    Task_2_Psuedo_REL
        5      11    CACM-2106   18.78    Task_2_Psuedo_REL
        5      12    CACM-2542   16.71    Task_2_Psuedo_REL
        5      13    CACM-2873   16.67    Task_2_Psuedo_REL
        5      14    CACM-1937   16.66    Task_2_Psuedo_REL
        5      15    CACM-2357   16.09    Task_2_Psuedo_REL
        5      16    CACM-2247   15.96    Task_2_Psuedo_REL
        5      17    CACM-1742   15.55    Task_2_Psuedo_REL
        5      18    CACM-1978   15.03    Task_2_Psuedo_REL
        5      19    CACM-1923   15.01    Task_2_Psuedo_REL
        5      20    CACM-1188   14.93    Task_2_Psuedo_REL
        5      21    CACM-1960   14.24    Task_2_Psuedo_REL
        5      22    CACM-1605   14.14    Task_2_Psuedo_REL
        5      23    CACM-2138   13.94    Task_2_Psuedo_REL
        5      24    CACM-1409   13.86    Task_2_Psuedo_REL
        5      25    CACM-2522   13.80    Task_2_Psuedo_REL
        5      26    CACM-3087   13.74    Task_2_Psuedo_REL
        5      27    CACM-2105   13.64    Task_2_Psuedo_REL
        5      28    CACM-3011   13.57    Task_2_Psuedo_REL
        5      29    CACM-2314   13.57    Task_2_Psuedo_REL
        5      30    CACM-1671   13.51    Task_2_Psuedo_REL
        5      31    CACM-2786   12.81    Task_2_Psuedo_REL
        5      32    CACM-2358   12.68    Task_2_Psuedo_REL
        5      33    CACM-2188   12.65    Task_2_Psuedo_REL
        5      34    CACM-1484   12.42    Task_2_Psuedo_REL
        5      35    CACM-2541   12.41    Task_2_Psuedo_REL
        5      36    CACM-3012   12.17    Task_2_Psuedo_REL
        5      37    CACM-3025   12.03    Task_2_Psuedo_REL
        5      38    CACM-2887   11.51    Task_2_Psuedo_REL
        5      39    CACM-1750   11.22    Task_2_Psuedo_REL
        5      40    CACM-2145   11.14    Task_2_Psuedo_REL
        5      41    CACM-2867   11.13    Task_2_Psuedo_REL
        5      42    CACM-3137   11.05    Task_2_Psuedo_REL
        5      43    CACM-2169   11.03    Task_2_Psuedo_REL
        5      44    CACM-1698   11.01    Task_2_Psuedo_REL
        5      45    CACM-1252   11.00    Task_2_Psuedo_REL
        5      46    CACM-1408   10.87    Task_2_Psuedo_REL
        5      47    CACM-1238   10.85    Task_2_Psuedo_REL
        5      48    CACM-0251   10.82    Task_2_Psuedo_REL
        5      49    CACM-2959   10.63    Task_2_Psuedo_REL
        5      50    CACM-2379   10.45    Task_2_Psuedo_REL
        5      51    CACM-2546   10.44    Task_2_Psuedo_REL
        5      52    CACM-1572   10.35    Task_2_Psuedo_REL
        5      53    CACM-2947   10.22    Task_2_Psuedo_REL
        5      54    CACM-2841   10.10    Task_2_Psuedo_REL
        5      55    CACM-2622   10.10    Task_2_Psuedo_REL
        5      56    CACM-1853   10.01    Task_2_Psuedo_REL
        5      57    CACM-2218   9.952    Task_2_Psuedo_REL
        5      58    CACM-1435   9.707    Task_2_Psuedo_REL
        5      59    CACM-1959   9.627    Task_2_Psuedo_REL
