QueryID   Rank    DOCID         Score    Rel/Non-Rel   Precision     Recall      System
        1      59    CACM-1939   0.233              0       0.067      0.8    COS               
        1      60    CACM-1885   0.232              0       0.066      0.8    COS               
        1      61    CACM-3150   0.231              0       0.065      0.8    COS               
        1      62    CACM-2915   0.231              0       0.064      0.8    COS               
        1      63    CACM-1088   0.231              0       0.063      0.8    COS               
        1      64    CACM-3097   0.231              0       0.062      0.8    COS               
        1      65    CACM-1588   0.230              0       0.061      0.8    COS               
        1      66    CACM-2317   0.230              0       0.060      0.8    COS               
        1      67    CACM-2947   0.230              0       0.059      0.8    COS               
        1      68    CACM-2201   0.228              0       0.058      0.8    COS               
        1      69    CACM-0248   0.228              0       0.057      0.8    COS               
        1      70    CACM-0195   0.228              0       0.057      0.8    COS               
        1      71    CACM-1542   0.227              0       0.056      0.8    COS               
        1      72    CACM-1393   0.227              0       0.055      0.8    COS               
        1      73    CACM-2305   0.225              0       0.054      0.8    COS               
        1      74    CACM-2621   0.225              0       0.054      0.8    COS               
        1      75    CACM-1828   0.224              0       0.053      0.8    COS               
        1      76    CACM-1441   0.223              0       0.052      0.8    COS               
        1      77    CACM-1195   0.223              0       0.051      0.8    COS               
        1      78    CACM-1590   0.222              0       0.051      0.8    COS               
        1      79    CACM-3082   0.222              0       0.050      0.8    COS               
        1      80    CACM-2864   0.221              0        0.05      0.8    COS               
        1      81    CACM-2876   0.220              0       0.049      0.8    COS               
        1      82    CACM-2017   0.220              0       0.048      0.8    COS               
        1      83    CACM-3142   0.219              0       0.048      0.8    COS               
        1      84    CACM-2946   0.219              0       0.047      0.8    COS               
        1      85    CACM-2526   0.219              0       0.047      0.8    COS               
        1      86    CACM-0759   0.219              0       0.046      0.8    COS               
        1      87    CACM-2128   0.218              0       0.045      0.8    COS               
        1      88    CACM-2578   0.218              0       0.045      0.8    COS               
        1      89    CACM-0435   0.217              0       0.044      0.8    COS               
        1      90    CACM-0616   0.217              0       0.044      0.8    COS               
        1      91    CACM-1033   0.217              0       0.043      0.8    COS               
        1      92    CACM-1280   0.217              0       0.043      0.8    COS               
        1      93    CACM-1712   0.216              0       0.043      0.8    COS               
        1      94    CACM-1774   0.216              0       0.042      0.8    COS               
        1      95    CACM-2249   0.216              0       0.042      0.8    COS               
        1      96    CACM-3089   0.216              0       0.041      0.8    COS               
        1      97    CACM-3112   0.216              0       0.041      0.8    COS               
        1      98    CACM-2931   0.215              0       0.040      0.8    COS               
        1      99    CACM-2083   0.215              0       0.040      0.8    COS               
        1     100    CACM-2168   0.215              0        0.04      0.8    COS               
        2       1    CACM-2434   0.272              1         1.0    0.333    COS               
        2       2    CACM-2863   0.264              1         1.0    0.666    COS               
        2       3    CACM-1046   0.250              0       0.666    0.666    COS               
        2       4    CACM-0397   0.234              0         0.5    0.666    COS               
        2       5    CACM-1867   0.192              0         0.4    0.666    COS               
        2       6    CACM-1379   0.180              0       0.333    0.666    COS               
        2       7    CACM-1764   0.166              0       0.285    0.666    COS               
        2       8    CACM-2215   0.164              0        0.25    0.666    COS               
        2       9    CACM-1397   0.163              0       0.222    0.666    COS               
        2      10    CACM-1553   0.163              0         0.2    0.666    COS               
        2      11    CACM-2177   0.162              0       0.181    0.666    COS               
        2      12    CACM-1014   0.161              0       0.166    0.666    COS               
        2      13    CACM-0531   0.159              0       0.153    0.666    COS               
        2      14    CACM-1705   0.156              0       0.142    0.666    COS               
        2      15    CACM-2194   0.156              0       0.133    0.666    COS               
        2      16    CACM-2572   0.152              0       0.125    0.666    COS               
        2      17    CACM-0282   0.148              0       0.117    0.666    COS               
        2      18    CACM-2899   0.148              0       0.111    0.666    COS               
        2      19    CACM-2980   0.146              0       0.105    0.666    COS               
        2      20    CACM-1519   0.144              0         0.1    0.666    COS               
        2      21    CACM-1527   0.143              0       0.095    0.666    COS               
        2      22    CACM-2354   0.143              0       0.090    0.666    COS               
        2      23    CACM-1469   0.143              0       0.086    0.666    COS               
        2      24    CACM-2729   0.142              0       0.083    0.666    COS               
        2      25    CACM-0210   0.142              0        0.08    0.666    COS               
        2      26    CACM-0204   0.142              0       0.076    0.666    COS               
        2      27    CACM-2002   0.141              0       0.074    0.666    COS               
        2      28    CACM-1975   0.141              0       0.071    0.666    COS               
        2      29    CACM-3188   0.141              0       0.068    0.666    COS               
        2      30    CACM-0648   0.141              0       0.066    0.666    COS               
        2      31    CACM-0676   0.141              0       0.064    0.666    COS               
        2      32    CACM-2520   0.141              0       0.062    0.666    COS               
        2      33    CACM-1190   0.141              0       0.060    0.666    COS               
        2      34    CACM-0584   0.141              0       0.058    0.666    COS               
        2      35    CACM-1057   0.141              0       0.057    0.666    COS               
        2      36    CACM-1450   0.141              0       0.055    0.666    COS               
        2      37    CACM-1943   0.141              0       0.054    0.666    COS               
        2      38    CACM-1895   0.141              0       0.052    0.666    COS               
        2      39    CACM-1579   0.141              0       0.051    0.666    COS               
        2      40    CACM-1575   0.141              0        0.05    0.666    COS               
        2      41    CACM-1574   0.141              0       0.048    0.666    COS               
        2      42    CACM-1378   0.141              0       0.047    0.666    COS               
        2      43    CACM-1371   0.141              0       0.046    0.666    COS               
        2      44    CACM-2392   0.141              0       0.045    0.666    COS               
        2      45    CACM-2713   0.141              0       0.044    0.666    COS               
        2      46    CACM-0760   0.141              0       0.043    0.666    COS               
        2      47    CACM-0881   0.141              0       0.042    0.666    COS               
        2      48    CACM-2731   0.141              0       0.041    0.666    COS               
        2      49    CACM-0967   0.141              0       0.040    0.666    COS               
        2      50    CACM-0749   0.141              0        0.04    0.666    COS               
        2      51    CACM-0188   0.141              0       0.039    0.666    COS               
        2      52    CACM-1582   0.141              0       0.038    0.666    COS               
        2      53    CACM-1583   0.141              0       0.037    0.666    COS               
        2      54    CACM-1580   0.141              0       0.037    0.666    COS               
        2      55    CACM-1581   0.141              0       0.036    0.666    COS               
        2      56    CACM-1585   0.141              0       0.035    0.666    COS               
        2      57    CACM-1343   0.141              0       0.035    0.666    COS               
        2      58    CACM-1606   0.141              0       0.034    0.666    COS               
        2      59    CACM-2100   0.141              0       0.033    0.666    COS               
        2      60    CACM-0200   0.141              0       0.033    0.666    COS               
        2      61    CACM-0201   0.141              0       0.032    0.666    COS               
        2      62    CACM-0018   0.141              0       0.032    0.666    COS               
        2      63    CACM-2473   0.141              0       0.031    0.666    COS               
        2      64    CACM-2199   0.141              0       0.031    0.666    COS               
        2      65    CACM-1881   0.141              0       0.030    0.666    COS               
        2      66    CACM-0225   0.141              0       0.030    0.666    COS               
        2      67    CACM-1154   0.139              0       0.029    0.666    COS               
        2      68    CACM-0597   0.136              0       0.029    0.666    COS               
        2      69    CACM-2047   0.136              0       0.028    0.666    COS               
        2      70    CACM-1674   0.135              0       0.028    0.666    COS               
        2      71    CACM-3171   0.135              0       0.028    0.666    COS               
        2      72    CACM-2534   0.135              0       0.027    0.666    COS               
        2      73    CACM-1593   0.134              0       0.027    0.666    COS               
        2      74    CACM-2925   0.132              0       0.027    0.666    COS               
        2      75    CACM-0616   0.131              0       0.026    0.666    COS               
        2      76    CACM-2451   0.131              0       0.026    0.666    COS               
        2      77    CACM-2771   0.131              0       0.025    0.666    COS               
        2      78    CACM-2852   0.129              0       0.025    0.666    COS               
        2      79    CACM-2127   0.129              0       0.025    0.666    COS               
        2      80    CACM-2905   0.129              0       0.025    0.666    COS               
        2      81    CACM-1625   0.128              0       0.024    0.666    COS               
        2      82    CACM-0492   0.128              0       0.024    0.666    COS               
        2      83    CACM-2368   0.128              0       0.024    0.666    COS               
        2      84    CACM-3057   0.127              0       0.023    0.666    COS               
        2      85    CACM-0670   0.127              0       0.023    0.666    COS               
        2      86    CACM-1334   0.127              0       0.023    0.666    COS               
        2      87    CACM-1214   0.127              0       0.022    0.666    COS               
        2      88    CACM-1272   0.126              0       0.022    0.666    COS               
        2      89    CACM-1305   0.126              0       0.022    0.666    COS               
        2      90    CACM-1259   0.125              0       0.022    0.666    COS               
        2      91    CACM-1155   0.123              0       0.021    0.666    COS               
        2      92    CACM-2714   0.122              0       0.021    0.666    COS               
        2      93    CACM-2233   0.121              0       0.021    0.666    COS               
        2      94    CACM-1877   0.121              0       0.021    0.666    COS               
        2      95    CACM-3144   0.121              0       0.021    0.666    COS               
        2      96    CACM-1850   0.121              0       0.020    0.666    COS               
        2      97    CACM-0526   0.121              0       0.020    0.666    COS               
        2      98    CACM-1264   0.121              0       0.020    0.666    COS               
        2      99    CACM-1977   0.121              0       0.020    0.666    COS               
        2     100    CACM-1486   0.120              0        0.02    0.666    COS               
        3       1    CACM-2061   0.288              0         0.0      0.0    COS               
        3       2    CACM-3115   0.286              0         0.0      0.0    COS               
        3       3    CACM-0100   0.278              0         0.0      0.0    COS               
        3       4    CACM-0929   0.278              0         0.0      0.0    COS               
        3       5    CACM-2411   0.258              0         0.0      0.0    COS               
        3       6    CACM-0205   0.258              0         0.0      0.0    COS               
        3       7    CACM-2921   0.254              0         0.0      0.0    COS               
        3       8    CACM-0799   0.248              0         0.0      0.0    COS               
        3       9    CACM-2112   0.248              0         0.0      0.0    COS               
        3      10    CACM-1807   0.246              1         0.1    0.166    COS               
        3      11    CACM-2579   0.239              0       0.090    0.166    COS               
        3      12    CACM-1723   0.236              0       0.083    0.166    COS               
        3      13    CACM-2886   0.232              0       0.076    0.166    COS               
        3      14    CACM-3102   0.232              0       0.071    0.166    COS               
        3      15    CACM-3099   0.229              0       0.066    0.166    COS               
        3      16    CACM-1134   0.226              1       0.125    0.333    COS               
        3      17    CACM-1496   0.221              0       0.117    0.333    COS               
        3      18    CACM-2551   0.216              0       0.111    0.333    COS               
        3      19    CACM-1029   0.214              0       0.105    0.333    COS               
        3      20    CACM-3130   0.212              0         0.1    0.333    COS               
        3      21    CACM-2684   0.206              0       0.095    0.333    COS               
        3      22    CACM-1788   0.204              0       0.090    0.333    COS               
        3      23    CACM-1466   0.202              0       0.086    0.333    COS               
        3      24    CACM-1102   0.202              0       0.083    0.333    COS               
        3      25    CACM-2661   0.202              0        0.08    0.333    COS               
        3      26    CACM-2939   0.201              0       0.076    0.333    COS               
        3      27    CACM-3030   0.200              0       0.074    0.333    COS               
        3      28    CACM-1223   0.200              0       0.071    0.333    COS               
        3      29    CACM-1947   0.200              1       0.103      0.5    COS               
        3      30    CACM-1135   0.199              0         0.1      0.5    COS               
        3      31    CACM-2534   0.198              0       0.096      0.5    COS               
        3      32    CACM-2587   0.196              0       0.093      0.5    COS               
        3      33    CACM-2659   0.196              0       0.090      0.5    COS               
        3      34    CACM-1387   0.196              0       0.088      0.5    COS               
        3      35    CACM-1350   0.194              0       0.085      0.5    COS               
        3      36    CACM-2658   0.187              0       0.083      0.5    COS               
        3      37    CACM-1783   0.186              0       0.081      0.5    COS               
        3      38    CACM-2558   0.185              0       0.078      0.5    COS               
        3      39    CACM-3124   0.181              0       0.076      0.5    COS               
        3      40    CACM-3093   0.181              0       0.075      0.5    COS               
        3      41    CACM-2746   0.181              0       0.073      0.5    COS               
        3      42    CACM-1565   0.179              0       0.071      0.5    COS               
        3      43    CACM-0252   0.178              0       0.069      0.5    COS               
        3      44    CACM-1835   0.177              0       0.068      0.5    COS               
        3      45    CACM-1402   0.177              0       0.066      0.5    COS               
        3      46    CACM-1787   0.176              0       0.065      0.5    COS               
        3      47    CACM-2867   0.174              0       0.063      0.5    COS               
        3      48    CACM-2873   0.174              0       0.062      0.5    COS               
        3      49    CACM-1457   0.174              0       0.061      0.5    COS               
        3      50    CACM-2990   0.174              0        0.06      0.5    COS               
        3      51    CACM-1678   0.174              0       0.058      0.5    COS               
        3      52    CACM-0463   0.173              0       0.057      0.5    COS               
        3      53    CACM-1138   0.173              0       0.056      0.5    COS               
        3      54    CACM-2254   0.172              0       0.055      0.5    COS               
        3      55    CACM-2603   0.171              0       0.054      0.5    COS               
        3      56    CACM-2295   0.170              0       0.053      0.5    COS               
        3      57    CACM-2870   0.168              0       0.052      0.5    COS               
        3      58    CACM-2138   0.168              0       0.051      0.5    COS               
        3      59    CACM-2652   0.168              0       0.050      0.5    COS               
        3      60    CACM-2929   0.168              0        0.05      0.5    COS               
        3      61    CACM-0464   0.167              0       0.049      0.5    COS               
        3      62    CACM-3177   0.165              0       0.048      0.5    COS               
        3      63    CACM-2316   0.164              0       0.047      0.5    COS               
        3      64    CACM-0249   0.163              0       0.046      0.5    COS               
        3      65    CACM-2341   0.163              0       0.046      0.5    COS               
        3      66    CACM-3105   0.161              0       0.045      0.5    COS               
        3      67    CACM-3000   0.161              0       0.044      0.5    COS               
        3      68    CACM-0077   0.160              0       0.044      0.5    COS               
        3      69    CACM-2495   0.160              0       0.043      0.5    COS               
        3      70    CACM-0051   0.160              0       0.042      0.5    COS               
        3      71    CACM-1785   0.160              0       0.042      0.5    COS               
        3      72    CACM-1313   0.160              0       0.041      0.5    COS               
        3      73    CACM-2897   0.160              0       0.041      0.5    COS               
        3      74    CACM-0637   0.160              0       0.040      0.5    COS               
        3      75    CACM-0303   0.159              0        0.04      0.5    COS               
        3      76    CACM-1392   0.159              0       0.039      0.5    COS               
        3      77    CACM-2210   0.159              0       0.038      0.5    COS               
        3      78    CACM-1683   0.155              0       0.038      0.5    COS               
        3      79    CACM-3077   0.155              0       0.037      0.5    COS               
        3      80    CACM-3101   0.153              0       0.037      0.5    COS               
        3      81    CACM-0070   0.153              0       0.037      0.5    COS               
        3      82    CACM-2324   0.153              0       0.036      0.5    COS               
        3      83    CACM-2111   0.153              0       0.036      0.5    COS               
        3      84    CACM-1852   0.152              0       0.035      0.5    COS               
        3      85    CACM-1533   0.152              0       0.035      0.5    COS               
        3      86    CACM-1003   0.151              0       0.034      0.5    COS               
        3      87    CACM-1098   0.151              0       0.034      0.5    COS               
        3      88    CACM-2945   0.150              0       0.034      0.5    COS               
        3      89    CACM-2843   0.150              0       0.033      0.5    COS               
        3      90    CACM-1869   0.150              0       0.033      0.5    COS               
        3      91    CACM-2449   0.149              0       0.032      0.5    COS               
        3      92    CACM-0689   0.149              0       0.032      0.5    COS               
        3      93    CACM-3171   0.149              0       0.032      0.5    COS               
        3      94    CACM-2871   0.149              0       0.031      0.5    COS               
        3      95    CACM-1314   0.148              0       0.031      0.5    COS               
        3      96    CACM-2339   0.148              0       0.031      0.5    COS               
        3      97    CACM-2130   0.147              0       0.030      0.5    COS               
        3      98    CACM-2326   0.147              0       0.030      0.5    COS               
        3      99    CACM-2705   0.146              0       0.030      0.5    COS               
        3     100    CACM-1781   0.146              0        0.03      0.5    COS               
        4       1    CACM-2844   0.246              0         0.0      0.0    COS               
        4       2    CACM-2939   0.227              0         0.0      0.0    COS               
        4       3    CACM-0616   0.205              0         0.0      0.0    COS               
        4       4    CACM-2905   0.205              0         0.0      0.0    COS               
        4       5    CACM-2721   0.201              0         0.0      0.0    COS               
        4       6    CACM-2377   0.201              0         0.0      0.0    COS               
        4       7    CACM-3128   0.201              1       0.142    0.083    COS               
        4       8    CACM-2851   0.194              0       0.125    0.083    COS               
        4       9    CACM-2870   0.191              0       0.111    0.083    COS               
        4      10    CACM-2060   0.191              0         0.1    0.083    COS               
        4      11    CACM-2931   0.187              0       0.090    0.083    COS               
        4      12    CACM-2439   0.184              0       0.083    0.083    COS               
        4      13    CACM-1470   0.184              0       0.076    0.083    COS               
        4      14    CACM-1014   0.177              0       0.071    0.083    COS               
        4      15    CACM-1677   0.175              0       0.066    0.083    COS               
        4      16    CACM-3049   0.173              0       0.062    0.083    COS               
        4      17    CACM-2742   0.173              0       0.058    0.083    COS               
        4      18    CACM-0483   0.172              0       0.055    0.083    COS               
        4      19    CACM-2626   0.171              0       0.052    0.083    COS               
        4      20    CACM-3105   0.171              0        0.05    0.083    COS               
        4      21    CACM-1727   0.168              0       0.047    0.083    COS               
        4      22    CACM-2936   0.167              0       0.045    0.083    COS               
        4      23    CACM-2558   0.166              0       0.043    0.083    COS               
        4      24    CACM-3188   0.165              0       0.041    0.083    COS               
        4      25    CACM-1665   0.164              0        0.04    0.083    COS               
        4      26    CACM-1323   0.163              0       0.038    0.083    COS               
        4      27    CACM-2767   0.162              0       0.037    0.083    COS               
        4      28    CACM-2632   0.161              0       0.035    0.083    COS               
        4      29    CACM-2958   0.160              0       0.034    0.083    COS               
        4      30    CACM-2684   0.160              0       0.033    0.083    COS               
        4      31    CACM-2900   0.159              0       0.032    0.083    COS               
        4      32    CACM-2916   0.159              0       0.031    0.083    COS               
        4      33    CACM-2940   0.158              0       0.030    0.083    COS               
        4      34    CACM-2342   0.157              0       0.029    0.083    COS               
        4      35    CACM-1623   0.157              0       0.028    0.083    COS               
        4      36    CACM-1099   0.157              0       0.027    0.083    COS               
        4      37    CACM-0435   0.157              0       0.027    0.083    COS               
        4      38    CACM-2993   0.156              0       0.026    0.083    COS               
        4      39    CACM-1145   0.155              0       0.025    0.083    COS               
        4      40    CACM-1012   0.155              0       0.025    0.083    COS               
        4      41    CACM-0531   0.154              0       0.024    0.083    COS               
        4      42    CACM-2314   0.153              0       0.023    0.083    COS               
        4      43    CACM-3064   0.151              0       0.023    0.083    COS               
        4      44    CACM-1135   0.151              0       0.022    0.083    COS               
        4      45    CACM-2969   0.149              0       0.022    0.083    COS               
        4      46    CACM-1867   0.149              0       0.021    0.083    COS               
        4      47    CACM-2816   0.149              0       0.021    0.083    COS               
        4      48    CACM-2692   0.149              0       0.020    0.083    COS               
        4      49    CACM-3132   0.149              0       0.020    0.083    COS               
        4      50    CACM-0724   0.148              0        0.02    0.083    COS               
        4      51    CACM-1485   0.148              0       0.019    0.083    COS               
        4      52    CACM-0040   0.148              0       0.019    0.083    COS               
        4      53    CACM-3057   0.147              0       0.018    0.083    COS               
        4      54    CACM-3021   0.147              0       0.018    0.083    COS               
        4      55    CACM-0492   0.146              0       0.018    0.083    COS               
        4      56    CACM-2895   0.146              0       0.017    0.083    COS               
        4      57    CACM-2457   0.146              0       0.017    0.083    COS               
        4      58    CACM-2828   0.146              0       0.017    0.083    COS               
        4      59    CACM-2541   0.144              0       0.016    0.083    COS               
        4      60    CACM-1650   0.144              0       0.016    0.083    COS               
        4      61    CACM-2665   0.144              0       0.016    0.083    COS               
        4      62    CACM-1931   0.143              0       0.016    0.083    COS               
        4      63    CACM-2406   0.142              0       0.015    0.083    COS               
        4      64    CACM-3018   0.141              0       0.015    0.083    COS               
        4      65    CACM-1681   0.140              0       0.015    0.083    COS               
        4      66    CACM-3081   0.140              0       0.015    0.083    COS               
        4      67    CACM-2949   0.139              0       0.014    0.083    COS               
        4      68    CACM-0409   0.139              0       0.014    0.083    COS               
        4      69    CACM-1307   0.139              0       0.014    0.083    COS               
        4      70    CACM-2519   0.138              0       0.014    0.083    COS               
        4      71    CACM-2276   0.138              0       0.014    0.083    COS               
        4      72    CACM-1458   0.138              0       0.013    0.083    COS               
        4      73    CACM-2232   0.137              0       0.013    0.083    COS               
        4      74    CACM-1362   0.137              0       0.013    0.083    COS               
        4      75    CACM-0670   0.137              0       0.013    0.083    COS               
        4      76    CACM-1602   0.137              0       0.013    0.083    COS               
        4      77    CACM-1699   0.137              0       0.012    0.083    COS               
        4      78    CACM-1463   0.137              0       0.012    0.083    COS               
        4      79    CACM-0321   0.137              0       0.012    0.083    COS               
        4      80    CACM-3148   0.136              0       0.012    0.083    COS               
        4      81    CACM-3014   0.136              0       0.012    0.083    COS               
        4      82    CACM-2359   0.136              0       0.012    0.083    COS               
        4      83    CACM-2195   0.136              0       0.012    0.083    COS               
        4      84    CACM-2771   0.136              0       0.011    0.083    COS               
        4      85    CACM-2177   0.135              0       0.011    0.083    COS               
        4      86    CACM-3008   0.135              0       0.011    0.083    COS               
        4      87    CACM-2619   0.135              0       0.011    0.083    COS               
        4      88    CACM-1829   0.135              0       0.011    0.083    COS               
        4      89    CACM-0879   0.135              0       0.011    0.083    COS               
        4      90    CACM-0880   0.135              0       0.011    0.083    COS               
        4      91    CACM-2840   0.134              0       0.010    0.083    COS               
        4      92    CACM-1473   0.134              0       0.010    0.083    COS               
        4      93    CACM-2627   0.134              0       0.010    0.083    COS               
        4      94    CACM-3103   0.134              0       0.010    0.083    COS               
        4      95    CACM-2396   0.133              0       0.010    0.083    COS               
        4      96    CACM-0648   0.133              0       0.010    0.083    COS               
        4      97    CACM-1190   0.133              0       0.010    0.083    COS               
        4      98    CACM-1895   0.133              0       0.010    0.083    COS               
        4      99    CACM-1575   0.133              0       0.010    0.083    COS               
        4     100    CACM-0967   0.133              0        0.01    0.083    COS               
        5       1    CACM-2035   0.222              1         1.0    0.125    COS               
        5       2    CACM-2299   0.203              1         1.0     0.25    COS               
        5       3    CACM-2003   0.192              0       0.666     0.25    COS               
        5       4    CACM-2106   0.189              0         0.5     0.25    COS               
        5       5    CACM-1698   0.188              0         0.4     0.25    COS               
        5       6    CACM-2067   0.186              0       0.333     0.25    COS               
        5       7    CACM-1409   0.181              0       0.285     0.25    COS               
        5       8    CACM-2873   0.178              0        0.25     0.25    COS               
        5       9    CACM-2629   0.177              0       0.222     0.25    COS               
        5      10    CACM-1671   0.175              0         0.2     0.25    COS               
        5      11    CACM-2181   0.174              0       0.181     0.25    COS               
        5      12    CACM-1829   0.171              0       0.166     0.25    COS               
        5      13    CACM-2820   0.171              1       0.230    0.375    COS               
        5      14    CACM-1742   0.170              0       0.214    0.375    COS               
        5      15    CACM-0023   0.169              0         0.2    0.375    COS               
        5      16    CACM-1699   0.169              0       0.187    0.375    COS               
        5      17    CACM-1764   0.167              0       0.176    0.375    COS               
        5      18    CACM-1960   0.162              0       0.166    0.375    COS               
        5      19    CACM-3050   0.162              0       0.157    0.375    COS               
        5      20    CACM-2947   0.161              0        0.15    0.375    COS               
        5      21    CACM-2321   0.159              0       0.142    0.375    COS               
        5      22    CACM-3147   0.158              0       0.136    0.375    COS               
        5      23    CACM-1188   0.158              0       0.130    0.375    COS               
        5      24    CACM-2786   0.156              0       0.125    0.375    COS               
        5      25    CACM-1978   0.156              0        0.12    0.375    COS               
        5      26    CACM-1937   0.155              0       0.115    0.375    COS               
        5      27    CACM-1810   0.155              0       0.111    0.375    COS               
        5      28    CACM-2358   0.155              0       0.107    0.375    COS               
        5      29    CACM-2105   0.155              0       0.103    0.375    COS               
        5      30    CACM-2277   0.154              0         0.1    0.375    COS               
        5      31    CACM-2138   0.153              0       0.096    0.375    COS               
        5      32    CACM-2145   0.151              0       0.093    0.375    COS               
        5      33    CACM-2252   0.150              0       0.090    0.375    COS               
        5      34    CACM-2542   0.149              0       0.088    0.375    COS               
        5      35    CACM-2329   0.149              0       0.085    0.375    COS               
        5      36    CACM-0892   0.149              0       0.083    0.375    COS               
        5      37    CACM-3011   0.148              0       0.081    0.375    COS               
        5      38    CACM-1502   0.147              1       0.105      0.5    COS               
        5      39    CACM-1853   0.147              0       0.102      0.5    COS               
        5      40    CACM-1435   0.147              0         0.1      0.5    COS               
        5      41    CACM-2812   0.146              0       0.097      0.5    COS               
        5      42    CACM-2887   0.146              0       0.095      0.5    COS               
        5      43    CACM-2704   0.145              0       0.093      0.5    COS               
        5      44    CACM-2753   0.144              0       0.090      0.5    COS               
        5      45    CACM-3023   0.144              0       0.088      0.5    COS               
        5      46    CACM-3102   0.144              0       0.086      0.5    COS               
        5      47    CACM-1571   0.143              0       0.085      0.5    COS               
        5      48    CACM-1392   0.143              0       0.083      0.5    COS               
        5      49    CACM-2399   0.143              1       0.102    0.625    COS               
        5      50    CACM-2169   0.142              0         0.1    0.625    COS               
        5      51    CACM-1476   0.141              0       0.098    0.625    COS               
        5      52    CACM-1603   0.141              0       0.096    0.625    COS               
        5      53    CACM-2396   0.140              0       0.094    0.625    COS               
        5      54    CACM-1750   0.140              0       0.092    0.625    COS               
        5      55    CACM-2860   0.140              0       0.090    0.625    COS               
        5      56    CACM-1395   0.139              0       0.089    0.625    COS               
        5      57    CACM-0972   0.139              0       0.087    0.625    COS               
        5      58    CACM-2841   0.138              0       0.086    0.625    COS               
        5      59    CACM-2716   0.138              0       0.084    0.625    COS               
