QueryID   Rank    DOCID         Score      System
        2      14      2537   9.529    BM25_Task_3_Stemmed
        2      15      2863   9.487    BM25_Task_3_Stemmed
        2      16      2944   9.420    BM25_Task_3_Stemmed
        2      17      1886   9.346    BM25_Task_3_Stemmed
        2      18       124   9.234    BM25_Task_3_Stemmed
        2      19      3106   9.134    BM25_Task_3_Stemmed
        2      20      3103   9.134    BM25_Task_3_Stemmed
        2      21      2856   8.992    BM25_Task_3_Stemmed
        2      22      3129   8.842    BM25_Task_3_Stemmed
        2      23      1542   8.802    BM25_Task_3_Stemmed
        2      24      2701   8.788    BM25_Task_3_Stemmed
        2      25      2598   8.688    BM25_Task_3_Stemmed
        2      26      2716   8.674    BM25_Task_3_Stemmed
        2      27      1807   8.579    BM25_Task_3_Stemmed
        2      28      1901   8.568    BM25_Task_3_Stemmed
        2      29      3033   8.456    BM25_Task_3_Stemmed
        2      30      2816   8.371    BM25_Task_3_Stemmed
        2      31      3005   8.250    BM25_Task_3_Stemmed
        2      32      2834   8.190    BM25_Task_3_Stemmed
        2      33      3099   8.181    BM25_Task_3_Stemmed
        2      34      3113   8.151    BM25_Task_3_Stemmed
        2      35      2819   8.038    BM25_Task_3_Stemmed
        2      36      2253   8.015    BM25_Task_3_Stemmed
        2      37      2648   7.992    BM25_Task_3_Stemmed
        2      38      3054   7.836    BM25_Task_3_Stemmed
        2      39      1223   7.830    BM25_Task_3_Stemmed
        2      40      1195   7.775    BM25_Task_3_Stemmed
        2      41      2623   7.505    BM25_Task_3_Stemmed
        2      42      2885   7.474    BM25_Task_3_Stemmed
        2      43      1552   7.382    BM25_Task_3_Stemmed
        2      44      2437   7.344    BM25_Task_3_Stemmed
        2      45      2929   7.337    BM25_Task_3_Stemmed
        2      46       849   7.248    BM25_Task_3_Stemmed
        2      47      2490   7.121    BM25_Task_3_Stemmed
        2      48      2855   7.099    BM25_Task_3_Stemmed
        2      49      2858   7.007    BM25_Task_3_Stemmed
        2      50      2904   6.928    BM25_Task_3_Stemmed
        2      51      2745   6.914    BM25_Task_3_Stemmed
        2      52      1973   6.884    BM25_Task_3_Stemmed
        2      53      1564   6.876    BM25_Task_3_Stemmed
        2      54      2220   6.834    BM25_Task_3_Stemmed
        2      55      3057   6.759    BM25_Task_3_Stemmed
        2      56      1369   6.621    BM25_Task_3_Stemmed
        2      57      3110   6.528    BM25_Task_3_Stemmed
        2      58      2722   6.522    BM25_Task_3_Stemmed
        2      59       405   6.463    BM25_Task_3_Stemmed
        2      60      1134   6.461    BM25_Task_3_Stemmed
        2      61      2651   6.419    BM25_Task_3_Stemmed
        2      62      1235   6.394    BM25_Task_3_Stemmed
        2      63      2711   6.317    BM25_Task_3_Stemmed
        2      64      3171   6.240    BM25_Task_3_Stemmed
        2      65      2276   6.158    BM25_Task_3_Stemmed
        2      66      2464   6.144    BM25_Task_3_Stemmed
        2      67      1172   6.122    BM25_Task_3_Stemmed
        2      68      1694   6.122    BM25_Task_3_Stemmed
        2      69      2857   6.079    BM25_Task_3_Stemmed
        2      70      2374   6.079    BM25_Task_3_Stemmed
        2      71      2524   5.966    BM25_Task_3_Stemmed
        2      72       940   5.966    BM25_Task_3_Stemmed
        2      73      1231   5.952    BM25_Task_3_Stemmed
        2      74      1066   5.941    BM25_Task_3_Stemmed
        2      75      2753   5.865    BM25_Task_3_Stemmed
        2      76      2433   5.855    BM25_Task_3_Stemmed
        2      77      1088   5.855    BM25_Task_3_Stemmed
        2      78      1655   5.844    BM25_Task_3_Stemmed
        2      79      2078   5.843    BM25_Task_3_Stemmed
        2      80      2389   5.801    BM25_Task_3_Stemmed
        2      81       867   5.799    BM25_Task_3_Stemmed
        2      82      2423   5.758    BM25_Task_3_Stemmed
        2      83      3072   5.726    BM25_Task_3_Stemmed
        2      84      2616   5.693    BM25_Task_3_Stemmed
        2      85      2290   5.693    BM25_Task_3_Stemmed
        2      86      2964   5.693    BM25_Task_3_Stemmed
        2      87      3169   5.693    BM25_Task_3_Stemmed
        2      88      2736   5.687    BM25_Task_3_Stemmed
        2      89      3112   5.661    BM25_Task_3_Stemmed
        2      90      1670   5.638    BM25_Task_3_Stemmed
        2      91      2903   5.581    BM25_Task_3_Stemmed
        2      92      1651   5.536    BM25_Task_3_Stemmed
        2      93      3074   5.536    BM25_Task_3_Stemmed
        2      94      2138   5.520    BM25_Task_3_Stemmed
        2      95      2543   5.484    BM25_Task_3_Stemmed
        2      96      2111   5.484    BM25_Task_3_Stemmed
        2      97      1932   5.458    BM25_Task_3_Stemmed
        2      98      1756   5.446    BM25_Task_3_Stemmed
        2      99      2729   5.446    BM25_Task_3_Stemmed
        2     100      2006   5.446    BM25_Task_3_Stemmed
        3       1      2714   7.521    BM25_Task_3_Stemmed
        3       2      2685   7.369    BM25_Task_3_Stemmed
        3       3      1158   7.048    BM25_Task_3_Stemmed
        3       4      2433   7.003    BM25_Task_3_Stemmed
        3       5      2973   6.768    BM25_Task_3_Stemmed
        3       6       950   6.701    BM25_Task_3_Stemmed
        3       7      1601   6.574    BM25_Task_3_Stemmed
        3       8      2785   6.574    BM25_Task_3_Stemmed
        3       9      2266   6.363    BM25_Task_3_Stemmed
        3      10      3075   6.363    BM25_Task_3_Stemmed
        3      11      3156   6.322    BM25_Task_3_Stemmed
        3      12      1811   6.235    BM25_Task_3_Stemmed
        3      13       392   6.235    BM25_Task_3_Stemmed
        3      14      2182   6.235    BM25_Task_3_Stemmed
        3      15       141   6.235    BM25_Task_3_Stemmed
        3      16      2700   6.235    BM25_Task_3_Stemmed
        3      17      1828   6.235    BM25_Task_3_Stemmed
        3      18      2952   6.235    BM25_Task_3_Stemmed
        3      19      1302   6.235    BM25_Task_3_Stemmed
        3      20      1262   6.235    BM25_Task_3_Stemmed
        3      21      1795   6.235    BM25_Task_3_Stemmed
        3      22      2664   6.235    BM25_Task_3_Stemmed
        3      23      2660   6.235    BM25_Task_3_Stemmed
        3      24      1569   6.235    BM25_Task_3_Stemmed
        3      25      1367   6.235    BM25_Task_3_Stemmed
        3      26      1613   6.128    BM25_Task_3_Stemmed
        3      27      2896   5.790    BM25_Task_3_Stemmed
        3      28      3059   5.790    BM25_Task_3_Stemmed
        3      29      2851   5.708    BM25_Task_3_Stemmed
        3      30      2342   5.708    BM25_Task_3_Stemmed
        3      31      2557   5.405    BM25_Task_3_Stemmed
        3      32      2570   5.405    BM25_Task_3_Stemmed
        3      33      2401   5.132    BM25_Task_3_Stemmed
        3      34      2289   5.098    BM25_Task_3_Stemmed
        3      35      2080   5.066    BM25_Task_3_Stemmed
        3      36      2895   5.066    BM25_Task_3_Stemmed
        3      37      2740   5.066    BM25_Task_3_Stemmed
        3      38      3073   5.066    BM25_Task_3_Stemmed
        3      39        46   5.066    BM25_Task_3_Stemmed
        3      40      2195   5.008    BM25_Task_3_Stemmed
        3      41      1468   5.008    BM25_Task_3_Stemmed
        3      42      2865   4.768    BM25_Task_3_Stemmed
        3      43      2175   4.768    BM25_Task_3_Stemmed
        3      44      1846   4.768    BM25_Task_3_Stemmed
        3      45      1747   4.768    BM25_Task_3_Stemmed
        3      46      2838   4.443    BM25_Task_3_Stemmed
        3      47      2060   4.317    BM25_Task_3_Stemmed
        3      48      2515   4.023    BM25_Task_3_Stemmed
        3      49      1957   4.023    BM25_Task_3_Stemmed
        3      50      1959   4.023    BM25_Task_3_Stemmed
        3      51      2114   4.023    BM25_Task_3_Stemmed
        3      52      3175   4.023    BM25_Task_3_Stemmed
        3      53      1854   3.954    BM25_Task_3_Stemmed
        3      54      2311   3.684    BM25_Task_3_Stemmed
        3      55      1960   3.684    BM25_Task_3_Stemmed
        3      56      2514   3.684    BM25_Task_3_Stemmed
        3      57      1603   3.684    BM25_Task_3_Stemmed
        3      58      1554   3.684    BM25_Task_3_Stemmed
        3      59      2727   3.684    BM25_Task_3_Stemmed
        3      60      1008   3.684    BM25_Task_3_Stemmed
        3      61      1200   3.684    BM25_Task_3_Stemmed
        3      62      2898   3.684    BM25_Task_3_Stemmed
        3      63      1471   3.684    BM25_Task_3_Stemmed
        3      64      2376   3.684    BM25_Task_3_Stemmed
        3      65      1536   3.684    BM25_Task_3_Stemmed
        3      66      3044   3.684    BM25_Task_3_Stemmed
        3      67      1380   3.684    BM25_Task_3_Stemmed
        3      68      1341   3.684    BM25_Task_3_Stemmed
        3      69       320   3.684    BM25_Task_3_Stemmed
        3      70      3194   3.684    BM25_Task_3_Stemmed
        3      71      2723   2.855    BM25_Task_3_Stemmed
        3      72      2967   2.614    BM25_Task_3_Stemmed
        3      73      1928   2.614    BM25_Task_3_Stemmed
        3      74      3120   2.614    BM25_Task_3_Stemmed
        3      75      1325   2.614    BM25_Task_3_Stemmed
        3      76      1409   2.614    BM25_Task_3_Stemmed
        3      77      2497   2.614    BM25_Task_3_Stemmed
        3      78      2692   2.492    BM25_Task_3_Stemmed
        3      79      2042   0.703    BM25_Task_3_Stemmed
        3      80      2630   0.703    BM25_Task_3_Stemmed
        3      81      1559   0.693    BM25_Task_3_Stemmed
        3      82      2430   0.693    BM25_Task_3_Stemmed
        3      83      2090   0.693    BM25_Task_3_Stemmed
        3      84      2325   0.693    BM25_Task_3_Stemmed
        3      85       371   0.677    BM25_Task_3_Stemmed
        3      86      2520   0.677    BM25_Task_3_Stemmed
        3      87      1858   0.677    BM25_Task_3_Stemmed
        3      88      1539   0.677    BM25_Task_3_Stemmed
        3      89      2146   0.665    BM25_Task_3_Stemmed
        3      90      2884   0.657    BM25_Task_3_Stemmed
        3      91      2444   0.648    BM25_Task_3_Stemmed
        3      92      2043   0.648    BM25_Task_3_Stemmed
        3      93      1729   0.648    BM25_Task_3_Stemmed
        3      94      1968   0.648    BM25_Task_3_Stemmed
        3      95      1967   0.648    BM25_Task_3_Stemmed
        3      96      1611   0.648    BM25_Task_3_Stemmed
        3      97      2426   0.648    BM25_Task_3_Stemmed
        3      98      2510   0.648    BM25_Task_3_Stemmed
        3      99      2509   0.648    BM25_Task_3_Stemmed
        3     100      1990   0.648    BM25_Task_3_Stemmed
        4       1      2406   8.316    BM25_Task_3_Stemmed
        4       2      2276   7.748    BM25_Task_3_Stemmed
        4       3      2914   7.682    BM25_Task_3_Stemmed
        4       4      1951   7.608    BM25_Task_3_Stemmed
        4       5      2949   7.496    BM25_Task_3_Stemmed
        4       6      2454   7.444    BM25_Task_3_Stemmed
        4       7      2371   7.379    BM25_Task_3_Stemmed
        4       8      2032   7.365    BM25_Task_3_Stemmed
        4       9      2549   7.227    BM25_Task_3_Stemmed
        4      10      2090   7.195    BM25_Task_3_Stemmed
        4      11      1153   7.107    BM25_Task_3_Stemmed
        4      12      2250   7.099    BM25_Task_3_Stemmed
        4      13      1778   7.075    BM25_Task_3_Stemmed
        4      14      1941   7.075    BM25_Task_3_Stemmed
        4      15      1944   7.075    BM25_Task_3_Stemmed
        4      16      1733   7.075    BM25_Task_3_Stemmed
        4      17      1894   7.075    BM25_Task_3_Stemmed
        4      18      1716   7.075    BM25_Task_3_Stemmed
        4      19      3148   6.989    BM25_Task_3_Stemmed
        4      20      3082   6.931    BM25_Task_3_Stemmed
        4      21      2098   6.867    BM25_Task_3_Stemmed
        4      22      2057   6.793    BM25_Task_3_Stemmed
        4      23      2427   6.793    BM25_Task_3_Stemmed
        4      24      2565   6.793    BM25_Task_3_Stemmed
        4      25      2349   6.793    BM25_Task_3_Stemmed
        4      26      2123   6.793    BM25_Task_3_Stemmed
        4      27      1987   6.793    BM25_Task_3_Stemmed
        4      28      2259   6.793    BM25_Task_3_Stemmed
        4      29      1714   6.793    BM25_Task_3_Stemmed
        4      30      2849   6.743    BM25_Task_3_Stemmed
        4      31      2816   6.743    BM25_Task_3_Stemmed
        4      32      2926   6.736    BM25_Task_3_Stemmed
        4      33      2212   6.502    BM25_Task_3_Stemmed
        4      34       241   6.465    BM25_Task_3_Stemmed
        4      35      2261   6.458    BM25_Task_3_Stemmed
        4      36      3084   6.458    BM25_Task_3_Stemmed
        4      37      3137   6.445    BM25_Task_3_Stemmed
        4      38      3135   6.437    BM25_Task_3_Stemmed
        4      39      2798   6.360    BM25_Task_3_Stemmed
        4      40      3119   6.289    BM25_Task_3_Stemmed
        4      41      2578   6.219    BM25_Task_3_Stemmed
        4      42      1663   6.219    BM25_Task_3_Stemmed
        4      43      2216   6.099    BM25_Task_3_Stemmed
        4      44      2481   6.079    BM25_Task_3_Stemmed
        4      45      1779   6.075    BM25_Task_3_Stemmed
        4      46      1157   6.075    BM25_Task_3_Stemmed
        4      47      1920   6.075    BM25_Task_3_Stemmed
        4      48      1583   6.075    BM25_Task_3_Stemmed
        4      49      1584   6.075    BM25_Task_3_Stemmed
        4      50      2548   6.075    BM25_Task_3_Stemmed
        4      51       711   6.075    BM25_Task_3_Stemmed
        4      52      1918   6.075    BM25_Task_3_Stemmed
        4      53      2025   6.075    BM25_Task_3_Stemmed
        4      54      2566   6.075    BM25_Task_3_Stemmed
        4      55      1780   6.075    BM25_Task_3_Stemmed
        4      56      1081   6.075    BM25_Task_3_Stemmed
        4      57      2333   6.075    BM25_Task_3_Stemmed
        4      58      2334   6.075    BM25_Task_3_Stemmed
        4      59      2649   6.008    BM25_Task_3_Stemmed
        4      60      1604   5.768    BM25_Task_3_Stemmed
        4      61      2249   5.768    BM25_Task_3_Stemmed
        4      62      1003   5.669    BM25_Task_3_Stemmed
        4      63      2686   5.574    BM25_Task_3_Stemmed
        4      64      3043   5.563    BM25_Task_3_Stemmed
        4      65       758   5.562    BM25_Task_3_Stemmed
        4      66      3197   5.551    BM25_Task_3_Stemmed
        4      67       862   5.501    BM25_Task_3_Stemmed
        4      68       954   5.501    BM25_Task_3_Stemmed
        4      69        88   5.501    BM25_Task_3_Stemmed
        4      70        52   5.501    BM25_Task_3_Stemmed
        4      71      2478   5.492    BM25_Task_3_Stemmed
        4      72      2004   5.372    BM25_Task_3_Stemmed
        4      73      1114   5.351    BM25_Task_3_Stemmed
        4      74      3131   5.310    BM25_Task_3_Stemmed
        4      75      2969   5.261    BM25_Task_3_Stemmed
        4      76      2313   5.211    BM25_Task_3_Stemmed
        4      77      1431   5.172    BM25_Task_3_Stemmed
        4      78      2402   5.162    BM25_Task_3_Stemmed
        4      79      2187   5.157    BM25_Task_3_Stemmed
        4      80      1410   5.157    BM25_Task_3_Stemmed
        4      81      3165   5.155    BM25_Task_3_Stemmed
        4      82      2373   4.984    BM25_Task_3_Stemmed
        4      83      2828   4.982    BM25_Task_3_Stemmed
        4      84      1745   4.979    BM25_Task_3_Stemmed
        4      85      2596   4.971    BM25_Task_3_Stemmed
        4      86      2667   4.906    BM25_Task_3_Stemmed
        4      87      3072   4.902    BM25_Task_3_Stemmed
        4      88      2802   4.892    BM25_Task_3_Stemmed
        4      89      2718   4.844    BM25_Task_3_Stemmed
        4      90      2862   4.831    BM25_Task_3_Stemmed
        4      91      2152   4.794    BM25_Task_3_Stemmed
        4      92      1936   4.779    BM25_Task_3_Stemmed
        4      93      2734   4.753    BM25_Task_3_Stemmed
        4      94      2988   4.743    BM25_Task_3_Stemmed
        4      95      2176   4.727    BM25_Task_3_Stemmed
        4      96      2060   4.684    BM25_Task_3_Stemmed
        4      97      1569   4.606    BM25_Task_3_Stemmed
        4      98      2433   4.598    BM25_Task_3_Stemmed
        4      99      3098   4.566    BM25_Task_3_Stemmed
        4     100      2847   4.549    BM25_Task_3_Stemmed
        5       1      1696   9.380    BM25_Task_3_Stemmed
        5       2       268   9.380    BM25_Task_3_Stemmed
        5       3        20   8.531    BM25_Task_3_Stemmed
        5       4      1410   8.396    BM25_Task_3_Stemmed
        5       5      2882   7.621    BM25_Task_3_Stemmed
        5       6      3020   6.931    BM25_Task_3_Stemmed
        5       7      1359   6.298    BM25_Task_3_Stemmed
        5       8      2535   6.283    BM25_Task_3_Stemmed
        5       9      1194   6.222    BM25_Task_3_Stemmed
        5      10      3059   6.078    BM25_Task_3_Stemmed
        5      11      1233   5.722    BM25_Task_3_Stemmed
        5      12      2523   5.722    BM25_Task_3_Stemmed
        5      13      1216   5.722    BM25_Task_3_Stemmed
        5      14      2065   5.590    BM25_Task_3_Stemmed
        5      15      1540   5.542    BM25_Task_3_Stemmed
        5      16      2742   5.542    BM25_Task_3_Stemmed
        5      17      1435   5.542    BM25_Task_3_Stemmed
        5      18       293   5.458    BM25_Task_3_Stemmed
        5      19      1438   5.458    BM25_Task_3_Stemmed
        5      20       927   5.458    BM25_Task_3_Stemmed
        5      21      2844   5.458    BM25_Task_3_Stemmed
        5      22      1563   5.458    BM25_Task_3_Stemmed
        5      23      1892   5.222    BM25_Task_3_Stemmed
        5      24      3120   5.102    BM25_Task_3_Stemmed
        5      25        78   5.041    BM25_Task_3_Stemmed
        5      26      1925   5.041    BM25_Task_3_Stemmed
        5      27      3165   5.041    BM25_Task_3_Stemmed
        5      28      3030   5.041    BM25_Task_3_Stemmed
        5      29      1637   5.041    BM25_Task_3_Stemmed
        5      30      1180   5.041    BM25_Task_3_Stemmed
        5      31      2396   4.908    BM25_Task_3_Stemmed
        5      32      3153   4.750    BM25_Task_3_Stemmed
        5      33      1468   4.638    BM25_Task_3_Stemmed
        5      34       111   4.434    BM25_Task_3_Stemmed
        5      35      1441   4.434    BM25_Task_3_Stemmed
        5      36      2000   4.434    BM25_Task_3_Stemmed
        5      37      2767   3.933    BM25_Task_3_Stemmed
        5      38      1235   3.933    BM25_Task_3_Stemmed
        5      39      1746   3.631    BM25_Task_3_Stemmed
        5      40      1003   3.577    BM25_Task_3_Stemmed
        5      41       942   3.577    BM25_Task_3_Stemmed
        5      42      1307   3.577    BM25_Task_3_Stemmed
        5      43      2453   3.577    BM25_Task_3_Stemmed
        5      44      3013   3.577    BM25_Task_3_Stemmed
        5      45      2753   3.577    BM25_Task_3_Stemmed
        5      46      1671   3.577    BM25_Task_3_Stemmed
        5      47      3138   3.577    BM25_Task_3_Stemmed
        5      48      1051   3.577    BM25_Task_3_Stemmed
        5      49      2252   3.577    BM25_Task_3_Stemmed
        5      50      1169   3.577    BM25_Task_3_Stemmed
        5      51      2137   3.577    BM25_Task_3_Stemmed
        5      52      2080   3.473    BM25_Task_3_Stemmed
        5      53      2309   3.473    BM25_Task_3_Stemmed
        5      54       414   3.473    BM25_Task_3_Stemmed
        5      55      2371   3.473    BM25_Task_3_Stemmed
        5      56      1424   3.473    BM25_Task_3_Stemmed
        5      57      3043   3.473    BM25_Task_3_Stemmed
        5      58      2999   3.473    BM25_Task_3_Stemmed
        5      59       987   3.473    BM25_Task_3_Stemmed
        5      60      1251   3.473    BM25_Task_3_Stemmed
        5      61       721   3.473    BM25_Task_3_Stemmed
        5      62      3197   3.473    BM25_Task_3_Stemmed
        5      63      2263   3.461    BM25_Task_3_Stemmed
        5      64      1886   3.461    BM25_Task_3_Stemmed
        5      65      2705   3.461    BM25_Task_3_Stemmed
        5      66      2203   3.461    BM25_Task_3_Stemmed
        5      67      2210   3.461    BM25_Task_3_Stemmed
        5      68      2307   3.328    BM25_Task_3_Stemmed
        5      69      2376   3.328    BM25_Task_3_Stemmed
        5      70      1588   3.328    BM25_Task_3_Stemmed
        5      71      2727   3.328    BM25_Task_3_Stemmed
        5      72      2342   3.301    BM25_Task_3_Stemmed
        5      73      1383   3.225    BM25_Task_3_Stemmed
        5      74      1948   3.225    BM25_Task_3_Stemmed
        5      75      1947   3.225    BM25_Task_3_Stemmed
        5      76      2555   3.225    BM25_Task_3_Stemmed
        5      77      1703   3.225    BM25_Task_3_Stemmed
        5      78      1707   3.225    BM25_Task_3_Stemmed
        5      79       298   3.225    BM25_Task_3_Stemmed
        5      80      1390   3.225    BM25_Task_3_Stemmed
        5      81      2826   3.225    BM25_Task_3_Stemmed
        5      82      2988   3.225    BM25_Task_3_Stemmed
        5      83      2546   3.225    BM25_Task_3_Stemmed
        5      84      1535   3.225    BM25_Task_3_Stemmed
        5      85      2682   3.225    BM25_Task_3_Stemmed
        5      86        95   3.225    BM25_Task_3_Stemmed
        5      87      1625   3.225    BM25_Task_3_Stemmed
        5      88      2866   3.225    BM25_Task_3_Stemmed
        5      89      2537   3.225    BM25_Task_3_Stemmed
        5      90      2409   3.225    BM25_Task_3_Stemmed
        5      91      2903   3.225    BM25_Task_3_Stemmed
        5      92      2900   3.225    BM25_Task_3_Stemmed
        5      93      2836   3.225    BM25_Task_3_Stemmed
        5      94      1008   3.225    BM25_Task_3_Stemmed
        5      95      1911   3.225    BM25_Task_3_Stemmed
        5      96      3054   3.225    BM25_Task_3_Stemmed
        5      97      1147   3.225    BM25_Task_3_Stemmed
        5      98      3175   3.225    BM25_Task_3_Stemmed
        5      99      2062   3.225    BM25_Task_3_Stemmed
        5     100      1382   3.225    BM25_Task_3_Stemmed
        6       1      2318   20.48    BM25_Task_3_Stemmed
        6       2      3119   16.65    BM25_Task_3_Stemmed
        6       3      3048   14.53    BM25_Task_3_Stemmed
        6       4      3070   13.47    BM25_Task_3_Stemmed
        6       5      2452   13.18    BM25_Task_3_Stemmed
        6       6      2741   12.95    BM25_Task_3_Stemmed
        6       7      2882   12.89    BM25_Task_3_Stemmed
        6       8      3089   12.48    BM25_Task_3_Stemmed
        6       9      2862   12.28    BM25_Task_3_Stemmed
        6      10      2894   11.97    BM25_Task_3_Stemmed
        6      11      2542   11.74    BM25_Task_3_Stemmed
        6      12      2319   11.44    BM25_Task_3_Stemmed
        6      13      2571   11.19    BM25_Task_3_Stemmed
        6      14      3136   11.18    BM25_Task_3_Stemmed
        6      15      2984   11.09    BM25_Task_3_Stemmed
        6      16      2988   10.80    BM25_Task_3_Stemmed
        6      17      2711   10.53    BM25_Task_3_Stemmed
        6      18      1653   10.52    BM25_Task_3_Stemmed
