QueryID   Rank    DOCID         Score      System
        1      82    CACM-2920   11.67     BM25
        1      83    CACM-2868   11.65     BM25
        1      84    CACM-2948   11.64     BM25
        1      85    CACM-2597   11.64     BM25
        1      86    CACM-1626   11.54     BM25
        1      87    CACM-1195   11.48     BM25
        1      88    CACM-2288   11.48     BM25
        1      89    CACM-0098   11.47     BM25
        1      90    CACM-0103   11.43     BM25
        1      91    CACM-1728   11.32     BM25
        1      92    CACM-2536   11.32     BM25
        1      93    CACM-2218   11.30     BM25
        1      94    CACM-1113   11.22     BM25
        1      95    CACM-1236   11.18     BM25
        1      96    CACM-2681   11.16     BM25
        1      97    CACM-1657   11.16     BM25
        1      98    CACM-2537   11.12     BM25
        1      99    CACM-0265   11.04     BM25
        1     100    CACM-1069   11.02     BM25
        2       1    CACM-3078   22.48     BM25
        2       2    CACM-2434   16.88     BM25
        2       3    CACM-2863   16.66     BM25
        2       4    CACM-3129   14.14     BM25
        2       5    CACM-1519   13.68     BM25
        2       6    CACM-2714   11.74     BM25
        2       7    CACM-1977   11.60     BM25
        2       8    CACM-1046   11.26     BM25
        2       9    CACM-0282   11.12     BM25
        2      10    CACM-1264   10.79     BM25
        2      11    CACM-2177   10.17     BM25
        2      12    CACM-1931   10.11     BM25
        2      13    CACM-1010   10.01     BM25
        2      14    CACM-3202   9.970     BM25
        2      15    CACM-2039   9.415     BM25
        2      16    CACM-1821   9.415     BM25
        2      17    CACM-2194   9.389     BM25
        2      18    CACM-3117   9.169     BM25
        2      19    CACM-1154   8.999     BM25
        2      20    CACM-0616   8.791     BM25
        2      21    CACM-1379   8.778     BM25
        2      22    CACM-1334   8.773     BM25
        2      23    CACM-2250   8.713     BM25
        2      24    CACM-0047   8.713     BM25
        2      25    CACM-1877   8.638     BM25
        2      26    CACM-1527   8.614     BM25
        2      27    CACM-2852   8.614     BM25
        2      28    CACM-1012   8.599     BM25
        2      29    CACM-1214   8.576     BM25
        2      30    CACM-2786   8.552     BM25
        2      31    CACM-1272   8.541     BM25
        2      32    CACM-2771   8.349     BM25
        2      33    CACM-1062   8.326     BM25
        2      34    CACM-2002   8.268     BM25
        2      35    CACM-1183   8.198     BM25
        2      36    CACM-1674   8.154     BM25
        2      37    CACM-3136   8.091     BM25
        2      38    CACM-1397   8.082     BM25
        2      39    CACM-3144   8.071     BM25
        2      40    CACM-0626   8.056     BM25
        2      41    CACM-1473   8.022     BM25
        2      42    CACM-2572   7.869     BM25
        2      43    CACM-1867   7.857     BM25
        2      44    CACM-1593   7.848     BM25
        2      45    CACM-2047   7.848     BM25
        2      46    CACM-2215   7.832     BM25
        2      47    CACM-1553   7.724     BM25
        2      48    CACM-2905   7.715     BM25
        2      49    CACM-1652   7.653     BM25
        2      50    CACM-3110   7.641     BM25
        2      51    CACM-2980   7.641     BM25
        2      52    CACM-1305   7.520     BM25
        2      53    CACM-0397   7.505     BM25
        2      54    CACM-1623   7.495     BM25
        2      55    CACM-2368   7.467     BM25
        2      56    CACM-2939   7.443     BM25
        2      57    CACM-1309   7.378     BM25
        2      58    CACM-1259   7.378     BM25
        2      59    CACM-1464   7.376     BM25
        2      60    CACM-0531   7.360     BM25
        2      61    CACM-0002   7.342     BM25
        2      62    CACM-2729   7.342     BM25
        2      63    CACM-0951   7.342     BM25
        2      64    CACM-0210   7.342     BM25
        2      65    CACM-0204   7.342     BM25
        2      66    CACM-1486   7.331     BM25
        2      67    CACM-1975   7.295     BM25
        2      68    CACM-1861   7.182     BM25
        2      69    CACM-0435   7.076     BM25
        2      70    CACM-2439   7.012     BM25
        2      71    CACM-1764   7.007     BM25
        2      72    CACM-1705   7.004     BM25
        2      73    CACM-2125   6.949     BM25
        2      74    CACM-1634   6.934     BM25
        2      75    CACM-1741   6.877     BM25
        2      76    CACM-1523   6.858     BM25
        2      77    CACM-1846   6.779     BM25
        2      78    CACM-2342   6.746     BM25
        2      79    CACM-1168   6.684     BM25
        2      80    CACM-1498   6.684     BM25
        2      81    CACM-0670   6.683     BM25
        2      82    CACM-2899   6.679     BM25
        2      83    CACM-1619   6.654     BM25
        2      84    CACM-0597   6.635     BM25
        2      85    CACM-1345   6.635     BM25
        2      86    CACM-1625   6.608     BM25
        2      87    CACM-2680   6.577     BM25
        2      88    CACM-0242   6.494     BM25
        2      89    CACM-3171   6.494     BM25
        2      90    CACM-1676   6.338     BM25
        2      91    CACM-3057   6.330     BM25
        2      92    CACM-1014   6.325     BM25
        2      93    CACM-3165   6.298     BM25
        2      94    CACM-0942   6.292     BM25
        2      95    CACM-1200   6.270     BM25
        2      96    CACM-1424   6.257     BM25
        2      97    CACM-0847   6.257     BM25
        2      98    CACM-0890   6.208     BM25
        2      99    CACM-1391   6.184     BM25
        2     100    CACM-0492   6.152     BM25
        3       1    CACM-2411   10.68     BM25
        3       2    CACM-1723   9.673     BM25
        3       3    CACM-2061   9.125     BM25
        3       4    CACM-2112   8.968     BM25
        3       5    CACM-3115   8.526     BM25
        3       6    CACM-2579   8.329     BM25
        3       7    CACM-2921   7.890     BM25
        3       8    CACM-0303   7.619     BM25
        3       9    CACM-1496   7.068     BM25
        3      10    CACM-2658   7.063     BM25
        3      11    CACM-2551   7.063     BM25
        3      12    CACM-3130   6.833     BM25
        3      13    CACM-0799   6.812     BM25
        3      14    CACM-0252   6.799     BM25
        3      15    CACM-1387   6.721     BM25
        3      16    CACM-0100   6.685     BM25
        3      17    CACM-2495   6.685     BM25
        3      18    CACM-0929   6.685     BM25
        3      19    CACM-3099   6.658     BM25
        3      20    CACM-2939   6.633     BM25
        3      21    CACM-3093   6.523     BM25
        3      22    CACM-2886   6.442     BM25
        3      23    CACM-1029   6.425     BM25
        3      24    CACM-1134   6.370     BM25
        3      25    CACM-0637   6.293     BM25
        3      26    CACM-1787   6.183     BM25
        3      27    CACM-3030   6.075     BM25
        3      28    CACM-1565   6.071     BM25
        3      29    CACM-1350   6.068     BM25
        3      30    CACM-0205   6.045     BM25
        3      31    CACM-1852   5.992     BM25
        3      32    CACM-2929   5.984     BM25
        3      33    CACM-3102   5.971     BM25
        3      34    CACM-2138   5.919     BM25
        3      35    CACM-3105   5.881     BM25
        3      36    CACM-1007   5.835     BM25
        3      37    CACM-2254   5.817     BM25
        3      38    CACM-0070   5.768     BM25
        3      39    CACM-0077   5.647     BM25
        3      40    CACM-0051   5.647     BM25
        3      41    CACM-2659   5.647     BM25
        3      42    CACM-2587   5.647     BM25
        3      43    CACM-2066   5.647     BM25
        3      44    CACM-1313   5.647     BM25
        3      45    CACM-1788   5.502     BM25
        3      46    CACM-2534   5.491     BM25
        3      47    CACM-1835   5.435     BM25
        3      48    CACM-2685   5.429     BM25
        3      49    CACM-0249   5.426     BM25
        3      50    CACM-1785   5.411     BM25
        3      51    CACM-1947   5.365     BM25
        3      52    CACM-3124   5.331     BM25
        3      53    CACM-2867   5.304     BM25
        3      54    CACM-1457   5.281     BM25
        3      55    CACM-2990   5.272     BM25
        3      56    CACM-1533   5.260     BM25
        3      57    CACM-2652   5.232     BM25
        3      58    CACM-2746   5.221     BM25
        3      59    CACM-2558   5.215     BM25
        3      60    CACM-0265   5.177     BM25
        3      61    CACM-0463   5.177     BM25
        3      62    CACM-1138   5.177     BM25
        3      63    CACM-2192   5.177     BM25
        3      64    CACM-2873   5.154     BM25
        3      65    CACM-1223   5.119     BM25
        3      66    CACM-2470   5.099     BM25
        3      67    CACM-2684   5.097     BM25
        3      68    CACM-2718   5.018     BM25
        3      69    CACM-0464   4.979     BM25
        3      70    CACM-2372   4.899     BM25
        3      71    CACM-1807   4.893     BM25
        3      72    CACM-1484   4.871     BM25
        3      73    CACM-1062   4.838     BM25
        3      74    CACM-1466   4.800     BM25
        3      75    CACM-0628   4.800     BM25
        3      76    CACM-2661   4.800     BM25
        3      77    CACM-1102   4.800     BM25
        3      78    CACM-1783   4.797     BM25
        3      79    CACM-1869   4.729     BM25
        3      80    CACM-1162   4.712     BM25
        3      81    CACM-2111   4.649     BM25
        3      82    CACM-2316   4.641     BM25
        3      83    CACM-2295   4.629     BM25
        3      84    CACM-2064   4.566     BM25
        3      85    CACM-0857   4.551     BM25
        3      86    CACM-1306   4.529     BM25
        3      87    CACM-1392   4.489     BM25
        3      88    CACM-2603   4.468     BM25
        3      89    CACM-1154   4.461     BM25
        3      90    CACM-1988   4.455     BM25
        3      91    CACM-1402   4.448     BM25
        3      92    CACM-2870   4.437     BM25
        3      93    CACM-2871   4.417     BM25
        3      94    CACM-3171   4.371     BM25
        3      95    CACM-1135   4.356     BM25
        3      96    CACM-1572   4.347     BM25
        3      97    CACM-2542   4.325     BM25
        3      98    CACM-1003   4.310     BM25
        3      99    CACM-3077   4.285     BM25
        3     100    CACM-1348   4.281     BM25
        4       1    CACM-3128   34.55     BM25
        4       2    CACM-3043   30.56     BM25
        4       3    CACM-2342   26.77     BM25
        4       4    CACM-2377   24.19     BM25
        4       5    CACM-2939   22.86     BM25
        4       6    CACM-2439   22.17     BM25
        4       7    CACM-2851   21.28     BM25
        4       8    CACM-3105   21.27     BM25
        4       9    CACM-3049   20.85     BM25
        4      10    CACM-2905   20.75     BM25
        4      11    CACM-2848   20.63     BM25
        4      12    CACM-2931   20.52     BM25
        4      13    CACM-3103   20.04     BM25
        4      14    CACM-2969   19.52     BM25
        4      15    CACM-1135   19.33     BM25
        4      16    CACM-2844   18.73     BM25
        4      17    CACM-2060   18.61     BM25
        4      18    CACM-2314   18.54     BM25
        4      19    CACM-0435   18.21     BM25
        4      20    CACM-0483   18.11     BM25
        4      21    CACM-2519   17.67     BM25
        4      22    CACM-1506   17.67     BM25
        4      23    CACM-2932   17.59     BM25
        4      24    CACM-2742   17.45     BM25
        4      25    CACM-1742   17.45     BM25
        4      26    CACM-2438   17.16     BM25
        4      27    CACM-3141   16.99     BM25
        4      28    CACM-2273   16.98     BM25
        4      29    CACM-2383   16.73     BM25
        4      30    CACM-0409   16.56     BM25
        4      31    CACM-2912   16.50     BM25
        4      32    CACM-3069   16.49     BM25
        4      33    CACM-1527   16.47     BM25
        4      34    CACM-1145   16.38     BM25
        4      35    CACM-2900   16.26     BM25
        4      36    CACM-2359   16.02     BM25
        4      37    CACM-1846   15.86     BM25
        4      38    CACM-3013   15.83     BM25
        4      39    CACM-2895   15.80     BM25
        4      40    CACM-1905   15.79     BM25
        4      41    CACM-1458   15.70     BM25
        4      42    CACM-1473   15.47     BM25
        4      43    CACM-1727   15.37     BM25
        4      44    CACM-1626   15.34     BM25
        4      45    CACM-1651   15.31     BM25
        4      46    CACM-1665   15.25     BM25
        4      47    CACM-2929   15.25     BM25
        4      48    CACM-2721   15.18     BM25
        4      49    CACM-1362   14.74     BM25
        4      50    CACM-1253   14.67     BM25
        4      51    CACM-2406   14.67     BM25
        4      52    CACM-0616   14.61     BM25
        4      53    CACM-1014   14.56     BM25
        4      54    CACM-2767   14.51     BM25
        4      55    CACM-2816   14.50     BM25
        4      56    CACM-1829   14.37     BM25
        4      57    CACM-3064   14.36     BM25
        4      58    CACM-2558   14.24     BM25
        4      59    CACM-2870   14.14     BM25
        4      60    CACM-2920   13.99     BM25
        4      61    CACM-3188   13.98     BM25
        4      62    CACM-1534   13.89     BM25
        4      63    CACM-1485   13.76     BM25
        4      64    CACM-2684   13.76     BM25
        4      65    CACM-1153   13.70     BM25
        4      66    CACM-3008   13.66     BM25
        4      67    CACM-2958   13.59     BM25
        4      68    CACM-2627   13.33     BM25
        4      69    CACM-1323   13.27     BM25
        4      70    CACM-1399   13.26     BM25
        4      71    CACM-1470   13.25     BM25
        4      72    CACM-0724   13.21     BM25
        4      73    CACM-2665   13.12     BM25
        4      74    CACM-3053   13.05     BM25
        4      75    CACM-3081   13.01     BM25
        4      76    CACM-2748   12.92     BM25
        4      77    CACM-2705   12.90     BM25
        4      78    CACM-0990   12.80     BM25
        4      79    CACM-3056   12.75     BM25
        4      80    CACM-0321   12.74     BM25
        4      81    CACM-2150   12.73     BM25
        4      82    CACM-2632   12.71     BM25
        4      83    CACM-2890   12.62     BM25
        4      84    CACM-2949   12.58     BM25
        4      85    CACM-3018   12.55     BM25
        4      86    CACM-1272   12.46     BM25
        4      87    CACM-3101   12.40     BM25
        4      88    CACM-2515   12.37     BM25
        4      89    CACM-2989   12.31     BM25
        4      90    CACM-2276   12.25     BM25
        4      91    CACM-1710   12.24     BM25
        4      92    CACM-3127   12.20     BM25
        4      93    CACM-1623   12.17     BM25
        4      94    CACM-2626   12.11     BM25
        4      95    CACM-2522   12.07     BM25
        4      96    CACM-2020   12.06     BM25
        4      97    CACM-3073   12.06     BM25
        4      98    CACM-2946   12.03     BM25
        4      99    CACM-2936   12.02     BM25
        4     100    CACM-2457   11.98     BM25
        5       1    CACM-2035   28.24     BM25
        5       2    CACM-1829   26.60     BM25
        5       3    CACM-2321   24.44     BM25
        5       4    CACM-2299   23.01     BM25
        5       5    CACM-2629   20.27     BM25
        5       6    CACM-2003   20.20     BM25
        5       7    CACM-1742   18.92     BM25
        5       8    CACM-1698   18.87     BM25
        5       9    CACM-3147   18.77     BM25
        5      10    CACM-2247   18.01     BM25
        5      11    CACM-1960   17.59     BM25
        5      12    CACM-2873   17.51     BM25
        5      13    CACM-2786   17.40     BM25
        5      14    CACM-1699   17.37     BM25
        5      15    CACM-1923   17.10     BM25
        5      16    CACM-1978   16.64     BM25
        5      17    CACM-3190   16.61     BM25
        5      18    CACM-2357   16.58     BM25
        5      19    CACM-2169   16.39     BM25
        5      20    CACM-1937   16.06     BM25
        5      21    CACM-2138   15.98     BM25
        5      22    CACM-1605   15.47     BM25
        5      23    CACM-2106   15.16     BM25
        5      24    CACM-1671   15.16     BM25
        5      25    CACM-3102   14.84     BM25
        5      26    CACM-1409   14.39     BM25
        5      27    CACM-1188   14.30     BM25
        5      28    CACM-2622   14.23     BM25
        5      29    CACM-2522   14.20     BM25
        5      30    CACM-2841   14.03     BM25
        5      31    CACM-1502   13.99     BM25
        5      32    CACM-2145   13.86     BM25
        5      33    CACM-1392   13.76     BM25
        5      34    CACM-2990   13.70     BM25
        5      35    CACM-2820   13.57     BM25
        5      36    CACM-3011   13.48     BM25
        5      37    CACM-0023   13.45     BM25
        5      38    CACM-3035   13.40     BM25
        5      39    CACM-0892   13.28     BM25
        5      40    CACM-1487   13.17     BM25
        5      41    CACM-1746   13.09     BM25
        5      42    CACM-1764   13.00     BM25
        5      43    CACM-3050   13.00     BM25
        5      44    CACM-3146   12.97     BM25
        5      45    CACM-3012   12.92     BM25
        5      46    CACM-2542   12.91     BM25
        5      47    CACM-1534   12.87     BM25
        5      48    CACM-2887   12.85     BM25
        5      49    CACM-3127   12.84     BM25
        5      50    CACM-2105   12.79     BM25
        5      51    CACM-2959   12.77     BM25
        5      52    CACM-2483   12.74     BM25
        5      53    CACM-2277   12.70     BM25
        5      54    CACM-1238   12.68     BM25
        5      55    CACM-2812   12.68     BM25
        5      56    CACM-1053   12.65     BM25
        5      57    CACM-1750   12.64     BM25
        5      58    CACM-1460   12.55     BM25
        5      59    CACM-1435   12.38     BM25
        5      60    CACM-2947   12.37     BM25
        5      61    CACM-2067   12.29     BM25
        5      62    CACM-1962   12.26     BM25
        5      63    CACM-0679   12.16     BM25
        5      64    CACM-2950   12.12     BM25
        5      65    CACM-2396   12.03     BM25
        5      66    CACM-0251   11.99     BM25
        5      67    CACM-2439   11.92     BM25
        5      68    CACM-2771   11.89     BM25
        5      69    CACM-2358   11.81     BM25
        5      70    CACM-2379   11.80     BM25
        5      71    CACM-3119   11.74     BM25
        5      72    CACM-1408   11.68     BM25
        5      73    CACM-2957   11.62     BM25
        5      74    CACM-1571   11.47     BM25
        5      75    CACM-1853   11.47     BM25
        5      76    CACM-2592   11.40     BM25
        5      77    CACM-2252   11.32     BM25
        5      78    CACM-1253   11.29     BM25
        5      79    CACM-2218   11.27     BM25
        5      80    CACM-2181   11.22     BM25
        5      81    CACM-2716   11.20     BM25
        5      82    CACM-3054   11.19     BM25
        5      83    CACM-0946   11.17     BM25
        5      84    CACM-2155   11.16     BM25
        5      85    CACM-1901   11.15     BM25
        5      86    CACM-2546   11.14     BM25
        5      87    CACM-2647   11.12     BM25
        5      88    CACM-1747   11.03     BM25
        5      89    CACM-1465   11.03     BM25
        5      90    CACM-1395   10.85     BM25
        5      91    CACM-2502   10.84     BM25
        5      92    CACM-2753   10.78     BM25
        5      93    CACM-2314   10.74     BM25
        5      94    CACM-2188   10.73     BM25
        5      95    CACM-0721   10.72     BM25
        5      96    CACM-2295   10.70     BM25
        5      97    CACM-3087   10.70     BM25
        5      98    CACM-1646   10.69     BM25
        5      99    CACM-2036   10.68     BM25
        5     100    CACM-1602   10.59     BM25
        6       1    CACM-2826   26.40     BM25
        6       2    CACM-2828   18.53     BM25
        6       3    CACM-0435   17.35     BM25
        6       4    CACM-0695   15.91     BM25
        6       5    CACM-2721   15.06     BM25
        6       6    CACM-2230   14.88     BM25
        6       7    CACM-1543   14.50     BM25
        6       8    CACM-0492   14.02     BM25
        6       9    CACM-0531   13.93     BM25
        6      10    CACM-1014   12.98     BM25
        6      11    CACM-2931   12.51     BM25
        6      12    CACM-1397   12.24     BM25
        6      13    CACM-0242   11.79     BM25
        6      14    CACM-0605   11.68     BM25
        6      15    CACM-0670   11.60     BM25
        6      16    CACM-1867   11.49     BM25
        6      17    CACM-1341   11.48     BM25
        6      18    CACM-1234   11.21     BM25
        6      19    CACM-2176   11.05     BM25
        6      20    CACM-2873   10.76     BM25
        6      21    CACM-1009   10.75     BM25
        6      22    CACM-1623   10.59     BM25
        6      23    CACM-0417   10.19     BM25
        6      24    CACM-1148   10.18     BM25
        6      25    CACM-1634   10.15     BM25
        6      26    CACM-2671   9.700     BM25
        6      27    CACM-1046   9.487     BM25
        6      28    CACM-1664   8.884     BM25
        6      29    CACM-2389   8.836     BM25
        6      30    CACM-2772   8.793     BM25
        6      31    CACM-2753   8.785     BM25
        6      32    CACM-3035   8.562     BM25
        6      33    CACM-0530   8.538     BM25
        6      34    CACM-2187   8.213     BM25
        6      35    CACM-3188   8.076     BM25
        6      36    CACM-1365   8.065     BM25
        6      37    CACM-2417   8.052     BM25
        6      38    CACM-2505   8.052     BM25
        6      39    CACM-2078   7.820     BM25
        6      40    CACM-1698   7.806     BM25
        6      41    CACM-3156   7.727     BM25
        6      42    CACM-0281   7.724     BM25
        6      43    CACM-3198   7.643     BM25
        6      44    CACM-2095   7.537     BM25
        6      45    CACM-0616   7.489     BM25
        6      46    CACM-0697   7.422     BM25
        6      47    CACM-3172   7.270     BM25
        6      48    CACM-2087   7.145     BM25
        6      49    CACM-2943   7.045     BM25
        6      50    CACM-2496   7.037     BM25
        6      51    CACM-0705   6.938     BM25
        6      52    CACM-0704   6.938     BM25
        6      53    CACM-0887   6.938     BM25
        6      54    CACM-0888   6.938     BM25
        6      55    CACM-0767   6.878     BM25
        6      56    CACM-0768   6.878     BM25
        6      57    CACM-2406   6.849     BM25
        6      58    CACM-2383   6.819     BM25
        6      59    CACM-3154   6.782     BM25
        6      60    CACM-2502   6.738     BM25
        6      61    CACM-2485   6.659     BM25
        6      62    CACM-2712   6.583     BM25
        6      63    CACM-1348   6.577     BM25
        6      64    CACM-2486   6.514     BM25
        6      65    CACM-2622   6.495     BM25
        6      66    CACM-3185   6.292     BM25
        6      67    CACM-2900   6.264     BM25
        6      68    CACM-2705   6.187     BM25
        6      69    CACM-2707   6.180     BM25
        6      70    CACM-1385   6.059     BM25
        6      71    CACM-0321   6.048     BM25
        6      72    CACM-1368   6.041     BM25
        6      73    CACM-0397   6.002     BM25
        6      74    CACM-2667   5.975     BM25
        6      75    CACM-1001   5.944     BM25
        6      76    CACM-2887   5.915     BM25
        6      77    CACM-2582   5.901     BM25
        6      78    CACM-0731   5.875     BM25
        6      79    CACM-0755   5.872     BM25
        6      80    CACM-2804   5.839     BM25
        6      81    CACM-2836   5.790     BM25
        6      82    CACM-1621   5.760     BM25
        6      83    CACM-3105   5.738     BM25
        6      84    CACM-2319   5.687     BM25
        6      85    CACM-2167   5.665     BM25
        6      86    CACM-1846   5.639     BM25
        6      87    CACM-2231   5.593     BM25
        6      88    CACM-1885   5.588     BM25
        6      89    CACM-2046   5.552     BM25
        6      90    CACM-3150   5.551     BM25
        6      91    CACM-3040   5.513     BM25
        6      92    CACM-1186   5.416     BM25
        6      93    CACM-2810   5.374     BM25
        6      94    CACM-3135   5.273     BM25
        6      95    CACM-1948   5.169     BM25
        6      96    CACM-3166   5.119     BM25
        6      97    CACM-3086   5.117     BM25
        6      98    CACM-3033   5.110     BM25
        6      99    CACM-1184   5.035     BM25
        6     100    CACM-2918   5.026     BM25
        7       1    CACM-3043   42.51     BM25
        7       2    CACM-2912   29.49     BM25
        7       3    CACM-3128   26.53     BM25
        7       4    CACM-2949   24.99     BM25
        7       5    CACM-1623   24.71     BM25
        7       6    CACM-2903   22.64     BM25
        7       7    CACM-3141   22.39     BM25
        7       8    CACM-2890   21.68     BM25
        7       9    CACM-2376   21.63     BM25
        7      10    CACM-1440   20.39     BM25
        7      11    CACM-2208   19.89     BM25
        7      12    CACM-2342   19.86     BM25
        7      13    CACM-2111   19.57     BM25
        7      14    CACM-2865   19.30     BM25
        7      15    CACM-2871   19.06     BM25
        7      16    CACM-3148   19.00     BM25
        7      17    CACM-2740   18.94     BM25
        7      18    CACM-2320   17.59     BM25
        7      19    CACM-1397   17.54     BM25
        7      20    CACM-3078   16.91     BM25
        7      21    CACM-1948   15.70     BM25
        7      22    CACM-2325   15.55     BM25
        7      23    CACM-2902   15.53     BM25
        7      24    CACM-1771   15.26     BM25
        7      25    CACM-3014   15.02     BM25
        7      26    CACM-1854   14.89     BM25
        7      27    CACM-2379   14.88     BM25
        7      28    CACM-2657   14.83     BM25
        7      29    CACM-0961   14.60     BM25
        7      30    CACM-2033   14.55     BM25
        7      31    CACM-2905   14.55     BM25
        7      32    CACM-0046   14.53     BM25
        7      33    CACM-1381   14.25     BM25
        7      34    CACM-2373   14.18     BM25
        7      35    CACM-0616   14.09     BM25
        7      36    CACM-1619   13.80     BM25
        7      37    CACM-0270   13.72     BM25
        7      38    CACM-1601   13.60     BM25
        7      39    CACM-1626   13.58     BM25
        7      40    CACM-2276   13.47     BM25
        7      41    CACM-2016   13.35     BM25
        7      42    CACM-2950   13.33     BM25
        7      43    CACM-2324   13.23     BM25
        7      44    CACM-2866   13.20     BM25
        7      45    CACM-2344   13.06     BM25
        7      46    CACM-2439   13.06     BM25
        7      47    CACM-1050   13.04     BM25
        7      48    CACM-2317   12.89     BM25
        7      49    CACM-1867   12.73     BM25
        7      50    CACM-3031   12.72     BM25
        7      51    CACM-2646   12.72     BM25
        7      52    CACM-2795   12.64     BM25
        7      53    CACM-2273   12.47     BM25
        7      54    CACM-1373   12.39     BM25
        7      55    CACM-3104   12.28     BM25
        7      56    CACM-2972   12.20     BM25
        7      57    CACM-2579   12.09     BM25
        7      58    CACM-2520   12.08     BM25
        7      59    CACM-2913   12.06     BM25
        7      60    CACM-2630   12.02     BM25
        7      61    CACM-3143   12.00     BM25
        7      62    CACM-2519   11.99     BM25
        7      63    CACM-1749   11.99     BM25
        7      64    CACM-2337   11.90     BM25
        7      65    CACM-2981   11.87     BM25
        7      66    CACM-2402   11.85     BM25
        7      67    CACM-1458   11.84     BM25
        7      68    CACM-1665   11.80     BM25
        7      69    CACM-1796   11.75     BM25
        7      70    CACM-2771   11.73     BM25
        7      71    CACM-1698   11.66     BM25
        7      72    CACM-2094   11.64     BM25
        7      73    CACM-1609   11.63     BM25
        7      74    CACM-2860   11.57     BM25
        7      75    CACM-1468   11.54     BM25
        7      76    CACM-1345   11.53     BM25
        7      77    CACM-3134   11.51     BM25
        7      78    CACM-2368   11.48     BM25
        7      79    CACM-1160   11.43     BM25
        7      80    CACM-2581   11.37     BM25
        7      81    CACM-3130   11.35     BM25
        7      82    CACM-1551   11.32     BM25
        7      83    CACM-0964   11.28     BM25
        7      84    CACM-2665   11.27     BM25
        7      85    CACM-2524   11.21     BM25
        7      86    CACM-1728   11.12     BM25
        7      87    CACM-1553   11.10     BM25
        7      88    CACM-3006   11.09     BM25
        7      89    CACM-0942   11.06     BM25
        7      90    CACM-3028   11.06     BM25
        7      91    CACM-1145   10.94     BM25
        7      92    CACM-2263   10.93     BM25
        7      93    CACM-1923   10.93     BM25
        7      94    CACM-2828   10.90     BM25
        7      95    CACM-1924   10.89     BM25
        7      96    CACM-0595   10.85     BM25
        7      97    CACM-2110   10.84     BM25
        7      98    CACM-1738   10.84     BM25
