QueryID   Rank    DOCID         Score    Rel/Non-Rel   Precision     Recall      System
        2      17    CACM-2215   8.980              0       0.117    0.666    TFIDF             
        2      18    CACM-1397   8.130              0       0.111    0.666    TFIDF             
        2      19    CACM-0282   7.956              0       0.105    0.666    TFIDF             
        2      20    CACM-1623   7.767              0         0.1    0.666    TFIDF             
        2      21    CACM-1867   7.767              0       0.095    0.666    TFIDF             
        2      22    CACM-2572   7.672              0       0.090    0.666    TFIDF             
        2      23    CACM-1014   7.223              0       0.086    0.666    TFIDF             
        2      24    CACM-0435   7.133              0       0.083    0.666    TFIDF             
        2      25    CACM-1705   7.109              0        0.08    0.666    TFIDF             
        2      26    CACM-1856   7.081              0       0.076    0.666    TFIDF             
        2      27    CACM-1764   6.903              0       0.074    0.666    TFIDF             
        2      28    CACM-0670   6.891              0       0.071    0.666    TFIDF             
        2      29    CACM-0492   6.861              0       0.068    0.666    TFIDF             
        2      30    CACM-1272   6.809              0       0.066    0.666    TFIDF             
        2      31    CACM-1676   6.781              0       0.064    0.666    TFIDF             
        2      32    CACM-2916   6.678              0       0.062    0.666    TFIDF             
        2      33    CACM-1977   6.623              0       0.060    0.666    TFIDF             
        2      34    CACM-3202   6.475              0       0.058    0.666    TFIDF             
        2      35    CACM-2233   6.325              0       0.057    0.666    TFIDF             
        2      36    CACM-1727   6.315              0       0.055    0.666    TFIDF             
        2      37    CACM-2786   6.261              0       0.054    0.666    TFIDF             
        2      38    CACM-2219   6.173              0       0.052    0.666    TFIDF             
        2      39    CACM-1846   6.170              0       0.051    0.666    TFIDF             
        2      40    CACM-1315   6.108              0        0.05    0.666    TFIDF             
        2      41    CACM-2645   6.108              0       0.048    0.666    TFIDF             
        2      42    CACM-1470   6.084              0       0.047    0.666    TFIDF             
        2      43    CACM-3129   6.080              0       0.046    0.666    TFIDF             
        2      44    CACM-2342   6.080              0       0.045    0.666    TFIDF             
        2      45    CACM-1154   6.080              0       0.044    0.666    TFIDF             
        2      46    CACM-1877   6.080              0       0.043    0.666    TFIDF             
        2      47    CACM-1665   6.040              0       0.042    0.666    TFIDF             
        2      48    CACM-1591   5.927              0       0.041    0.666    TFIDF             
        2      49    CACM-1625   5.927              0       0.040    0.666    TFIDF             
        2      50    CACM-1527   5.899              0        0.04    0.666    TFIDF             
        2      51    CACM-2852   5.899              0       0.039    0.666    TFIDF             
        2      52    CACM-3138   5.640              0       0.038    0.666    TFIDF             
        2      53    CACM-3057   5.634              0       0.037    0.666    TFIDF             
        2      54    CACM-2368   5.536              0       0.037    0.666    TFIDF             
        2      55    CACM-2771   5.501              0       0.036    0.666    TFIDF             
        2      56    CACM-1305   5.474              0       0.035    0.666    TFIDF             
        2      57    CACM-1334   5.461              0       0.035    0.666    TFIDF             
        2      58    CACM-1259   5.264              0       0.034    0.666    TFIDF             
        2      59    CACM-1309   5.264              0       0.033    0.666    TFIDF             
        2      60    CACM-2451   5.260              0       0.033    0.666    TFIDF             
        2      61    CACM-1488   5.187              0       0.032    0.666    TFIDF             
        2      62    CACM-1975   5.174              0       0.032    0.666    TFIDF             
        2      63    CACM-1747   5.174              0       0.031    0.666    TFIDF             
        2      64    CACM-1652   5.169              0       0.031    0.666    TFIDF             
        2      65    CACM-1674   5.079              0       0.030    0.666    TFIDF             
        2      66    CACM-2534   5.079              0       0.030    0.666    TFIDF             
        2      67    CACM-3144   4.988              0       0.029    0.666    TFIDF             
        2      68    CACM-2939   4.961              0       0.029    0.666    TFIDF             
        2      69    CACM-1062   4.905              0       0.028    0.666    TFIDF             
        2      70    CACM-1012   4.905              0       0.028    0.666    TFIDF             
        2      71    CACM-2925   4.897              0       0.028    0.666    TFIDF             
        2      72    CACM-1155   4.897              0       0.027    0.666    TFIDF             
        2      73    CACM-1651   4.897              0       0.027    0.666    TFIDF             
        2      74    CACM-1593   4.897              0       0.027    0.666    TFIDF             
        2      75    CACM-2047   4.897              0       0.026    0.666    TFIDF             
        2      76    CACM-3165   4.802              0       0.026    0.666    TFIDF             
        2      77    CACM-2439   4.784              0       0.025    0.666    TFIDF             
        2      78    CACM-1553   4.716              0       0.025    0.666    TFIDF             
        2      79    CACM-2899   4.716              0       0.025    0.666    TFIDF             
        2      80    CACM-1145   4.694              0       0.025    0.666    TFIDF             
        2      81    CACM-2692   4.681              0       0.024    0.666    TFIDF             
        2      82    CACM-3110   4.625              0       0.024    0.666    TFIDF             
        2      83    CACM-2980   4.625              0       0.024    0.666    TFIDF             
        2      84    CACM-1010   4.625              0       0.023    0.666    TFIDF             
        2      85    CACM-2849   4.535              0       0.023    0.666    TFIDF             
        2      86    CACM-1523   4.512              0       0.023    0.666    TFIDF             
        2      87    CACM-2127   4.444              0       0.022    0.666    TFIDF             
        2      88    CACM-0619   4.354              0       0.022    0.666    TFIDF             
        2      89    CACM-2680   4.354              0       0.022    0.666    TFIDF             
        2      90    CACM-1223   4.349              0       0.022    0.666    TFIDF             
        2      91    CACM-1464   4.327              0       0.021    0.666    TFIDF             
        2      92    CACM-1469   4.327              0       0.021    0.666    TFIDF             
        2      93    CACM-0242   4.263              0       0.021    0.666    TFIDF             
        2      94    CACM-3171   4.263              0       0.021    0.666    TFIDF             
        2      95    CACM-2217   4.236              0       0.021    0.666    TFIDF             
        2      96    CACM-1200   4.172              0       0.020    0.666    TFIDF             
        2      97    CACM-1486   4.145              0       0.020    0.666    TFIDF             
        2      98    CACM-3018   4.077              0       0.020    0.666    TFIDF             
        2      99    CACM-1741   4.055              0       0.020    0.666    TFIDF             
        2     100    CACM-2354   4.042              0        0.02    0.666    TFIDF             
        3       1    CACM-2316   15.84              0         0.0      0.0    TFIDF             
        3       2    CACM-1366   14.63              0         0.0      0.0    TFIDF             
        3       3    CACM-2061   13.92              0         0.0      0.0    TFIDF             
        3       4    CACM-1098   12.96              0         0.0      0.0    TFIDF             
        3       5    CACM-3115   11.68              0         0.0      0.0    TFIDF             
        3       6    CACM-1134   10.86              1       0.166    0.166    TFIDF             
        3       7    CACM-2939   9.822              0       0.142    0.166    TFIDF             
        3       8    CACM-2603   9.635              0       0.125    0.166    TFIDF             
        3       9    CACM-2705   9.544              0       0.111    0.166    TFIDF             
        3      10    CACM-3077   9.514              0         0.1    0.166    TFIDF             
        3      11    CACM-2886   9.460              0       0.090    0.166    TFIDF             
        3      12    CACM-1703   9.454              0       0.083    0.166    TFIDF             
        3      13    CACM-2921   9.278              0       0.076    0.166    TFIDF             
        3      14    CACM-1350   8.718              0       0.071    0.166    TFIDF             
        3      15    CACM-0637   8.582              0       0.066    0.166    TFIDF             
        3      16    CACM-2317   8.512              0       0.062    0.166    TFIDF             
        3      17    CACM-2645   8.059              0       0.058    0.166    TFIDF             
        3      18    CACM-1135   7.972              0       0.055    0.166    TFIDF             
        3      19    CACM-1788   7.793              0       0.052    0.166    TFIDF             
        3      20    CACM-2534   7.703              0        0.05    0.166    TFIDF             
        3      21    CACM-1223   7.232              0       0.047    0.166    TFIDF             
        3      22    CACM-1807   7.038              1       0.090    0.333    TFIDF             
        3      23    CACM-2112   7.035              0       0.086    0.333    TFIDF             
        3      24    CACM-3099   6.947              0       0.083    0.333    TFIDF             
        3      25    CACM-1387   6.930              0        0.08    0.333    TFIDF             
        3      26    CACM-2470   6.820              0       0.076    0.333    TFIDF             
        3      27    CACM-2572   6.580              0       0.074    0.333    TFIDF             
        3      28    CACM-3130   6.567              0       0.071    0.333    TFIDF             
        3      29    CACM-2406   6.484              0       0.068    0.333    TFIDF             
        3      30    CACM-3150   6.484              0       0.066    0.333    TFIDF             
        3      31    CACM-2684   6.396              0       0.064    0.333    TFIDF             
        3      32    CACM-1496   6.305              0       0.062    0.333    TFIDF             
        3      33    CACM-0252   6.295              0       0.060    0.333    TFIDF             
        3      34    CACM-1029   6.295              0       0.058    0.333    TFIDF             
        3      35    CACM-2423   6.218              0       0.057    0.333    TFIDF             
        3      36    CACM-2111   6.127              0       0.055    0.333    TFIDF             
        3      37    CACM-2897   6.127              0       0.054    0.333    TFIDF             
        3      38    CACM-2254   6.090              0       0.052    0.333    TFIDF             
        3      39    CACM-2064   6.036              0       0.051    0.333    TFIDF             
        3      40    CACM-2870   6.036              0        0.05    0.333    TFIDF             
        3      41    CACM-0799   5.946              0       0.048    0.333    TFIDF             
        3      42    CACM-1062   5.929              0       0.047    0.333    TFIDF             
        3      43    CACM-2053   5.929              0       0.046    0.333    TFIDF             
        3      44    CACM-3105   5.818              0       0.045    0.333    TFIDF             
        3      45    CACM-1852   5.728              0       0.044    0.333    TFIDF             
        3      46    CACM-2931   5.723              0       0.043    0.333    TFIDF             
        3      47    CACM-1783   5.657              0       0.042    0.333    TFIDF             
        3      48    CACM-1392   5.566              0       0.041    0.333    TFIDF             
        3      49    CACM-1154   5.566              0       0.040    0.333    TFIDF             
        3      50    CACM-2871   5.475              0        0.04    0.333    TFIDF             
        3      51    CACM-2579   5.459              0       0.039    0.333    TFIDF             
        3      52    CACM-1003   5.428              0       0.038    0.333    TFIDF             
        3      53    CACM-1402   5.385              0       0.037    0.333    TFIDF             
        3      54    CACM-1572   5.337              0       0.037    0.333    TFIDF             
        3      55    CACM-1658   5.294              0       0.036    0.333    TFIDF             
        3      56    CACM-1678   5.089              0       0.035    0.333    TFIDF             
        3      57    CACM-1459   4.998              0       0.035    0.333    TFIDF             
        3      58    CACM-2305   4.998              0       0.034    0.333    TFIDF             
        3      59    CACM-2424   4.975              0       0.033    0.333    TFIDF             
        3      60    CACM-1787   4.975              0       0.033    0.333    TFIDF             
        3      61    CACM-3030   4.911              0       0.032    0.333    TFIDF             
        3      62    CACM-2542   4.884              0       0.032    0.333    TFIDF             
        3      63    CACM-2929   4.820              0       0.031    0.333    TFIDF             
        3      64    CACM-3093   4.820              0       0.031    0.333    TFIDF             
        3      65    CACM-1470   4.817              0       0.030    0.333    TFIDF             
        3      66    CACM-3148   4.817              0       0.030    0.333    TFIDF             
        3      67    CACM-2710   4.817              0       0.029    0.333    TFIDF             
        3      68    CACM-1485   4.817              0       0.029    0.333    TFIDF             
        3      69    CACM-1565   4.794              0       0.028    0.333    TFIDF             
        3      70    CACM-2138   4.730              0       0.028    0.333    TFIDF             
        3      71    CACM-2411   4.639              0       0.028    0.333    TFIDF             
        3      72    CACM-3102   4.639              0       0.027    0.333    TFIDF             
        3      73    CACM-0205   4.639              0       0.027    0.333    TFIDF             
        3      74    CACM-1671   4.518              0       0.027    0.333    TFIDF             
        3      75    CACM-2990   4.427              0       0.026    0.333    TFIDF             
        3      76    CACM-1457   4.424              0       0.026    0.333    TFIDF             
        3      77    CACM-2233   4.336              0       0.025    0.333    TFIDF             
        3      78    CACM-2652   4.333              0       0.025    0.333    TFIDF             
        3      79    CACM-3124   4.246              0       0.025    0.333    TFIDF             
        3      80    CACM-1194   4.246              0       0.025    0.333    TFIDF             
        3      81    CACM-2746   4.155              0       0.024    0.333    TFIDF             
        3      82    CACM-2867   4.155              0       0.024    0.333    TFIDF             
        3      83    CACM-2210   4.155              0       0.024    0.333    TFIDF             
        3      84    CACM-1835   4.152              0       0.023    0.333    TFIDF             
        3      85    CACM-2873   4.152              0       0.023    0.333    TFIDF             
        3      86    CACM-1533   4.064              0       0.023    0.333    TFIDF             
        3      87    CACM-1723   3.974              0       0.022    0.333    TFIDF             
        3      88    CACM-1947   3.974              1       0.034      0.5    TFIDF             
        3      89    CACM-2341   3.940              0       0.033      0.5    TFIDF             
        3      90    CACM-2820   3.883              0       0.033      0.5    TFIDF             
        3      91    CACM-0464   3.849              0       0.032      0.5    TFIDF             
        3      92    CACM-2989   3.823              0       0.032      0.5    TFIDF             
        3      93    CACM-2175   3.698              0       0.032      0.5    TFIDF             
        3      94    CACM-2887   3.607              0       0.031      0.5    TFIDF             
        3      95    CACM-3103   3.607              0       0.031      0.5    TFIDF             
        3      96    CACM-2198   3.604              0       0.031      0.5    TFIDF             
        3      97    CACM-2940   3.604              0       0.030      0.5    TFIDF             
        3      98    CACM-1456   3.578              0       0.030      0.5    TFIDF             
        3      99    CACM-2718   3.578              0       0.030      0.5    TFIDF             
        3     100    CACM-1827   3.516              0        0.03      0.5    TFIDF             
        4       1    CACM-2377   39.60              0         0.0      0.0    TFIDF             
        4       2    CACM-2939   37.51              0         0.0      0.0    TFIDF             
        4       3    CACM-2870   35.98              0         0.0      0.0    TFIDF             
        4       4    CACM-3049   30.74              0         0.0      0.0    TFIDF             
        4       5    CACM-2849   29.29              0         0.0      0.0    TFIDF             
        4       6    CACM-2931   28.16              0         0.0      0.0    TFIDF             
        4       7    CACM-3128   27.21              1       0.142    0.083    TFIDF             
        4       8    CACM-3103   27.07              0       0.125    0.083    TFIDF             
        4       9    CACM-1135   26.64              0       0.111    0.083    TFIDF             
        4      10    CACM-2342   26.17              0         0.1    0.083    TFIDF             
        4      11    CACM-2949   25.71              0       0.090    0.083    TFIDF             
        4      12    CACM-2905   25.48              0       0.083    0.083    TFIDF             
        4      13    CACM-2958   24.98              0       0.076    0.083    TFIDF             
        4      14    CACM-2501   24.71              0       0.071    0.083    TFIDF             
        4      15    CACM-2439   24.49              0       0.066    0.083    TFIDF             
        4      16    CACM-1681   23.88              0       0.062    0.083    TFIDF             
        4      17    CACM-2721   23.18              0       0.058    0.083    TFIDF             
        4      18    CACM-2519   23.17              0       0.055    0.083    TFIDF             
        4      19    CACM-0616   22.88              0       0.052    0.083    TFIDF             
        4      20    CACM-3043   22.83              1         0.1    0.166    TFIDF             
        4      21    CACM-3105   22.27              0       0.095    0.166    TFIDF             
        4      22    CACM-1470   22.17              0       0.090    0.166    TFIDF             
        4      23    CACM-1323   22.06              0       0.086    0.166    TFIDF             
        4      24    CACM-2742   21.96              0       0.083    0.166    TFIDF             
        4      25    CACM-2940   21.87              0        0.08    0.166    TFIDF             
        4      26    CACM-2851   21.63              0       0.076    0.166    TFIDF             
        4      27    CACM-0409   21.22              0       0.074    0.166    TFIDF             
        4      28    CACM-2767   20.28              0       0.071    0.166    TFIDF             
        4      29    CACM-3148   20.07              0       0.068    0.166    TFIDF             
        4      30    CACM-2632   19.42              0       0.066    0.166    TFIDF             
        4      31    CACM-3082   18.84              1       0.096     0.25    TFIDF             
        4      32    CACM-1829   18.83              0       0.093     0.25    TFIDF             
        4      33    CACM-2936   18.78              0       0.090     0.25    TFIDF             
        4      34    CACM-2626   18.73              0       0.088     0.25    TFIDF             
        4      35    CACM-0724   18.64              0       0.085     0.25    TFIDF             
        4      36    CACM-3018   18.41              0       0.083     0.25    TFIDF             
        4      37    CACM-0321   18.37              0       0.081     0.25    TFIDF             
        4      38    CACM-3188   18.22              0       0.078     0.25    TFIDF             
        4      39    CACM-0483   18.10              0       0.076     0.25    TFIDF             
        4      40    CACM-2314   18.03              0       0.075     0.25    TFIDF             
        4      41    CACM-1665   17.95              0       0.073     0.25    TFIDF             
        4      42    CACM-1145   17.94              0       0.071     0.25    TFIDF             
        4      43    CACM-1931   17.86              0       0.069     0.25    TFIDF             
        4      44    CACM-3137   17.85              0       0.068     0.25    TFIDF             
        4      45    CACM-2060   17.82              0       0.066     0.25    TFIDF             
        4      46    CACM-1099   17.59              0       0.065     0.25    TFIDF             
        4      47    CACM-2844   17.56              0       0.063     0.25    TFIDF             
        4      48    CACM-3021   17.43              0       0.062     0.25    TFIDF             
        4      49    CACM-2196   17.33              0       0.061     0.25    TFIDF             
        4      50    CACM-1699   17.32              0        0.06     0.25    TFIDF             
        4      51    CACM-1012   16.63              0       0.058     0.25    TFIDF             
        4      52    CACM-2684   16.44              0       0.057     0.25    TFIDF             
        4      53    CACM-2536   16.19              0       0.056     0.25    TFIDF             
        4      54    CACM-3077   16.03              0       0.055     0.25    TFIDF             
        4      55    CACM-3081   15.93              0       0.054     0.25    TFIDF             
        4      56    CACM-1623   15.87              0       0.053     0.25    TFIDF             
        4      57    CACM-1844   15.65              0       0.052     0.25    TFIDF             
        4      58    CACM-2357   15.51              0       0.051     0.25    TFIDF             
        4      59    CACM-2017   15.41              0       0.050     0.25    TFIDF             
        4      60    CACM-1727   15.12              0        0.05     0.25    TFIDF             
        4      61    CACM-1677   14.97              0       0.049     0.25    TFIDF             
        4      62    CACM-1307   14.86              0       0.048     0.25    TFIDF             
        4      63    CACM-3031   14.78              0       0.047     0.25    TFIDF             
        4      64    CACM-1650   14.72              0       0.046     0.25    TFIDF             
        4      65    CACM-2816   14.69              0       0.046     0.25    TFIDF             
        4      66    CACM-2709   14.40              0       0.045     0.25    TFIDF             
        4      67    CACM-1601   14.40              0       0.044     0.25    TFIDF             
        4      68    CACM-2359   14.38              0       0.044     0.25    TFIDF             
        4      69    CACM-2916   14.37              0       0.043     0.25    TFIDF             
        4      70    CACM-1527   14.13              0       0.042     0.25    TFIDF             
        4      71    CACM-1014   14.07              0       0.042     0.25    TFIDF             
        4      72    CACM-2276   13.84              0       0.041     0.25    TFIDF             
        4      73    CACM-2900   13.80              0       0.041     0.25    TFIDF             
        4      74    CACM-2263   13.71              0       0.040     0.25    TFIDF             
        4      75    CACM-2541   13.65              0        0.04     0.25    TFIDF             
        4      76    CACM-2812   13.61              0       0.039     0.25    TFIDF             
        4      77    CACM-1476   13.57              0       0.038     0.25    TFIDF             
        4      78    CACM-2232   13.38              0       0.038     0.25    TFIDF             
        4      79    CACM-0040   13.29              0       0.037     0.25    TFIDF             
        4      80    CACM-2895   13.20              0       0.037     0.25    TFIDF             
        4      81    CACM-3073   13.14              1       0.049    0.333    TFIDF             
        4      82    CACM-2828   13.09              0       0.048    0.333    TFIDF             
        4      83    CACM-3041   13.07              0       0.048    0.333    TFIDF             
        4      84    CACM-3064   13.00              0       0.047    0.333    TFIDF             
        4      85    CACM-1550   12.79              0       0.047    0.333    TFIDF             
        4      86    CACM-1485   12.64              0       0.046    0.333    TFIDF             
        4      87    CACM-2840   12.59              0       0.045    0.333    TFIDF             
        4      88    CACM-1350   12.46              0       0.045    0.333    TFIDF             
        4      89    CACM-2890   12.42              0       0.044    0.333    TFIDF             
        4      90    CACM-2665   12.40              0       0.044    0.333    TFIDF             
        4      91    CACM-0531   12.33              0       0.043    0.333    TFIDF             
        4      92    CACM-1534   12.29              0       0.043    0.333    TFIDF             
        4      93    CACM-2620   12.25              0       0.043    0.333    TFIDF             
        4      94    CACM-2722   12.21              0       0.042    0.333    TFIDF             
        4      95    CACM-0435   12.17              0       0.042    0.333    TFIDF             
        4      96    CACM-1889   12.09              0       0.041    0.333    TFIDF             
        4      97    CACM-1325   12.06              0       0.041    0.333    TFIDF             
        4      98    CACM-2233   11.98              0       0.040    0.333    TFIDF             
        4      99    CACM-1484   11.96              0       0.040    0.333    TFIDF             
        4     100    CACM-2054   11.93              0        0.04    0.333    TFIDF             
        5       1    CACM-2035   51.32              1         1.0    0.125    TFIDF             
        5       2    CACM-2003   35.67              0         0.5    0.125    TFIDF             
        5       3    CACM-2106   33.43              0       0.333    0.125    TFIDF             
        5       4    CACM-2716   27.95              0        0.25    0.125    TFIDF             
        5       5    CACM-1272   27.11              0         0.2    0.125    TFIDF             
        5       6    CACM-2812   25.99              0       0.166    0.125    TFIDF             
        5       7    CACM-3147   25.31              0       0.142    0.125    TFIDF             
        5       8    CACM-1742   25.09              0       0.125    0.125    TFIDF             
        5       9    CACM-1698   24.78              0       0.111    0.125    TFIDF             
        5      10    CACM-2629   24.03              0         0.1    0.125    TFIDF             
        5      11    CACM-1764   22.91              0       0.090    0.125    TFIDF             
        5      12    CACM-1747   22.49              0       0.083    0.125    TFIDF             
        5      13    CACM-2299   21.41              1       0.153     0.25    TFIDF             
        5      14    CACM-2321   21.35              0       0.142     0.25    TFIDF             
        5      15    CACM-1829   21.32              0       0.133     0.25    TFIDF             
        5      16    CACM-2753   20.31              0       0.125     0.25    TFIDF             
        5      17    CACM-2947   20.28              0       0.117     0.25    TFIDF             
        5      18    CACM-1188   20.18              0       0.111     0.25    TFIDF             
        5      19    CACM-1409   19.85              0       0.105     0.25    TFIDF             
        5      20    CACM-3144   19.48              0         0.1     0.25    TFIDF             
        5      21    CACM-1476   19.41              0       0.095     0.25    TFIDF             
