QueryID   Rank    DOCID         Score    Rel/Non-Rel   Precision     Recall      System
        1      32    CACM-2946   0.189              0       0.093      0.6    Lucene            
        1      33    CACM-2500   0.187              0       0.090      0.6    Lucene            
        1      34    CACM-1908   0.187              0       0.088      0.6    Lucene            
        1      35    CACM-2219   0.184              0       0.085      0.6    Lucene            
        1      36    CACM-2632   0.184              0       0.083      0.6    Lucene            
        1      37    CACM-2344   0.181              0       0.081      0.6    Lucene            
        1      38    CACM-1464   0.180              0       0.078      0.6    Lucene            
        1      39    CACM-1805   0.179              0       0.076      0.6    Lucene            
        1      40    CACM-0637   0.178              0       0.075      0.6    Lucene            
        1      41    CACM-1225   0.178              0       0.073      0.6    Lucene            
        1      42    CACM-0698   0.175              0       0.071      0.6    Lucene            
        1      43    CACM-1544   0.174              0       0.069      0.6    Lucene            
        1      44    CACM-1408   0.174              0       0.068      0.6    Lucene            
        1      45    CACM-1523   0.173              0       0.066      0.6    Lucene            
        1      46    CACM-1391   0.173              0       0.065      0.6    Lucene            
        1      47    CACM-1752   0.171              0       0.063      0.6    Lucene            
        1      48    CACM-2003   0.169              0       0.062      0.6    Lucene            
        1      49    CACM-1647   0.169              0       0.061      0.6    Lucene            
        1      50    CACM-2380   0.166              0        0.06      0.6    Lucene            
        1      51    CACM-0585   0.165              0       0.058      0.6    Lucene            
        1      52    CACM-2764   0.156              0       0.057      0.6    Lucene            
        1      53    CACM-1393   0.156              0       0.056      0.6    Lucene            
        1      54    CACM-2948   0.154              0       0.055      0.6    Lucene            
        1      55    CACM-1885   0.153              0       0.054      0.6    Lucene            
        1      56    CACM-1680   0.152              0       0.053      0.6    Lucene            
        1      57    CACM-1226   0.151              0       0.052      0.6    Lucene            
        1      58    CACM-1685   0.150              0       0.051      0.6    Lucene            
        1      59    CACM-1440   0.149              0       0.050      0.6    Lucene            
        1      60    CACM-1854   0.149              0        0.05      0.6    Lucene            
        1      61    CACM-2920   0.149              0       0.049      0.6    Lucene            
        1      62    CACM-1462   0.149              0       0.048      0.6    Lucene            
        1      63    CACM-3068   0.145              0       0.047      0.6    Lucene            
        1      64    CACM-1750   0.145              0       0.046      0.6    Lucene            
        1      65    CACM-1747   0.145              0       0.046      0.6    Lucene            
        1      66    CACM-0971   0.145              0       0.045      0.6    Lucene            
        1      67    CACM-3127   0.144              0       0.044      0.6    Lucene            
        1      68    CACM-3023   0.141              0       0.044      0.6    Lucene            
        1      69    CACM-1264   0.140              0       0.043      0.6    Lucene            
        1      70    CACM-2522   0.139              0       0.042      0.6    Lucene            
        1      71    CACM-1315   0.138              0       0.042      0.6    Lucene            
        1      72    CACM-0397   0.137              0       0.041      0.6    Lucene            
        1      73    CACM-3025   0.136              0       0.041      0.6    Lucene            
        1      74    CACM-2365   0.136              0       0.040      0.6    Lucene            
        1      75    CACM-2317   0.134              0        0.04      0.6    Lucene            
        1      76    CACM-2838   0.133              0       0.039      0.6    Lucene            
        1      77    CACM-1542   0.130              0       0.038      0.6    Lucene            
        1      78    CACM-2439   0.128              0       0.038      0.6    Lucene            
        1      79    CACM-3011   0.128              0       0.037      0.6    Lucene            
        1      80    CACM-2358   0.128              1        0.05      0.8    Lucene            
        1      81    CACM-2201   0.128              0       0.049      0.8    Lucene            
        1      82    CACM-1590   0.128              0       0.048      0.8    Lucene            
        1      83    CACM-2841   0.127              0       0.048      0.8    Lucene            
        1      84    CACM-2740   0.126              0       0.047      0.8    Lucene            
        1      85    CACM-2080   0.126              0       0.047      0.8    Lucene            
        1      86    CACM-1046   0.126              0       0.046      0.8    Lucene            
        1      87    CACM-2917   0.126              0       0.045      0.8    Lucene            
        1      88    CACM-0699   0.125              0       0.045      0.8    Lucene            
        1      89    CACM-3069   0.125              0       0.044      0.8    Lucene            
        1      90    CACM-3174   0.124              0       0.044      0.8    Lucene            
        1      91    CACM-2681   0.122              0       0.043      0.8    Lucene            
        1      92    CACM-1828   0.120              0       0.043      0.8    Lucene            
        1      93    CACM-1923   0.119              0       0.043      0.8    Lucene            
        1      94    CACM-1892   0.119              0       0.042      0.8    Lucene            
        1      95    CACM-1626   0.119              0       0.042      0.8    Lucene            
        1      96    CACM-1753   0.118              0       0.041      0.8    Lucene            
        1      97    CACM-2390   0.117              0       0.041      0.8    Lucene            
        1      98    CACM-1179   0.116              0       0.040      0.8    Lucene            
        1      99    CACM-1173   0.115              0       0.040      0.8    Lucene            
        1     100    CACM-1960   0.114              0        0.04      0.8    Lucene            
        2       1    CACM-2434   0.204              1         1.0    0.333    Lucene            
        2       2    CACM-3078   0.190              1         1.0    0.666    Lucene            
        2       3    CACM-3129   0.139              0       0.666    0.666    Lucene            
        2       4    CACM-1977   0.103              0         0.5    0.666    Lucene            
        2       5    CACM-2863   0.099              1         0.6      1.0    Lucene            
        2       6    CACM-2177   0.080              0         0.5      1.0    Lucene            
        2       7    CACM-0616   0.077              0       0.428      1.0    Lucene            
        2       8    CACM-3202   0.076              0       0.375      1.0    Lucene            
        2       9    CACM-1379   0.074              0       0.333      1.0    Lucene            
        2      10    CACM-1046   0.071              0         0.3      1.0    Lucene            
        2      11    CACM-1264   0.070              0       0.272      1.0    Lucene            
        2      12    CACM-1931   0.069              0        0.25      1.0    Lucene            
        2      13    CACM-1010   0.068              0       0.230      1.0    Lucene            
        2      14    CACM-2786   0.067              0       0.214      1.0    Lucene            
        2      15    CACM-3117   0.065              0         0.2      1.0    Lucene            
        2      16    CACM-1652   0.063              0       0.187      1.0    Lucene            
        2      17    CACM-2939   0.063              0       0.176      1.0    Lucene            
        2      18    CACM-1764   0.058              0       0.166      1.0    Lucene            
        2      19    CACM-2572   0.057              0       0.157      1.0    Lucene            
        2      20    CACM-3171   0.057              0        0.15      1.0    Lucene            
        2      21    CACM-2002   0.055              0       0.142      1.0    Lucene            
        2      22    CACM-0282   0.055              0       0.136      1.0    Lucene            
        2      23    CACM-2439   0.055              0       0.130      1.0    Lucene            
        2      24    CACM-1272   0.054              0       0.125      1.0    Lucene            
        2      25    CACM-2215   0.054              0        0.12      1.0    Lucene            
        2      26    CACM-3144   0.054              0       0.115      1.0    Lucene            
        2      27    CACM-1553   0.052              0       0.111      1.0    Lucene            
        2      28    CACM-2905   0.052              0       0.107      1.0    Lucene            
        2      29    CACM-2980   0.050              0       0.103      1.0    Lucene            
        2      30    CACM-1334   0.050              0         0.1      1.0    Lucene            
        2      31    CACM-1519   0.049              0       0.096      1.0    Lucene            
        2      32    CACM-0531   0.048              0       0.093      1.0    Lucene            
        2      33    CACM-1012   0.048              0       0.090      1.0    Lucene            
        2      34    CACM-1705   0.048              0       0.088      1.0    Lucene            
        2      35    CACM-1877   0.048              0       0.085      1.0    Lucene            
        2      36    CACM-2342   0.047              0       0.083      1.0    Lucene            
        2      37    CACM-1593   0.047              0       0.081      1.0    Lucene            
        2      38    CACM-2047   0.047              0       0.078      1.0    Lucene            
        2      39    CACM-2039   0.047              0       0.076      1.0    Lucene            
        2      40    CACM-2194   0.047              0       0.075      1.0    Lucene            
        2      41    CACM-1975   0.047              0       0.073      1.0    Lucene            
        2      42    CACM-2451   0.044              0       0.071      1.0    Lucene            
        2      43    CACM-0397   0.044              0       0.069      1.0    Lucene            
        2      44    CACM-1154   0.043              0       0.068      1.0    Lucene            
        2      45    CACM-1867   0.043              0       0.066      1.0    Lucene            
        2      46    CACM-1464   0.043              0       0.065      1.0    Lucene            
        2      47    CACM-2233   0.043              0       0.063      1.0    Lucene            
        2      48    CACM-2534   0.043              0       0.062      1.0    Lucene            
        2      49    CACM-2852   0.043              0       0.061      1.0    Lucene            
        2      50    CACM-1741   0.043              0        0.06      1.0    Lucene            
        2      51    CACM-1651   0.043              0       0.058      1.0    Lucene            
        2      52    CACM-1486   0.042              0       0.057      1.0    Lucene            
        2      53    CACM-1674   0.040              0       0.056      1.0    Lucene            
        2      54    CACM-2250   0.040              0       0.055      1.0    Lucene            
        2      55    CACM-1062   0.039              0       0.054      1.0    Lucene            
        2      56    CACM-1638   0.039              0       0.053      1.0    Lucene            
        2      57    CACM-2304   0.039              0       0.052      1.0    Lucene            
        2      58    CACM-2519   0.039              0       0.051      1.0    Lucene            
        2      59    CACM-2924   0.038              0       0.050      1.0    Lucene            
        2      60    CACM-0242   0.038              0        0.05      1.0    Lucene            
        2      61    CACM-1259   0.038              0       0.049      1.0    Lucene            
        2      62    CACM-2354   0.038              0       0.048      1.0    Lucene            
        2      63    CACM-3180   0.038              0       0.047      1.0    Lucene            
        2      64    CACM-0670   0.037              0       0.046      1.0    Lucene            
        2      65    CACM-2423   0.037              0       0.046      1.0    Lucene            
        2      66    CACM-1397   0.037              0       0.045      1.0    Lucene            
        2      67    CACM-2771   0.037              0       0.044      1.0    Lucene            
        2      68    CACM-2421   0.036              0       0.044      1.0    Lucene            
        2      69    CACM-1623   0.036              0       0.043      1.0    Lucene            
        2      70    CACM-3201   0.036              0       0.042      1.0    Lucene            
        2      71    CACM-3110   0.036              0       0.042      1.0    Lucene            
        2      72    CACM-2392   0.036              0       0.041      1.0    Lucene            
        2      73    CACM-1343   0.036              0       0.041      1.0    Lucene            
        2      74    CACM-1634   0.035              0       0.040      1.0    Lucene            
        2      75    CACM-1846   0.035              0        0.04      1.0    Lucene            
        2      76    CACM-1930   0.035              0       0.039      1.0    Lucene            
        2      77    CACM-2981   0.035              0       0.038      1.0    Lucene            
        2      78    CACM-1469   0.035              0       0.038      1.0    Lucene            
        2      79    CACM-1527   0.034              0       0.037      1.0    Lucene            
        2      80    CACM-2356   0.034              0       0.037      1.0    Lucene            
        2      81    CACM-2986   0.034              0       0.037      1.0    Lucene            
        2      82    CACM-1564   0.033              0       0.036      1.0    Lucene            
        2      83    CACM-3047   0.033              0       0.036      1.0    Lucene            
        2      84    CACM-2664   0.033              0       0.035      1.0    Lucene            
        2      85    CACM-2916   0.033              0       0.035      1.0    Lucene            
        2      86    CACM-1430   0.033              0       0.034      1.0    Lucene            
        2      87    CACM-1309   0.032              0       0.034      1.0    Lucene            
        2      88    CACM-1427   0.032              0       0.034      1.0    Lucene            
        2      89    CACM-0597   0.032              0       0.033      1.0    Lucene            
        2      90    CACM-2899   0.032              0       0.033      1.0    Lucene            
        2      91    CACM-1671   0.032              0       0.032      1.0    Lucene            
        2      92    CACM-1413   0.031              0       0.032      1.0    Lucene            
        2      93    CACM-3194   0.031              0       0.032      1.0    Lucene            
        2      94    CACM-1197   0.031              0       0.031      1.0    Lucene            
        2      95    CACM-2906   0.031              0       0.031      1.0    Lucene            
        2      96    CACM-1574   0.031              0       0.031      1.0    Lucene            
        2      97    CACM-1747   0.031              0       0.030      1.0    Lucene            
        2      98    CACM-1155   0.031              0       0.030      1.0    Lucene            
        2      99    CACM-2925   0.031              0       0.030      1.0    Lucene            
        2     100    CACM-0626   0.031              0        0.03      1.0    Lucene            
        3       1    CACM-1723   0.252              0         0.0      0.0    Lucene            
        3       2    CACM-1988   0.216              0         0.0      0.0    Lucene            
        3       3    CACM-2061   0.187              0         0.0      0.0    Lucene            
        3       4    CACM-2112   0.165              0         0.0      0.0    Lucene            
        3       5    CACM-2921   0.155              0         0.0      0.0    Lucene            
        3       6    CACM-0252   0.152              0         0.0      0.0    Lucene            
        3       7    CACM-1496   0.150              0         0.0      0.0    Lucene            
        3       8    CACM-0205   0.144              0         0.0      0.0    Lucene            
        3       9    CACM-2411   0.142              0         0.0      0.0    Lucene            
        3      10    CACM-1154   0.130              0         0.0      0.0    Lucene            
        3      11    CACM-3102   0.128              0         0.0      0.0    Lucene            
        3      12    CACM-1223   0.127              0         0.0      0.0    Lucene            
        3      13    CACM-3099   0.126              0         0.0      0.0    Lucene            
        3      14    CACM-1387   0.124              0         0.0      0.0    Lucene            
        3      15    CACM-2579   0.122              0         0.0      0.0    Lucene            
        3      16    CACM-0637   0.121              0         0.0      0.0    Lucene            
        3      17    CACM-3115   0.118              0         0.0      0.0    Lucene            
        3      18    CACM-3030   0.118              0         0.0      0.0    Lucene            
        3      19    CACM-1788   0.118              0         0.0      0.0    Lucene            
        3      20    CACM-3130   0.116              0         0.0      0.0    Lucene            
        3      21    CACM-1029   0.116              0         0.0      0.0    Lucene            
        3      22    CACM-1787   0.112              0         0.0      0.0    Lucene            
        3      23    CACM-2684   0.111              0         0.0      0.0    Lucene            
        3      24    CACM-3093   0.110              0         0.0      0.0    Lucene            
        3      25    CACM-2939   0.110              0         0.0      0.0    Lucene            
        3      26    CACM-2732   0.109              0         0.0      0.0    Lucene            
        3      27    CACM-1807   0.109              1       0.037    0.166    Lucene            
        3      28    CACM-0799   0.109              0       0.035    0.166    Lucene            
        3      29    CACM-2886   0.109              0       0.034    0.166    Lucene            
        3      30    CACM-1402   0.108              0       0.033    0.166    Lucene            
        3      31    CACM-2867   0.108              0       0.032    0.166    Lucene            
        3      32    CACM-0303   0.107              0       0.031    0.166    Lucene            
        3      33    CACM-1533   0.105              0       0.030    0.166    Lucene            
        3      34    CACM-1350   0.103              0       0.029    0.166    Lucene            
        3      35    CACM-1852   0.100              0       0.028    0.166    Lucene            
        3      36    CACM-3171   0.099              0       0.027    0.166    Lucene            
        3      37    CACM-2929   0.098              0       0.027    0.166    Lucene            
        3      38    CACM-1134   0.098              1       0.052    0.333    Lucene            
        3      39    CACM-2254   0.098              0       0.051    0.333    Lucene            
        3      40    CACM-1947   0.098              1       0.075      0.5    Lucene            
        3      41    CACM-2138   0.097              0       0.073      0.5    Lucene            
        3      42    CACM-2746   0.093              0       0.071      0.5    Lucene            
        3      43    CACM-2603   0.093              0       0.069      0.5    Lucene            
        3      44    CACM-2534   0.092              0       0.068      0.5    Lucene            
        3      45    CACM-3124   0.091              0       0.066      0.5    Lucene            
        3      46    CACM-1484   0.090              0       0.065      0.5    Lucene            
        3      47    CACM-1135   0.089              0       0.063      0.5    Lucene            
        3      48    CACM-1835   0.089              0       0.062      0.5    Lucene            
        3      49    CACM-3105   0.088              0       0.061      0.5    Lucene            
        3      50    CACM-1783   0.088              0        0.06      0.5    Lucene            
        3      51    CACM-2210   0.088              0       0.058      0.5    Lucene            
        3      52    CACM-1003   0.087              0       0.057      0.5    Lucene            
        3      53    CACM-1392   0.087              0       0.056      0.5    Lucene            
        3      54    CACM-1565   0.086              0       0.055      0.5    Lucene            
        3      55    CACM-0464   0.086              0       0.054      0.5    Lucene            
        3      56    CACM-1457   0.085              0       0.053      0.5    Lucene            
        3      57    CACM-1386   0.085              0       0.052      0.5    Lucene            
        3      58    CACM-2652   0.084              0       0.051      0.5    Lucene            
        3      59    CACM-1572   0.084              0       0.050      0.5    Lucene            
        3      60    CACM-1309   0.082              0        0.05      0.5    Lucene            
        3      61    CACM-2316   0.082              0       0.049      0.5    Lucene            
        3      62    CACM-0265   0.082              0       0.048      0.5    Lucene            
        3      63    CACM-2295   0.080              0       0.047      0.5    Lucene            
        3      64    CACM-1976   0.079              0       0.046      0.5    Lucene            
        3      65    CACM-2990   0.079              0       0.046      0.5    Lucene            
        3      66    CACM-2424   0.078              0       0.045      0.5    Lucene            
        3      67    CACM-2873   0.078              0       0.044      0.5    Lucene            
        3      68    CACM-2666   0.078              0       0.044      0.5    Lucene            
        3      69    CACM-1456   0.077              0       0.043      0.5    Lucene            
        3      70    CACM-0070   0.077              0       0.042      0.5    Lucene            
        3      71    CACM-1671   0.077              0       0.042      0.5    Lucene            
        3      72    CACM-2111   0.076              0       0.041      0.5    Lucene            
        3      73    CACM-2718   0.076              0       0.041      0.5    Lucene            
        3      74    CACM-2551   0.075              0       0.040      0.5    Lucene            
        3      75    CACM-1194   0.075              0        0.04      0.5    Lucene            
        3      76    CACM-2372   0.074              0       0.039      0.5    Lucene            
        3      77    CACM-2470   0.074              0       0.038      0.5    Lucene            
        3      78    CACM-2542   0.073              0       0.038      0.5    Lucene            
        3      79    CACM-1062   0.073              0       0.037      0.5    Lucene            
        3      80    CACM-1007   0.073              0       0.037      0.5    Lucene            
        3      81    CACM-3077   0.073              0       0.037      0.5    Lucene            
        3      82    CACM-0051   0.072              0       0.036      0.5    Lucene            
        3      83    CACM-0077   0.072              0       0.036      0.5    Lucene            
        3      84    CACM-1313   0.072              0       0.035      0.5    Lucene            
        3      85    CACM-2587   0.072              0       0.035      0.5    Lucene            
        3      86    CACM-1348   0.071              0       0.034      0.5    Lucene            
        3      87    CACM-1366   0.071              0       0.034      0.5    Lucene            
        3      88    CACM-2871   0.071              0       0.034      0.5    Lucene            
        3      89    CACM-1323   0.071              0       0.033      0.5    Lucene            
        3      90    CACM-1459   0.071              0       0.033      0.5    Lucene            
        3      91    CACM-2767   0.069              0       0.032      0.5    Lucene            
        3      92    CACM-2341   0.069              0       0.032      0.5    Lucene            
        3      93    CACM-1314   0.068              0       0.032      0.5    Lucene            
        3      94    CACM-1306   0.068              0       0.031      0.5    Lucene            
        3      95    CACM-2558   0.067              0       0.031      0.5    Lucene            
        3      96    CACM-3151   0.067              0       0.031      0.5    Lucene            
        3      97    CACM-2705   0.067              0       0.030      0.5    Lucene            
        3      98    CACM-3101   0.067              0       0.030      0.5    Lucene            
        3      99    CACM-0661   0.066              0       0.030      0.5    Lucene            
        3     100    CACM-1098   0.066              0        0.03      0.5    Lucene            
        4       1    CACM-2931   0.233              0         0.0      0.0    Lucene            
        4       2    CACM-3128   0.225              1         0.5    0.083    Lucene            
        4       3    CACM-2342   0.207              0       0.333    0.083    Lucene            
        4       4    CACM-2377   0.203              0        0.25    0.083    Lucene            
        4       5    CACM-2314   0.202              0         0.2    0.083    Lucene            
        4       6    CACM-3043   0.192              1       0.333    0.166    Lucene            
        4       7    CACM-1135   0.179              0       0.285    0.166    Lucene            
        4       8    CACM-2851   0.177              0        0.25    0.166    Lucene            
        4       9    CACM-0616   0.173              0       0.222    0.166    Lucene            
        4      10    CACM-2438   0.173              0         0.2    0.166    Lucene            
        4      11    CACM-3141   0.166              0       0.181    0.166    Lucene            
        4      12    CACM-2939   0.164              0       0.166    0.166    Lucene            
        4      13    CACM-2060   0.160              0       0.153    0.166    Lucene            
        4      14    CACM-2905   0.154              0       0.142    0.166    Lucene            
        4      15    CACM-2848   0.146              0       0.133    0.166    Lucene            
        4      16    CACM-2969   0.144              0       0.125    0.166    Lucene            
        4      17    CACM-3103   0.143              0       0.117    0.166    Lucene            
        4      18    CACM-2895   0.142              0       0.111    0.166    Lucene            
        4      19    CACM-3105   0.141              0       0.105    0.166    Lucene            
        4      20    CACM-3049   0.140              0         0.1    0.166    Lucene            
        4      21    CACM-2439   0.135              0       0.095    0.166    Lucene            
        4      22    CACM-1145   0.135              0       0.090    0.166    Lucene            
        4      23    CACM-2519   0.132              0       0.086    0.166    Lucene            
        4      24    CACM-3021   0.131              0       0.083    0.166    Lucene            
        4      25    CACM-1665   0.127              0        0.08    0.166    Lucene            
        4      26    CACM-2767   0.126              0       0.076    0.166    Lucene            
        4      27    CACM-3148   0.123              0       0.074    0.166    Lucene            
        4      28    CACM-2721   0.119              0       0.071    0.166    Lucene            
        4      29    CACM-1470   0.118              0       0.068    0.166    Lucene            
        4      30    CACM-2684   0.117              0       0.066    0.166    Lucene            
        4      31    CACM-1253   0.116              0       0.064    0.166    Lucene            
        4      32    CACM-1727   0.115              0       0.062    0.166    Lucene            
        4      33    CACM-1742   0.114              0       0.060    0.166    Lucene            
        4      34    CACM-0409   0.113              0       0.058    0.166    Lucene            
        4      35    CACM-1458   0.111              0       0.057    0.166    Lucene            
        4      36    CACM-2233   0.111              0       0.055    0.166    Lucene            
        4      37    CACM-0724   0.111              0       0.054    0.166    Lucene            
        4      38    CACM-1651   0.110              0       0.052    0.166    Lucene            
        4      39    CACM-2929   0.110              0       0.051    0.166    Lucene            
        4      40    CACM-1846   0.110              0        0.05    0.166    Lucene            
        4      41    CACM-2900   0.109              0       0.048    0.166    Lucene            
        4      42    CACM-1323   0.109              0       0.047    0.166    Lucene            
        4      43    CACM-1829   0.109              0       0.046    0.166    Lucene            
        4      44    CACM-2865   0.107              0       0.045    0.166    Lucene            
        4      45    CACM-0321   0.106              0       0.044    0.166    Lucene            
        4      46    CACM-2949   0.106              0       0.043    0.166    Lucene            
        4      47    CACM-1014   0.105              0       0.042    0.166    Lucene            
        4      48    CACM-2376   0.105              0       0.041    0.166    Lucene            
        4      49    CACM-3069   0.104              0       0.040    0.166    Lucene            
        4      50    CACM-1698   0.103              0        0.04    0.166    Lucene            
        4      51    CACM-0435   0.103              0       0.039    0.166    Lucene            
        4      52    CACM-1626   0.102              0       0.038    0.166    Lucene            
        4      53    CACM-1534   0.101              0       0.037    0.166    Lucene            
        4      54    CACM-1908   0.100              0       0.037    0.166    Lucene            
        4      55    CACM-3013   0.099              0       0.036    0.166    Lucene            
        4      56    CACM-3018   0.099              0       0.035    0.166    Lucene            
        4      57    CACM-1307   0.099              0       0.035    0.166    Lucene            
        4      58    CACM-2870   0.099              0       0.034    0.166    Lucene            
        4      59    CACM-2080   0.099              0       0.033    0.166    Lucene            
        4      60    CACM-1506   0.099              0       0.033    0.166    Lucene            
        4      61    CACM-3081   0.098              0       0.032    0.166    Lucene            
        4      62    CACM-3064   0.097              0       0.032    0.166    Lucene            
        4      63    CACM-2742   0.097              0       0.031    0.166    Lucene            
        4      64    CACM-1550   0.097              0       0.031    0.166    Lucene            
        4      65    CACM-2916   0.096              0       0.030    0.166    Lucene            
        4      66    CACM-2940   0.096              0       0.030    0.166    Lucene            
        4      67    CACM-2196   0.095              0       0.029    0.166    Lucene            
        4      68    CACM-1677   0.095              0       0.029    0.166    Lucene            
        4      69    CACM-2020   0.094              0       0.028    0.166    Lucene            
        4      70    CACM-3056   0.094              0       0.028    0.166    Lucene            
        4      71    CACM-1248   0.094              0       0.028    0.166    Lucene            
        4      72    CACM-2816   0.094              0       0.027    0.166    Lucene            
        4      73    CACM-2406   0.094              0       0.027    0.166    Lucene            
        4      74    CACM-1527   0.093              0       0.027    0.166    Lucene            
        4      75    CACM-0949   0.093              0       0.026    0.166    Lucene            
        4      76    CACM-2359   0.093              0       0.026    0.166    Lucene            
        4      77    CACM-2692   0.093              0       0.025    0.166    Lucene            
        4      78    CACM-2273   0.093              0       0.025    0.166    Lucene            
        4      79    CACM-1180   0.093              0       0.025    0.166    Lucene            
        4      80    CACM-1978   0.092              0       0.025    0.166    Lucene            
        4      81    CACM-2946   0.092              0       0.024    0.166    Lucene            
        4      82    CACM-1143   0.092              0       0.024    0.166    Lucene            
        4      83    CACM-2450   0.092              0       0.024    0.166    Lucene            
        4      84    CACM-2890   0.091              0       0.023    0.166    Lucene            
        4      85    CACM-2632   0.091              0       0.023    0.166    Lucene            
        4      86    CACM-1705   0.091              0       0.023    0.166    Lucene            
        4      87    CACM-2705   0.091              0       0.022    0.166    Lucene            
        4      88    CACM-1099   0.091              0       0.022    0.166    Lucene            
        4      89    CACM-1536   0.091              0       0.022    0.166    Lucene            
        4      90    CACM-2989   0.090              0       0.022    0.166    Lucene            
        4      91    CACM-1485   0.090              0       0.021    0.166    Lucene            
        4      92    CACM-2054   0.090              0       0.021    0.166    Lucene            
        4      93    CACM-1699   0.090              0       0.021    0.166    Lucene            
        4      94    CACM-3202   0.089              0       0.021    0.166    Lucene            
        4      95    CACM-2188   0.088              0       0.021    0.166    Lucene            
        4      96    CACM-2912   0.088              1       0.031     0.25    Lucene            
        4      97    CACM-1199   0.088              0       0.030     0.25    Lucene            
        4      98    CACM-2383   0.088              0       0.030     0.25    Lucene            
        4      99    CACM-1362   0.088              0       0.030     0.25    Lucene            
        4     100    CACM-2371   0.088              1        0.04    0.333    Lucene            
        5       1    CACM-2035   0.294              1         1.0    0.125    Lucene            
        5       2    CACM-1829   0.283              0         0.5    0.125    Lucene            
        5       3    CACM-2321   0.202              0       0.333    0.125    Lucene            
        5       4    CACM-2629   0.201              0        0.25    0.125    Lucene            
        5       5    CACM-1978   0.201              0         0.2    0.125    Lucene            
        5       6    CACM-2003   0.186              0       0.166    0.125    Lucene            
        5       7    CACM-1698   0.180              0       0.142    0.125    Lucene            
        5       8    CACM-2786   0.179              0       0.125    0.125    Lucene            
        5       9    CACM-1699   0.172              0       0.111    0.125    Lucene            
        5      10    CACM-1671   0.164              0         0.1    0.125    Lucene            
        5      11    CACM-1188   0.154              0       0.090    0.125    Lucene            
        5      12    CACM-2299   0.152              1       0.166     0.25    Lucene            
        5      13    CACM-1960   0.149              0       0.153     0.25    Lucene            
        5      14    CACM-2357   0.149              0       0.142     0.25    Lucene            
        5      15    CACM-2169   0.148              0       0.133     0.25    Lucene            
        5      16    CACM-2247   0.146              0       0.125     0.25    Lucene            
        5      17    CACM-1502   0.145              1       0.176    0.375    Lucene            
        5      18    CACM-1742   0.143              0       0.166    0.375    Lucene            
        5      19    CACM-2483   0.142              0       0.157    0.375    Lucene            
        5      20    CACM-1764   0.142              0        0.15    0.375    Lucene            
        5      21    CACM-3147   0.141              0       0.142    0.375    Lucene            
        5      22    CACM-3050   0.133              0       0.136    0.375    Lucene            
        5      23    CACM-1937   0.132              0       0.130    0.375    Lucene            
        5      24    CACM-2820   0.132              1       0.166      0.5    Lucene            
        5      25    CACM-2622   0.131              0        0.16      0.5    Lucene            
        5      26    CACM-3011   0.130              0       0.153      0.5    Lucene            
        5      27    CACM-2873   0.129              0       0.148      0.5    Lucene            
        5      28    CACM-3190   0.126              0       0.142      0.5    Lucene            
        5      29    CACM-2106   0.126              0       0.137      0.5    Lucene            
        5      30    CACM-1571   0.124              0       0.133      0.5    Lucene            
        5      31    CACM-3102   0.122              0       0.129      0.5    Lucene            
        5      32    CACM-0892   0.122              0       0.125      0.5    Lucene            
        5      33    CACM-2314   0.120              0       0.121      0.5    Lucene            
        5      34    CACM-2887   0.120              0       0.117      0.5    Lucene            
        5      35    CACM-1853   0.119              0       0.114      0.5    Lucene            
