QueryID   Rank    DOCID         Score      System
        1      38    CACM-2624   11.84    BM25_Task_3_Stopping
        1      39    CACM-2054   11.81    BM25_Task_3_Stopping
        1      40    CACM-1747   11.76    BM25_Task_3_Stopping
        1      41    CACM-0971   11.70    BM25_Task_3_Stopping
        1      42    CACM-1844   11.68    BM25_Task_3_Stopping
        1      43    CACM-2371   11.54    BM25_Task_3_Stopping
        1      44    CACM-0098   11.47    BM25_Task_3_Stopping
        1      45    CACM-1805   11.11    BM25_Task_3_Stopping
        1      46    CACM-1315   11.03    BM25_Task_3_Stopping
        1      47    CACM-1697   11.01    BM25_Task_3_Stopping
        1      48    CACM-2796   10.92    BM25_Task_3_Stopping
        1      49    CACM-1755   10.92    BM25_Task_3_Stopping
        1      50    CACM-2424   10.87    BM25_Task_3_Stopping
        1      51    CACM-2917   10.87    BM25_Task_3_Stopping
        1      52    CACM-2151   10.85    BM25_Task_3_Stopping
        1      53    CACM-1069   10.83    BM25_Task_3_Stopping
        1      54    CACM-2951   10.77    BM25_Task_3_Stopping
        1      55    CACM-1647   10.75    BM25_Task_3_Stopping
        1      56    CACM-0397   10.69    BM25_Task_3_Stopping
        1      57    CACM-2946   10.67    BM25_Task_3_Stopping
        1      58    CACM-2920   10.53    BM25_Task_3_Stopping
        1      59    CACM-2868   10.53    BM25_Task_3_Stopping
        1      60    CACM-1264   10.50    BM25_Task_3_Stopping
        1      61    CACM-2219   10.40    BM25_Task_3_Stopping
        1      62    CACM-1195   10.34    BM25_Task_3_Stopping
        1      63    CACM-1033   10.27    BM25_Task_3_Stopping
        1      64    CACM-1304   10.21    BM25_Task_3_Stopping
        1      65    CACM-1225   10.19    BM25_Task_3_Stopping
        1      66    CACM-3068   10.16    BM25_Task_3_Stopping
        1      67    CACM-1236   10.15    BM25_Task_3_Stopping
        1      68    CACM-2597   10.14    BM25_Task_3_Stopping
        1      69    CACM-0103   10.12    BM25_Task_3_Stopping
        1      70    CACM-1542   9.957    BM25_Task_3_Stopping
        1      71    CACM-1712   9.929    BM25_Task_3_Stopping
        1      72    CACM-1534   9.907    BM25_Task_3_Stopping
        1      73    CACM-1752   9.907    BM25_Task_3_Stopping
        1      74    CACM-1698   9.905    BM25_Task_3_Stopping
        1      75    CACM-1408   9.882    BM25_Task_3_Stopping
        1      76    CACM-1960   9.702    BM25_Task_3_Stopping
        1      77    CACM-1526   9.662    BM25_Task_3_Stopping
        1      78    CACM-1341   9.662    BM25_Task_3_Stopping
        1      79    CACM-0698   9.641    BM25_Task_3_Stopping
        1      80    CACM-2080   9.515    BM25_Task_3_Stopping
        1      81    CACM-2840   9.515    BM25_Task_3_Stopping
        1      82    CACM-0252   9.469    BM25_Task_3_Stopping
        1      83    CACM-2947   9.446    BM25_Task_3_Stopping
        1      84    CACM-1572   9.368    BM25_Task_3_Stopping
        1      85    CACM-1827   9.330    BM25_Task_3_Stopping
        1      86    CACM-1393   9.287    BM25_Task_3_Stopping
        1      87    CACM-2948   9.269    BM25_Task_3_Stopping
        1      88    CACM-1642   9.264    BM25_Task_3_Stopping
        1      89    CACM-0271   9.213    BM25_Task_3_Stopping
        1      90    CACM-2626   9.040    BM25_Task_3_Stopping
        1      91    CACM-3105   9.017    BM25_Task_3_Stopping
        1      92    CACM-1113   8.983    BM25_Task_3_Stopping
        1      93    CACM-2681   8.966    BM25_Task_3_Stopping
        1      94    CACM-2878   8.966    BM25_Task_3_Stopping
        1      95    CACM-1657   8.966    BM25_Task_3_Stopping
        1      96    CACM-0615   8.958    BM25_Task_3_Stopping
        1      97    CACM-0265   8.908    BM25_Task_3_Stopping
        1      98    CACM-2313   8.901    BM25_Task_3_Stopping
        1      99    CACM-1472   8.878    BM25_Task_3_Stopping
        1     100    CACM-2536   8.878    BM25_Task_3_Stopping
        2       1    CACM-3078   15.31    BM25_Task_3_Stopping
        2       2    CACM-2863   14.29    BM25_Task_3_Stopping
        2       3    CACM-2434   14.29    BM25_Task_3_Stopping
        2       4    CACM-0397   7.155    BM25_Task_3_Stopping
        2       5    CACM-1046   7.155    BM25_Task_3_Stopping
        2       6    CACM-1305   7.073    BM25_Task_3_Stopping
        2       7    CACM-1498   6.257    BM25_Task_3_Stopping
        2       8    CACM-1345   6.257    BM25_Task_3_Stopping
        2       9    CACM-0597   6.257    BM25_Task_3_Stopping
        2      10    CACM-1168   6.257    BM25_Task_3_Stopping
        2      11    CACM-0847   6.257    BM25_Task_3_Stopping
        2      12    CACM-1214   6.257    BM25_Task_3_Stopping
        2      13    CACM-1183   6.257    BM25_Task_3_Stopping
        2      14    CACM-1424   6.257    BM25_Task_3_Stopping
        2      15    CACM-1397   5.929    BM25_Task_3_Stopping
        2      16    CACM-1014   5.929    BM25_Task_3_Stopping
        2      17    CACM-1867   5.929    BM25_Task_3_Stopping
        2      18    CACM-0492   5.929    BM25_Task_3_Stopping
        2      19    CACM-0435   5.929    BM25_Task_3_Stopping
        2      20    CACM-1623   5.929    BM25_Task_3_Stopping
        2      21    CACM-1625   5.084    BM25_Task_3_Stopping
        2      22    CACM-3202   5.084    BM25_Task_3_Stopping
        2      23    CACM-0531   4.208    BM25_Task_3_Stopping
        2      24    CACM-1315   3.968    BM25_Task_3_Stopping
        2      25    CACM-2645   3.968    BM25_Task_3_Stopping
        2      26    CACM-1705   3.968    BM25_Task_3_Stopping
        2      27    CACM-1591   3.968    BM25_Task_3_Stopping
        2      28    CACM-3189   3.697    BM25_Task_3_Stopping
        2      29    CACM-2519   3.697    BM25_Task_3_Stopping
        2      30    CACM-1439   3.697    BM25_Task_3_Stopping
        2      31    CACM-1523   3.697    BM25_Task_3_Stopping
        2      32    CACM-2912   3.697    BM25_Task_3_Stopping
        2      33    CACM-1391   3.697    BM25_Task_3_Stopping
        2      34    CACM-0971   3.697    BM25_Task_3_Stopping
        2      35    CACM-1403   3.697    BM25_Task_3_Stopping
        2      36    CACM-2356   3.697    BM25_Task_3_Stopping
        2      37    CACM-1926   3.697    BM25_Task_3_Stopping
        2      38    CACM-1549   3.697    BM25_Task_3_Stopping
        2      39    CACM-1486   3.697    BM25_Task_3_Stopping
        2      40    CACM-1861   3.697    BM25_Task_3_Stopping
        2      41    CACM-3080   3.697    BM25_Task_3_Stopping
        2      42    CACM-1542   3.697    BM25_Task_3_Stopping
        2      43    CACM-2850   3.697    BM25_Task_3_Stopping
        2      44    CACM-2383   3.697    BM25_Task_3_Stopping
        2      45    CACM-2456   3.697    BM25_Task_3_Stopping
        2      46    CACM-1464   3.697    BM25_Task_3_Stopping
        2      47    CACM-1468   3.697    BM25_Task_3_Stopping
        2      48    CACM-0282   3.697    BM25_Task_3_Stopping
        2      49    CACM-1161   3.697    BM25_Task_3_Stopping
        2      50    CACM-2943   3.697    BM25_Task_3_Stopping
        2      51    CACM-1564   3.697    BM25_Task_3_Stopping
        2      52    CACM-0728   3.697    BM25_Task_3_Stopping
        2      53    CACM-1117   3.697    BM25_Task_3_Stopping
        2      54    CACM-1215   3.697    BM25_Task_3_Stopping
        2      55    CACM-2439   3.697    BM25_Task_3_Stopping
        2      56    CACM-0942   3.697    BM25_Task_3_Stopping
        2      57    CACM-1348   3.697    BM25_Task_3_Stopping
        2      58    CACM-1503   3.697    BM25_Task_3_Stopping
        2      59    CACM-3199   3.697    BM25_Task_3_Stopping
        2      60    CACM-2937   3.697    BM25_Task_3_Stopping
        2      61    CACM-3201   3.697    BM25_Task_3_Stopping
        2      62    CACM-3204   3.697    BM25_Task_3_Stopping
        2      63    CACM-1427   3.697    BM25_Task_3_Stopping
        2      64    CACM-1334   3.697    BM25_Task_3_Stopping
        2      65    CACM-3127   3.697    BM25_Task_3_Stopping
        2      66    CACM-0616   3.261    BM25_Task_3_Stopping
        2      67    CACM-1939   2.624    BM25_Task_3_Stopping
        2      68    CACM-1811   2.624    BM25_Task_3_Stopping
        2      69    CACM-1854   2.624    BM25_Task_3_Stopping
        2      70    CACM-2217   2.624    BM25_Task_3_Stopping
        2      71    CACM-2471   2.624    BM25_Task_3_Stopping
        2      72    CACM-1145   2.624    BM25_Task_3_Stopping
        2      73    CACM-1264   2.624    BM25_Task_3_Stopping
        2      74    CACM-3160   2.624    BM25_Task_3_Stopping
        2      75    CACM-3005   2.624    BM25_Task_3_Stopping
        2      76    CACM-1469   2.624    BM25_Task_3_Stopping
        2      77    CACM-0321   2.624    BM25_Task_3_Stopping
        2      78    CACM-1680   2.624    BM25_Task_3_Stopping
        2      79    CACM-1676   2.624    BM25_Task_3_Stopping
        2      80    CACM-2092   2.624    BM25_Task_3_Stopping
        2      81    CACM-1671   2.624    BM25_Task_3_Stopping
        2      82    CACM-2096   2.624    BM25_Task_3_Stopping
        2      83    CACM-2812   2.624    BM25_Task_3_Stopping
        2      84    CACM-2317   2.624    BM25_Task_3_Stopping
        2      85    CACM-2939   2.624    BM25_Task_3_Stopping
        2      86    CACM-1741   2.624    BM25_Task_3_Stopping
        2      87    CACM-2483   2.033    BM25_Task_3_Stopping
        2      88    CACM-3077   2.033    BM25_Task_3_Stopping
        2      89    CACM-2002   2.033    BM25_Task_3_Stopping
        2      90    CACM-2233   1.402    BM25_Task_3_Stopping
        3       1    CACM-2411   11.48    BM25_Task_3_Stopping
        3       2    CACM-2061   9.929    BM25_Task_3_Stopping
        3       3    CACM-2921   8.651    BM25_Task_3_Stopping
        3       4    CACM-0799   7.901    BM25_Task_3_Stopping
        3       5    CACM-2112   7.850    BM25_Task_3_Stopping
        3       6    CACM-1496   7.850    BM25_Task_3_Stopping
        3       7    CACM-2886   7.283    BM25_Task_3_Stopping
        3       8    CACM-2939   7.283    BM25_Task_3_Stopping
        3       9    CACM-1134   7.237    BM25_Task_3_Stopping
        3      10    CACM-3115   7.237    BM25_Task_3_Stopping
        3      11    CACM-3102   6.787    BM25_Task_3_Stopping
        3      12    CACM-2579   6.787    BM25_Task_3_Stopping
        3      13    CACM-3093   6.787    BM25_Task_3_Stopping
        3      14    CACM-3030   6.787    BM25_Task_3_Stopping
        3      15    CACM-2138   6.787    BM25_Task_3_Stopping
        3      16    CACM-0205   6.787    BM25_Task_3_Stopping
        3      17    CACM-2929   6.787    BM25_Task_3_Stopping
        3      18    CACM-1350   6.779    BM25_Task_3_Stopping
        3      19    CACM-1007   6.685    BM25_Task_3_Stopping
        3      20    CACM-0077   6.685    BM25_Task_3_Stopping
        3      21    CACM-0070   6.685    BM25_Task_3_Stopping
        3      22    CACM-1313   6.685    BM25_Task_3_Stopping
        3      23    CACM-1723   6.685    BM25_Task_3_Stopping
        3      24    CACM-1785   6.685    BM25_Task_3_Stopping
        3      25    CACM-2685   6.685    BM25_Task_3_Stopping
        3      26    CACM-2658   6.685    BM25_Task_3_Stopping
        3      27    CACM-2587   6.685    BM25_Task_3_Stopping
        3      28    CACM-2066   6.685    BM25_Task_3_Stopping
        3      29    CACM-2551   6.685    BM25_Task_3_Stopping
        3      30    CACM-2495   6.685    BM25_Task_3_Stopping
        3      31    CACM-0929   6.685    BM25_Task_3_Stopping
        3      32    CACM-0100   6.685    BM25_Task_3_Stopping
        3      33    CACM-0051   6.685    BM25_Task_3_Stopping
        3      34    CACM-2659   6.685    BM25_Task_3_Stopping
        3      35    CACM-1788   6.252    BM25_Task_3_Stopping
        3      36    CACM-2534   6.252    BM25_Task_3_Stopping
        3      37    CACM-2684   5.847    BM25_Task_3_Stopping
        3      38    CACM-1223   5.748    BM25_Task_3_Stopping
        3      39    CACM-2316   5.571    BM25_Task_3_Stopping
        3      40    CACM-2111   5.432    BM25_Task_3_Stopping
        3      41    CACM-3099   5.432    BM25_Task_3_Stopping
        3      42    CACM-2064   5.432    BM25_Task_3_Stopping
        3      43    CACM-2870   5.432    BM25_Task_3_Stopping
        3      44    CACM-2295   5.426    BM25_Task_3_Stopping
        3      45    CACM-0249   5.426    BM25_Task_3_Stopping
        3      46    CACM-1306   5.426    BM25_Task_3_Stopping
        3      47    CACM-1135   5.293    BM25_Task_3_Stopping
        3      48    CACM-3130   5.263    BM25_Task_3_Stopping
        3      49    CACM-0252   5.263    BM25_Task_3_Stopping
        3      50    CACM-1029   5.263    BM25_Task_3_Stopping
        3      51    CACM-1402   5.263    BM25_Task_3_Stopping
        3      52    CACM-1154   5.263    BM25_Task_3_Stopping
        3      53    CACM-1783   5.263    BM25_Task_3_Stopping
        3      54    CACM-1387   5.263    BM25_Task_3_Stopping
        3      55    CACM-1062   5.263    BM25_Task_3_Stopping
        3      56    CACM-2871   5.263    BM25_Task_3_Stopping
        3      57    CACM-1392   5.263    BM25_Task_3_Stopping
        3      58    CACM-1658   5.263    BM25_Task_3_Stopping
        3      59    CACM-2603   5.200    BM25_Task_3_Stopping
        3      60    CACM-1703   5.200    BM25_Task_3_Stopping
        3      61    CACM-2705   5.200    BM25_Task_3_Stopping
        3      62    CACM-1366   5.059    BM25_Task_3_Stopping
        3      63    CACM-1098   4.942    BM25_Task_3_Stopping
        3      64    CACM-3185   4.800    BM25_Task_3_Stopping
        3      65    CACM-1142   4.800    BM25_Task_3_Stopping
        3      66    CACM-2782   4.800    BM25_Task_3_Stopping
        3      67    CACM-0265   4.800    BM25_Task_3_Stopping
        3      68    CACM-2192   4.800    BM25_Task_3_Stopping
        3      69    CACM-1466   4.800    BM25_Task_3_Stopping
        3      70    CACM-1102   4.800    BM25_Task_3_Stopping
        3      71    CACM-0990   4.800    BM25_Task_3_Stopping
        3      72    CACM-2661   4.800    BM25_Task_3_Stopping
        3      73    CACM-2647   4.800    BM25_Task_3_Stopping
        3      74    CACM-0689   4.800    BM25_Task_3_Stopping
        3      75    CACM-0920   4.800    BM25_Task_3_Stopping
        3      76    CACM-2814   4.800    BM25_Task_3_Stopping
        3      77    CACM-0762   4.800    BM25_Task_3_Stopping
        3      78    CACM-2406   4.800    BM25_Task_3_Stopping
        3      79    CACM-2084   4.800    BM25_Task_3_Stopping
        3      80    CACM-0628   4.800    BM25_Task_3_Stopping
        3      81    CACM-0463   4.800    BM25_Task_3_Stopping
        3      82    CACM-2126   4.800    BM25_Task_3_Stopping
        3      83    CACM-0651   4.800    BM25_Task_3_Stopping
        3      84    CACM-1138   4.800    BM25_Task_3_Stopping
        3      85    CACM-0303   4.800    BM25_Task_3_Stopping
        3      86    CACM-2254   4.457    BM25_Task_3_Stopping
        3      87    CACM-3105   4.457    BM25_Task_3_Stopping
        3      88    CACM-1485   4.457    BM25_Task_3_Stopping
        3      89    CACM-1678   4.457    BM25_Task_3_Stopping
        3      90    CACM-2305   4.457    BM25_Task_3_Stopping
        3      91    CACM-2710   4.457    BM25_Task_3_Stopping
        3      92    CACM-3148   4.457    BM25_Task_3_Stopping
        3      93    CACM-1852   4.457    BM25_Task_3_Stopping
        3      94    CACM-1459   4.457    BM25_Task_3_Stopping
        3      95    CACM-2317   4.394    BM25_Task_3_Stopping
        3      96    CACM-2645   4.394    BM25_Task_3_Stopping
        3      97    CACM-1807   4.239    BM25_Task_3_Stopping
        3      98    CACM-2423   4.239    BM25_Task_3_Stopping
        3      99    CACM-2572   4.239    BM25_Task_3_Stopping
        3     100    CACM-2897   4.239    BM25_Task_3_Stopping
        4       1    CACM-3128   30.12    BM25_Task_3_Stopping
        4       2    CACM-3043   26.73    BM25_Task_3_Stopping
        4       3    CACM-2939   22.33    BM25_Task_3_Stopping
        4       4    CACM-2377   20.91    BM25_Task_3_Stopping
        4       5    CACM-0483   18.29    BM25_Task_3_Stopping
        4       6    CACM-2844   18.29    BM25_Task_3_Stopping
        4       7    CACM-3049   17.23    BM25_Task_3_Stopping
        4       8    CACM-2342   17.13    BM25_Task_3_Stopping
        4       9    CACM-1135   16.79    BM25_Task_3_Stopping
        4      10    CACM-2742   16.69    BM25_Task_3_Stopping
        4      11    CACM-3105   16.37    BM25_Task_3_Stopping
        4      12    CACM-3103   16.20    BM25_Task_3_Stopping
        4      13    CACM-2870   16.18    BM25_Task_3_Stopping
        4      14    CACM-2958   15.69    BM25_Task_3_Stopping
        4      15    CACM-2519   15.60    BM25_Task_3_Stopping
        4      16    CACM-2851   14.04    BM25_Task_3_Stopping
        4      17    CACM-1399   13.57    BM25_Task_3_Stopping
        4      18    CACM-1829   13.37    BM25_Task_3_Stopping
        4      19    CACM-2932   13.28    BM25_Task_3_Stopping
        4      20    CACM-1153   13.15    BM25_Task_3_Stopping
        4      21    CACM-2936   13.14    BM25_Task_3_Stopping
        4      22    CACM-2626   13.14    BM25_Task_3_Stopping
        4      23    CACM-2632   13.14    BM25_Task_3_Stopping
        4      24    CACM-2895   13.10    BM25_Task_3_Stopping
        4      25    CACM-3184   12.93    BM25_Task_3_Stopping
        4      26    CACM-1485   12.89    BM25_Task_3_Stopping
        4      27    CACM-2931   12.83    BM25_Task_3_Stopping
        4      28    CACM-3073   12.76    BM25_Task_3_Stopping
        4      29    CACM-1014   12.73    BM25_Task_3_Stopping
        4      30    CACM-3064   12.66    BM25_Task_3_Stopping
        4      31    CACM-2840   12.66    BM25_Task_3_Stopping
        4      32    CACM-1534   12.55    BM25_Task_3_Stopping
        4      33    CACM-2929   12.47    BM25_Task_3_Stopping
        4      34    CACM-2848   12.16    BM25_Task_3_Stopping
        4      35    CACM-2816   12.12    BM25_Task_3_Stopping
        4      36    CACM-1905   11.93    BM25_Task_3_Stopping
        4      37    CACM-1527   11.93    BM25_Task_3_Stopping
        4      38    CACM-1860   11.89    BM25_Task_3_Stopping
        4      39    CACM-2900   11.83    BM25_Task_3_Stopping
        4      40    CACM-2376   11.81    BM25_Task_3_Stopping
        4      41    CACM-0409   11.75    BM25_Task_3_Stopping
        4      42    CACM-2060   11.74    BM25_Task_3_Stopping
        4      43    CACM-2439   11.68    BM25_Task_3_Stopping
        4      44    CACM-1369   11.42    BM25_Task_3_Stopping
        4      45    CACM-0020   11.31    BM25_Task_3_Stopping
        4      46    CACM-2969   11.16    BM25_Task_3_Stopping
        4      47    CACM-2017   11.12    BM25_Task_3_Stopping
        4      48    CACM-2949   10.68    BM25_Task_3_Stopping
        4      49    CACM-1518   10.66    BM25_Task_3_Stopping
        4      50    CACM-1484   10.62    BM25_Task_3_Stopping
        4      51    CACM-3141   10.49    BM25_Task_3_Stopping
        4      52    CACM-1595   10.47    BM25_Task_3_Stopping
        4      53    CACM-2877   10.37    BM25_Task_3_Stopping
        4      54    CACM-3171   10.34    BM25_Task_3_Stopping
        4      55    CACM-3148   10.29    BM25_Task_3_Stopping
        4      56    CACM-2767   10.26    BM25_Task_3_Stopping
        4      57    CACM-2721   10.26    BM25_Task_3_Stopping
        4      58    CACM-2536   10.03    BM25_Task_3_Stopping
        4      59    CACM-1623   9.935    BM25_Task_3_Stopping
        4      60    CACM-3069   9.785    BM25_Task_3_Stopping
        4      61    CACM-2371   9.780    BM25_Task_3_Stopping
        4      62    CACM-1550   9.671    BM25_Task_3_Stopping
        4      63    CACM-2383   9.614    BM25_Task_3_Stopping
        4      64    CACM-3111   9.605    BM25_Task_3_Stopping
        4      65    CACM-1463   9.562    BM25_Task_3_Stopping
        4      66    CACM-2558   9.562    BM25_Task_3_Stopping
        4      67    CACM-1754   9.562    BM25_Task_3_Stopping
        4      68    CACM-1679   9.552    BM25_Task_3_Stopping
        4      69    CACM-1681   9.508    BM25_Task_3_Stopping
        4      70    CACM-2232   9.379    BM25_Task_3_Stopping
        4      71    CACM-3127   9.285    BM25_Task_3_Stopping
        4      72    CACM-2890   9.270    BM25_Task_3_Stopping
        4      73    CACM-3120   9.187    BM25_Task_3_Stopping
        4      74    CACM-0854   9.174    BM25_Task_3_Stopping
        4      75    CACM-2748   9.127    BM25_Task_3_Stopping
        4      76    CACM-2578   9.086    BM25_Task_3_Stopping
        4      77    CACM-2314   9.068    BM25_Task_3_Stopping
        4      78    CACM-1325   9.066    BM25_Task_3_Stopping
        4      79    CACM-2522   9.052    BM25_Task_3_Stopping
        4      80    CACM-1145   9.037    BM25_Task_3_Stopping
        4      81    CACM-1458   9.023    BM25_Task_3_Stopping
        4      82    CACM-0616   9.001    BM25_Task_3_Stopping
        4      83    CACM-3146   8.985    BM25_Task_3_Stopping
        4      84    CACM-1911   8.979    BM25_Task_3_Stopping
        4      85    CACM-3134   8.958    BM25_Task_3_Stopping
        4      86    CACM-2020   8.932    BM25_Task_3_Stopping
        4      87    CACM-2080   8.932    BM25_Task_3_Stopping
        4      88    CACM-1682   8.853    BM25_Task_3_Stopping
        4      89    CACM-2152   8.797    BM25_Task_3_Stopping
        4      90    CACM-2501   8.785    BM25_Task_3_Stopping
        4      91    CACM-2438   8.734    BM25_Task_3_Stopping
        4      92    CACM-1742   8.649    BM25_Task_3_Stopping
        4      93    CACM-1506   8.649    BM25_Task_3_Stopping
        4      94    CACM-2705   8.649    BM25_Task_3_Stopping
        4      95    CACM-1672   8.648    BM25_Task_3_Stopping
        4      96    CACM-2170   8.648    BM25_Task_3_Stopping
        4      97    CACM-2912   8.578    BM25_Task_3_Stopping
        4      98    CACM-2356   8.567    BM25_Task_3_Stopping
        4      99    CACM-1747   8.475    BM25_Task_3_Stopping
        4     100    CACM-0069   8.457    BM25_Task_3_Stopping
        5       1    CACM-2035   24.72    BM25_Task_3_Stopping
        5       2    CACM-1829   23.78    BM25_Task_3_Stopping
        5       3    CACM-2321   22.82    BM25_Task_3_Stopping
        5       4    CACM-2299   21.67    BM25_Task_3_Stopping
        5       5    CACM-2629   19.32    BM25_Task_3_Stopping
        5       6    CACM-3147   19.00    BM25_Task_3_Stopping
        5       7    CACM-2873   17.36    BM25_Task_3_Stopping
        5       8    CACM-2003   16.77    BM25_Task_3_Stopping
        5       9    CACM-2357   16.72    BM25_Task_3_Stopping
        5      10    CACM-1742   16.38    BM25_Task_3_Stopping
        5      11    CACM-1923   15.61    BM25_Task_3_Stopping
        5      12    CACM-1978   15.38    BM25_Task_3_Stopping
        5      13    CACM-2106   15.37    BM25_Task_3_Stopping
        5      14    CACM-1937   15.32    BM25_Task_3_Stopping
        5      15    CACM-1960   15.01    BM25_Task_3_Stopping
        5      16    CACM-2247   14.95    BM25_Task_3_Stopping
        5      17    CACM-1746   14.79    BM25_Task_3_Stopping
        5      18    CACM-1699   14.63    BM25_Task_3_Stopping
        5      19    CACM-1409   14.11    BM25_Task_3_Stopping
        5      20    CACM-1053   14.06    BM25_Task_3_Stopping
        5      21    CACM-2169   13.48    BM25_Task_3_Stopping
        5      22    CACM-3011   13.35    BM25_Task_3_Stopping
        5      23    CACM-1188   13.18    BM25_Task_3_Stopping
        5      24    CACM-3190   12.97    BM25_Task_3_Stopping
        5      25    CACM-1671   12.96    BM25_Task_3_Stopping
        5      26    CACM-3035   12.68    BM25_Task_3_Stopping
        5      27    CACM-0892   12.56    BM25_Task_3_Stopping
        5      28    CACM-1238   12.47    BM25_Task_3_Stopping
        5      29    CACM-1392   12.47    BM25_Task_3_Stopping
        5      30    CACM-2812   12.40    BM25_Task_3_Stopping
        5      31    CACM-0251   12.36    BM25_Task_3_Stopping
        5      32    CACM-1408   11.95    BM25_Task_3_Stopping
        5      33    CACM-2145   11.90    BM25_Task_3_Stopping
        5      34    CACM-1605   11.87    BM25_Task_3_Stopping
        5      35    CACM-2105   11.78    BM25_Task_3_Stopping
        5      36    CACM-3012   11.73    BM25_Task_3_Stopping
        5      37    CACM-2218   11.71    BM25_Task_3_Stopping
        5      38    CACM-2716   11.45    BM25_Task_3_Stopping
        5      39    CACM-2887   11.43    BM25_Task_3_Stopping
        5      40    CACM-1747   11.43    BM25_Task_3_Stopping
        5      41    CACM-2522   11.43    BM25_Task_3_Stopping
        5      42    CACM-2959   11.26    BM25_Task_3_Stopping
        5      43    CACM-2622   11.13    BM25_Task_3_Stopping
        5      44    CACM-2960   11.11    BM25_Task_3_Stopping
        5      45    CACM-2820   10.97    BM25_Task_3_Stopping
        5      46    CACM-0679   10.91    BM25_Task_3_Stopping
        5      47    CACM-3040   10.90    BM25_Task_3_Stopping
        5      48    CACM-2542   10.88    BM25_Task_3_Stopping
        5      49    CACM-1764   10.85    BM25_Task_3_Stopping
        5      50    CACM-2483   10.77    BM25_Task_3_Stopping
        5      51    CACM-2841   10.74    BM25_Task_3_Stopping
        5      52    CACM-1571   10.71    BM25_Task_3_Stopping
        5      53    CACM-3025   10.69    BM25_Task_3_Stopping
        5      54    CACM-3031   10.62    BM25_Task_3_Stopping
        5      55    CACM-1853   10.56    BM25_Task_3_Stopping
        5      56    CACM-2786   10.56    BM25_Task_3_Stopping
        5      57    CACM-1698   10.56    BM25_Task_3_Stopping
        5      58    CACM-3146   10.36    BM25_Task_3_Stopping
        5      59    CACM-1682   10.32    BM25_Task_3_Stopping
        5      60    CACM-2546   10.31    BM25_Task_3_Stopping
        5      61    CACM-2867   10.31    BM25_Task_3_Stopping
        5      62    CACM-3030   10.31    BM25_Task_3_Stopping
        5      63    CACM-1252   10.31    BM25_Task_3_Stopping
        5      64    CACM-2469   10.31    BM25_Task_3_Stopping
        5      65    CACM-1534   10.31    BM25_Task_3_Stopping
        5      66    CACM-2138   10.31    BM25_Task_3_Stopping
        5      67    CACM-2947   10.27    BM25_Task_3_Stopping
        5      68    CACM-2358   10.26    BM25_Task_3_Stopping
        5      69    CACM-3102   10.23    BM25_Task_3_Stopping
        5      70    CACM-0063   10.18    BM25_Task_3_Stopping
        5      71    CACM-1603   10.09    BM25_Task_3_Stopping
        5      72    CACM-2514   10.02    BM25_Task_3_Stopping
        5      73    CACM-2990   10.01    BM25_Task_3_Stopping
        5      74    CACM-1502   10.00    BM25_Task_3_Stopping
        5      75    CACM-2950   9.857    BM25_Task_3_Stopping
