QueryID   Rank    DOCID         Score      System
        1      68    CACM-1805   13.01    Run_7_Tfidf_Pseudo
        1      69    CACM-2541   12.90    Run_7_Tfidf_Pseudo
        1      70    CACM-1161   12.78    Run_7_Tfidf_Pseudo
        1      71    CACM-1642   12.76    Run_7_Tfidf_Pseudo
        1      72    CACM-2948   12.71    Run_7_Tfidf_Pseudo
        1      73    CACM-1236   12.65    Run_7_Tfidf_Pseudo
        1      74    CACM-2340   12.55    Run_7_Tfidf_Pseudo
        1      75    CACM-3072   12.52    Run_7_Tfidf_Pseudo
        1      76    CACM-2624   12.28    Run_7_Tfidf_Pseudo
        1      77    CACM-1393   12.28    Run_7_Tfidf_Pseudo
        1      78    CACM-2378   12.27    Run_7_Tfidf_Pseudo
        1      79    CACM-2597   12.27    Run_7_Tfidf_Pseudo
        1      80    CACM-1462   12.26    Run_7_Tfidf_Pseudo
        1      81    CACM-1752   12.08    Run_7_Tfidf_Pseudo
        1      82    CACM-2988   12.07    Run_7_Tfidf_Pseudo
        1      83    CACM-1195   12.03    Run_7_Tfidf_Pseudo
        1      84    CACM-1735   12.00    Run_7_Tfidf_Pseudo
        1      85    CACM-3150   11.98    Run_7_Tfidf_Pseudo
        1      86    CACM-2840   11.90    Run_7_Tfidf_Pseudo
        1      87    CACM-3002   11.90    Run_7_Tfidf_Pseudo
        1      88    CACM-2878   11.90    Run_7_Tfidf_Pseudo
        1      89    CACM-3012   11.71    Run_7_Tfidf_Pseudo
        1      90    CACM-2002   11.71    Run_7_Tfidf_Pseudo
        1      91    CACM-2470   11.71    Run_7_Tfidf_Pseudo
        1      92    CACM-2311   11.34    Run_7_Tfidf_Pseudo
        1      93    CACM-1534   11.27    Run_7_Tfidf_Pseudo
        1      94    CACM-1408   11.11    Run_7_Tfidf_Pseudo
        1      95    CACM-1728   11.08    Run_7_Tfidf_Pseudo
        1      96    CACM-2080   11.08    Run_7_Tfidf_Pseudo
        1      97    CACM-2681   11.08    Run_7_Tfidf_Pseudo
        1      98    CACM-1657   11.08    Run_7_Tfidf_Pseudo
        1      99    CACM-1173   11.08    Run_7_Tfidf_Pseudo
        1     100    CACM-0972   11.08    Run_7_Tfidf_Pseudo
        2       1    CACM-1922   44.91    Run_7_Tfidf_Pseudo
        2       2    CACM-1705   22.31    Run_7_Tfidf_Pseudo
        2       3    CACM-1591   12.46    Run_7_Tfidf_Pseudo
        2       4    CACM-1046   12.08    Run_7_Tfidf_Pseudo
        2       5    CACM-1476   11.29    Run_7_Tfidf_Pseudo
        2       6    CACM-2152   11.29    Run_7_Tfidf_Pseudo
        2       7    CACM-0531   11.04    Run_7_Tfidf_Pseudo
        2       8    CACM-1706   10.69    Run_7_Tfidf_Pseudo
        2       9    CACM-1601   10.69    Run_7_Tfidf_Pseudo
        2      10    CACM-2863   10.26    Run_7_Tfidf_Pseudo
        2      11    CACM-2434   10.26    Run_7_Tfidf_Pseudo
        2      12    CACM-0397   10.26    Run_7_Tfidf_Pseudo
        2      13    CACM-2645   10.08    Run_7_Tfidf_Pseudo
        2      14    CACM-0435   8.909    Run_7_Tfidf_Pseudo
        2      15    CACM-2561   7.626    Run_7_Tfidf_Pseudo
        2      16    CACM-1315   7.624    Run_7_Tfidf_Pseudo
        2      17    CACM-0282   7.483    Run_7_Tfidf_Pseudo
        2      18    CACM-0616   7.376    Run_7_Tfidf_Pseudo
        2      19    CACM-1623   7.376    Run_7_Tfidf_Pseudo
        2      20    CACM-2092   7.161    Run_7_Tfidf_Pseudo
        2      21    CACM-1290   7.021    Run_7_Tfidf_Pseudo
        2      22    CACM-1264   6.839    Run_7_Tfidf_Pseudo
        2      23    CACM-0492   6.770    Run_7_Tfidf_Pseudo
        2      24    CACM-1397   6.770    Run_7_Tfidf_Pseudo
        2      25    CACM-1867   6.770    Run_7_Tfidf_Pseudo
        2      26    CACM-1014   6.770    Run_7_Tfidf_Pseudo
        2      27    CACM-2812   6.556    Run_7_Tfidf_Pseudo
        2      28    CACM-3101   6.415    Run_7_Tfidf_Pseudo
        2      29    CACM-1265   6.415    Run_7_Tfidf_Pseudo
        2      30    CACM-2066   6.415    Run_7_Tfidf_Pseudo
        2      31    CACM-2062   6.415    Run_7_Tfidf_Pseudo
        2      32    CACM-1680   6.234    Run_7_Tfidf_Pseudo
        2      33    CACM-2002   6.234    Run_7_Tfidf_Pseudo
        2      34    CACM-1236   6.093    Run_7_Tfidf_Pseudo
        2      35    CACM-1464   5.950    Run_7_Tfidf_Pseudo
        2      36    CACM-3202   5.807    Run_7_Tfidf_Pseudo
        2      37    CACM-1523   5.628    Run_7_Tfidf_Pseudo
        2      38    CACM-2542   5.449    Run_7_Tfidf_Pseudo
        2      39    CACM-1625   5.202    Run_7_Tfidf_Pseudo
        2      40    CACM-1305   5.202    Run_7_Tfidf_Pseudo
        2      41    CACM-2317   5.023    Run_7_Tfidf_Pseudo
        2      42    CACM-1671   5.023    Run_7_Tfidf_Pseudo
        2      43    CACM-3127   5.023    Run_7_Tfidf_Pseudo
        2      44    CACM-2753   4.882    Run_7_Tfidf_Pseudo
        2      45    CACM-2113   4.882    Run_7_Tfidf_Pseudo
        2      46    CACM-1753   4.882    Run_7_Tfidf_Pseudo
        2      47    CACM-1665   4.844    Run_7_Tfidf_Pseudo
        2      48    CACM-2188   4.844    Run_7_Tfidf_Pseudo
        2      49    CACM-1719   4.844    Run_7_Tfidf_Pseudo
        2      50    CACM-2379   4.844    Run_7_Tfidf_Pseudo
        2      51    CACM-2319   4.844    Run_7_Tfidf_Pseudo
        2      52    CACM-3087   4.844    Run_7_Tfidf_Pseudo
        2      53    CACM-2939   4.739    Run_7_Tfidf_Pseudo
        2      54    CACM-2471   4.739    Run_7_Tfidf_Pseudo
        2      55    CACM-2096   4.739    Run_7_Tfidf_Pseudo
        2      56    CACM-3089   4.560    Run_7_Tfidf_Pseudo
        2      57    CACM-2439   4.417    Run_7_Tfidf_Pseudo
        2      58    CACM-2519   4.417    Run_7_Tfidf_Pseudo
        2      59    CACM-1542   4.417    Run_7_Tfidf_Pseudo
        2      60    CACM-3080   4.417    Run_7_Tfidf_Pseudo
        2      61    CACM-2889   4.277    Run_7_Tfidf_Pseudo
        2      62    CACM-1455   4.277    Run_7_Tfidf_Pseudo
        2      63    CACM-1234   4.277    Run_7_Tfidf_Pseudo
        2      64    CACM-0596   4.277    Run_7_Tfidf_Pseudo
        2      65    CACM-2196   4.277    Run_7_Tfidf_Pseudo
        2      66    CACM-0441   4.277    Run_7_Tfidf_Pseudo
        2      67    CACM-1237   4.277    Run_7_Tfidf_Pseudo
        2      68    CACM-0759   4.277    Run_7_Tfidf_Pseudo
        2      69    CACM-1809   4.277    Run_7_Tfidf_Pseudo
        2      70    CACM-2173   4.277    Run_7_Tfidf_Pseudo
        2      71    CACM-2696   4.277    Run_7_Tfidf_Pseudo
        2      72    CACM-0824   4.277    Run_7_Tfidf_Pseudo
        2      73    CACM-1656   4.277    Run_7_Tfidf_Pseudo
        2      74    CACM-1655   4.277    Run_7_Tfidf_Pseudo
        2      75    CACM-2740   4.238    Run_7_Tfidf_Pseudo
        2      76    CACM-2629   4.238    Run_7_Tfidf_Pseudo
        2      77    CACM-2344   4.238    Run_7_Tfidf_Pseudo
        2      78    CACM-2948   4.238    Run_7_Tfidf_Pseudo
        2      79    CACM-2955   4.238    Run_7_Tfidf_Pseudo
        2      80    CACM-1033   4.238    Run_7_Tfidf_Pseudo
        2      81    CACM-1827   4.238    Run_7_Tfidf_Pseudo
        2      82    CACM-1749   4.238    Run_7_Tfidf_Pseudo
        2      83    CACM-1844   4.238    Run_7_Tfidf_Pseudo
        2      84    CACM-1885   4.238    Run_7_Tfidf_Pseudo
        2      85    CACM-1468   3.812    Run_7_Tfidf_Pseudo
        2      86    CACM-0728   3.812    Run_7_Tfidf_Pseudo
        2      87    CACM-1427   3.812    Run_7_Tfidf_Pseudo
        2      88    CACM-1391   3.812    Run_7_Tfidf_Pseudo
        2      89    CACM-1168   3.812    Run_7_Tfidf_Pseudo
        2      90    CACM-1161   3.812    Run_7_Tfidf_Pseudo
        2      91    CACM-0971   3.812    Run_7_Tfidf_Pseudo
        2      92    CACM-1741   3.812    Run_7_Tfidf_Pseudo
        2      93    CACM-1519   3.633    Run_7_Tfidf_Pseudo
        2      94    CACM-2622   3.633    Run_7_Tfidf_Pseudo
        2      95    CACM-2560   3.633    Run_7_Tfidf_Pseudo
        2      96    CACM-1544   3.633    Run_7_Tfidf_Pseudo
        2      97    CACM-2380   3.633    Run_7_Tfidf_Pseudo
        2      98    CACM-3012   3.633    Run_7_Tfidf_Pseudo
        2      99    CACM-2984   3.633    Run_7_Tfidf_Pseudo
        2     100    CACM-3048   3.633    Run_7_Tfidf_Pseudo
        3       1    CACM-2316   39.44    Run_7_Tfidf_Pseudo
        3       2    CACM-1366   29.27    Run_7_Tfidf_Pseudo
        3       3    CACM-3077   27.57    Run_7_Tfidf_Pseudo
        3       4    CACM-1703   27.03    Run_7_Tfidf_Pseudo
        3       5    CACM-2705   26.83    Run_7_Tfidf_Pseudo
        3       6    CACM-1098   26.63    Run_7_Tfidf_Pseudo
        3       7    CACM-2645   25.82    Run_7_Tfidf_Pseudo
        3       8    CACM-2939   19.58    Run_7_Tfidf_Pseudo
        3       9    CACM-1788   19.56    Run_7_Tfidf_Pseudo
        3      10    CACM-3150   19.22    Run_7_Tfidf_Pseudo
        3      11    CACM-2603   18.90    Run_7_Tfidf_Pseudo
        3      12    CACM-2317   18.81    Run_7_Tfidf_Pseudo
        3      13    CACM-1470   17.18    Run_7_Tfidf_Pseudo
        3      14    CACM-2406   17.15    Run_7_Tfidf_Pseudo
        3      15    CACM-2305   16.79    Run_7_Tfidf_Pseudo
        3      16    CACM-2886   16.73    Run_7_Tfidf_Pseudo
        3      17    CACM-1135   16.58    Run_7_Tfidf_Pseudo
        3      18    CACM-2061   15.95    Run_7_Tfidf_Pseudo
        3      19    CACM-1485   14.84    Run_7_Tfidf_Pseudo
        3      20    CACM-2921   14.58    Run_7_Tfidf_Pseudo
        3      21    CACM-2314   14.55    Run_7_Tfidf_Pseudo
        3      22    CACM-1134   14.03    Run_7_Tfidf_Pseudo
        3      23    CACM-2254   13.81    Run_7_Tfidf_Pseudo
        3      24    CACM-3148   13.73    Run_7_Tfidf_Pseudo
        3      25    CACM-1162   13.68    Run_7_Tfidf_Pseudo
        3      26    CACM-1852   13.22    Run_7_Tfidf_Pseudo
        3      27    CACM-2652   13.19    Run_7_Tfidf_Pseudo
        3      28    CACM-2898   13.12    Run_7_Tfidf_Pseudo
        3      29    CACM-2931   13.02    Run_7_Tfidf_Pseudo
        3      30    CACM-1835   12.99    Run_7_Tfidf_Pseudo
        3      31    CACM-3091   12.85    Run_7_Tfidf_Pseudo
        3      32    CACM-3105   12.70    Run_7_Tfidf_Pseudo
        3      33    CACM-1350   12.50    Run_7_Tfidf_Pseudo
        3      34    CACM-2873   12.28    Run_7_Tfidf_Pseudo
        3      35    CACM-2265   12.21    Run_7_Tfidf_Pseudo
        3      36    CACM-2534   12.15    Run_7_Tfidf_Pseudo
        3      37    CACM-2717   12.08    Run_7_Tfidf_Pseudo
        3      38    CACM-1856   12.08    Run_7_Tfidf_Pseudo
        3      39    CACM-2138   11.90    Run_7_Tfidf_Pseudo
        3      40    CACM-2739   11.86    Run_7_Tfidf_Pseudo
        3      41    CACM-2470   11.79    Run_7_Tfidf_Pseudo
        3      42    CACM-2003   11.76    Run_7_Tfidf_Pseudo
        3      43    CACM-1678   11.59    Run_7_Tfidf_Pseudo
        3      44    CACM-1747   11.59    Run_7_Tfidf_Pseudo
        3      45    CACM-2971   11.56    Run_7_Tfidf_Pseudo
        3      46    CACM-2929   11.51    Run_7_Tfidf_Pseudo
        3      47    CACM-2060   11.48    Run_7_Tfidf_Pseudo
        3      48    CACM-2842   11.47    Run_7_Tfidf_Pseudo
        3      49    CACM-2546   11.37    Run_7_Tfidf_Pseudo
        3      50    CACM-1459   11.07    Run_7_Tfidf_Pseudo
        3      51    CACM-2906   10.75    Run_7_Tfidf_Pseudo
        3      52    CACM-2411   10.60    Run_7_Tfidf_Pseudo
        3      53    CACM-3115   10.58    Run_7_Tfidf_Pseudo
        3      54    CACM-2699   10.46    Run_7_Tfidf_Pseudo
        3      55    CACM-2252   10.46    Run_7_Tfidf_Pseudo
        3      56    CACM-1454   10.33    Run_7_Tfidf_Pseudo
        3      57    CACM-3102   10.28    Run_7_Tfidf_Pseudo
        3      58    CACM-1223   10.26    Run_7_Tfidf_Pseudo
        3      59    CACM-3099   10.23    Run_7_Tfidf_Pseudo
        3      60    CACM-1496   10.18    Run_7_Tfidf_Pseudo
        3      61    CACM-2264   10.16    Run_7_Tfidf_Pseudo
        3      62    CACM-2684   9.990    Run_7_Tfidf_Pseudo
        3      63    CACM-0321   9.945    Run_7_Tfidf_Pseudo
        3      64    CACM-3030   9.695    Run_7_Tfidf_Pseudo
        3      65    CACM-2198   9.552    Run_7_Tfidf_Pseudo
        3      66    CACM-2710   9.454    Run_7_Tfidf_Pseudo
        3      67    CACM-2324   9.400    Run_7_Tfidf_Pseudo
        3      68    CACM-0071   9.400    Run_7_Tfidf_Pseudo
        3      69    CACM-2940   9.355    Run_7_Tfidf_Pseudo
        3      70    CACM-2148   9.355    Run_7_Tfidf_Pseudo
        3      71    CACM-2112   9.275    Run_7_Tfidf_Pseudo
        3      72    CACM-0637   9.195    Run_7_Tfidf_Pseudo
        3      73    CACM-1824   9.132    Run_7_Tfidf_Pseudo
        3      74    CACM-1348   8.936    Run_7_Tfidf_Pseudo
        3      75    CACM-2785   8.936    Run_7_Tfidf_Pseudo
        3      76    CACM-1738   8.864    Run_7_Tfidf_Pseudo
        3      77    CACM-3073   8.864    Run_7_Tfidf_Pseudo
        3      78    CACM-1469   8.838    Run_7_Tfidf_Pseudo
        3      79    CACM-2850   8.766    Run_7_Tfidf_Pseudo
        3      80    CACM-3080   8.758    Run_7_Tfidf_Pseudo
        3      81    CACM-2178   8.713    Run_7_Tfidf_Pseudo
        3      82    CACM-1457   8.445    Run_7_Tfidf_Pseudo
        3      83    CACM-2295   8.445    Run_7_Tfidf_Pseudo
        3      84    CACM-2941   8.445    Run_7_Tfidf_Pseudo
        3      85    CACM-1253   8.418    Run_7_Tfidf_Pseudo
        3      86    CACM-2887   8.365    Run_7_Tfidf_Pseudo
        3      87    CACM-2423   8.285    Run_7_Tfidf_Pseudo
        3      88    CACM-3130   8.151    Run_7_Tfidf_Pseudo
        3      89    CACM-2480   8.150    Run_7_Tfidf_Pseudo
        3      90    CACM-1306   8.123    Run_7_Tfidf_Pseudo
        3      91    CACM-1923   8.123    Run_7_Tfidf_Pseudo
        3      92    CACM-2870   8.088    Run_7_Tfidf_Pseudo
        3      93    CACM-2915   8.025    Run_7_Tfidf_Pseudo
        3      94    CACM-2210   7.972    Run_7_Tfidf_Pseudo
        3      95    CACM-1491   7.927    Run_7_Tfidf_Pseudo
        3      96    CACM-1188   7.802    Run_7_Tfidf_Pseudo
        3      97    CACM-2732   7.632    Run_7_Tfidf_Pseudo
        3      98    CACM-2938   7.534    Run_7_Tfidf_Pseudo
        3      99    CACM-2644   7.507    Run_7_Tfidf_Pseudo
        3     100    CACM-3198   7.507    Run_7_Tfidf_Pseudo
        4       1    CACM-2870   42.53    Run_7_Tfidf_Pseudo
        4       2    CACM-2939   42.02    Run_7_Tfidf_Pseudo
        4       3    CACM-2377   37.11    Run_7_Tfidf_Pseudo
        4       4    CACM-1681   31.34    Run_7_Tfidf_Pseudo
        4       5    CACM-2958   29.76    Run_7_Tfidf_Pseudo
        4       6    CACM-3049   29.42    Run_7_Tfidf_Pseudo
        4       7    CACM-2949   28.97    Run_7_Tfidf_Pseudo
        4       8    CACM-3103   28.35    Run_7_Tfidf_Pseudo
        4       9    CACM-1135   27.60    Run_7_Tfidf_Pseudo
        4      10    CACM-2519   27.45    Run_7_Tfidf_Pseudo
        4      11    CACM-3105   26.69    Run_7_Tfidf_Pseudo
        4      12    CACM-2849   26.47    Run_7_Tfidf_Pseudo
        4      13    CACM-3128   25.21    Run_7_Tfidf_Pseudo
        4      14    CACM-2314   24.87    Run_7_Tfidf_Pseudo
        4      15    CACM-0616   24.73    Run_7_Tfidf_Pseudo
        4      16    CACM-2501   24.07    Run_7_Tfidf_Pseudo
        4      17    CACM-1699   23.25    Run_7_Tfidf_Pseudo
        4      18    CACM-2060   22.96    Run_7_Tfidf_Pseudo
        4      19    CACM-2406   22.87    Run_7_Tfidf_Pseudo
        4      20    CACM-3043   22.36    Run_7_Tfidf_Pseudo
        4      21    CACM-0409   21.82    Run_7_Tfidf_Pseudo
        4      22    CACM-3148   21.74    Run_7_Tfidf_Pseudo
        4      23    CACM-2742   20.47    Run_7_Tfidf_Pseudo
        4      24    CACM-3137   20.42    Run_7_Tfidf_Pseudo
        4      25    CACM-1470   20.03    Run_7_Tfidf_Pseudo
        4      26    CACM-2626   19.63    Run_7_Tfidf_Pseudo
        4      27    CACM-2931   19.54    Run_7_Tfidf_Pseudo
        4      28    CACM-2940   19.21    Run_7_Tfidf_Pseudo
        4      29    CACM-3031   19.01    Run_7_Tfidf_Pseudo
        4      30    CACM-2936   18.18    Run_7_Tfidf_Pseudo
        4      31    CACM-2439   17.81    Run_7_Tfidf_Pseudo
        4      32    CACM-2632   17.47    Run_7_Tfidf_Pseudo
        4      33    CACM-0483   17.47    Run_7_Tfidf_Pseudo
        4      34    CACM-2767   17.47    Run_7_Tfidf_Pseudo
        4      35    CACM-2721   17.47    Run_7_Tfidf_Pseudo
        4      36    CACM-2844   17.47    Run_7_Tfidf_Pseudo
        4      37    CACM-3082   17.17    Run_7_Tfidf_Pseudo
        4      38    CACM-3073   17.14    Run_7_Tfidf_Pseudo
        4      39    CACM-1323   16.74    Run_7_Tfidf_Pseudo
        4      40    CACM-1527   16.58    Run_7_Tfidf_Pseudo
        4      41    CACM-1485   16.26    Run_7_Tfidf_Pseudo
        4      42    CACM-2812   16.10    Run_7_Tfidf_Pseudo
        4      43    CACM-1359   15.99    Run_7_Tfidf_Pseudo
        4      44    CACM-2046   15.93    Run_7_Tfidf_Pseudo
        4      45    CACM-2342   15.56    Run_7_Tfidf_Pseudo
        4      46    CACM-2198   15.36    Run_7_Tfidf_Pseudo
        4      47    CACM-1747   15.28    Run_7_Tfidf_Pseudo
        4      48    CACM-1829   15.11    Run_7_Tfidf_Pseudo
        4      49    CACM-1476   15.05    Run_7_Tfidf_Pseudo
        4      50    CACM-2536   15.01    Run_7_Tfidf_Pseudo
        4      51    CACM-2716   14.76    Run_7_Tfidf_Pseudo
        4      52    CACM-1677   14.44    Run_7_Tfidf_Pseudo
        4      53    CACM-2851   14.44    Run_7_Tfidf_Pseudo
        4      54    CACM-2357   14.01    Run_7_Tfidf_Pseudo
        4      55    CACM-0696   13.98    Run_7_Tfidf_Pseudo
        4      56    CACM-2705   13.77    Run_7_Tfidf_Pseudo
        4      57    CACM-2017   13.41    Run_7_Tfidf_Pseudo
        4      58    CACM-1623   13.39    Run_7_Tfidf_Pseudo
        4      59    CACM-1484   13.36    Run_7_Tfidf_Pseudo
        4      60    CACM-2709   13.30    Run_7_Tfidf_Pseudo
        4      61    CACM-2971   13.28    Run_7_Tfidf_Pseudo
        4      62    CACM-3018   13.05    Run_7_Tfidf_Pseudo
        4      63    CACM-2959   12.94    Run_7_Tfidf_Pseudo
        4      64    CACM-2895   12.80    Run_7_Tfidf_Pseudo
        4      65    CACM-2092   12.69    Run_7_Tfidf_Pseudo
        4      66    CACM-1601   12.63    Run_7_Tfidf_Pseudo
        4      67    CACM-1745   12.59    Run_7_Tfidf_Pseudo
        4      68    CACM-1550   12.57    Run_7_Tfidf_Pseudo
        4      69    CACM-2232   12.33    Run_7_Tfidf_Pseudo
        4      70    CACM-1454   12.33    Run_7_Tfidf_Pseudo
        4      71    CACM-3021   12.28    Run_7_Tfidf_Pseudo
        4      72    CACM-1162   12.13    Run_7_Tfidf_Pseudo
        4      73    CACM-1099   12.11    Run_7_Tfidf_Pseudo
        4      74    CACM-2154   12.09    Run_7_Tfidf_Pseudo
        4      75    CACM-3087   12.05    Run_7_Tfidf_Pseudo
        4      76    CACM-2898   11.98    Run_7_Tfidf_Pseudo
        4      77    CACM-2722   11.76    Run_7_Tfidf_Pseudo
        4      78    CACM-2937   11.72    Run_7_Tfidf_Pseudo
        4      79    CACM-2816   11.72    Run_7_Tfidf_Pseudo
        4      80    CACM-1012   11.70    Run_7_Tfidf_Pseudo
        4      81    CACM-1307   11.65    Run_7_Tfidf_Pseudo
        4      82    CACM-1350   11.51    Run_7_Tfidf_Pseudo
        4      83    CACM-2906   11.46    Run_7_Tfidf_Pseudo
        4      84    CACM-1834   11.42    Run_7_Tfidf_Pseudo
        4      85    CACM-1014   11.37    Run_7_Tfidf_Pseudo
        4      86    CACM-1844   11.34    Run_7_Tfidf_Pseudo
        4      87    CACM-1860   11.23    Run_7_Tfidf_Pseudo
        4      88    CACM-2842   11.20    Run_7_Tfidf_Pseudo
        4      89    CACM-1458   11.16    Run_7_Tfidf_Pseudo
        4      90    CACM-1145   11.08    Run_7_Tfidf_Pseudo
        4      91    CACM-2923   11.05    Run_7_Tfidf_Pseudo
        4      92    CACM-2470   10.96    Run_7_Tfidf_Pseudo
        4      93    CACM-2645   10.89    Run_7_Tfidf_Pseudo
        4      94    CACM-1534   10.87    Run_7_Tfidf_Pseudo
        4      95    CACM-2178   10.85    Run_7_Tfidf_Pseudo
        4      96    CACM-3134   10.81    Run_7_Tfidf_Pseudo
        4      97    CACM-1588   10.75    Run_7_Tfidf_Pseudo
        4      98    CACM-3064   10.73    Run_7_Tfidf_Pseudo
        4      99    CACM-2840   10.73    Run_7_Tfidf_Pseudo
        4     100    CACM-2651   10.58    Run_7_Tfidf_Pseudo
        5       1    CACM-2035   55.35    Run_7_Tfidf_Pseudo
        5       2    CACM-2003   52.06    Run_7_Tfidf_Pseudo
        5       3    CACM-1747   43.97    Run_7_Tfidf_Pseudo
        5       4    CACM-2812   42.92    Run_7_Tfidf_Pseudo
        5       5    CACM-2106   39.63    Run_7_Tfidf_Pseudo
        5       6    CACM-1188   35.93    Run_7_Tfidf_Pseudo
        5       7    CACM-3147   33.50    Run_7_Tfidf_Pseudo
        5       8    CACM-1742   33.02    Run_7_Tfidf_Pseudo
        5       9    CACM-2629   29.45    Run_7_Tfidf_Pseudo
        5      10    CACM-2716   29.41    Run_7_Tfidf_Pseudo
        5      11    CACM-2188   29.01    Run_7_Tfidf_Pseudo
        5      12    CACM-1272   29.00    Run_7_Tfidf_Pseudo
        5      13    CACM-2542   28.98    Run_7_Tfidf_Pseudo
        5      14    CACM-2753   25.99    Run_7_Tfidf_Pseudo
        5      15    CACM-1409   25.14    Run_7_Tfidf_Pseudo
        5      16    CACM-2145   24.89    Run_7_Tfidf_Pseudo
        5      17    CACM-2299   24.00    Run_7_Tfidf_Pseudo
        5      18    CACM-2321   23.88    Run_7_Tfidf_Pseudo
        5      19    CACM-1764   23.74    Run_7_Tfidf_Pseudo
        5      20    CACM-1829   23.72    Run_7_Tfidf_Pseudo
        5      21    CACM-1435   23.35    Run_7_Tfidf_Pseudo
        5      22    CACM-2314   22.28    Run_7_Tfidf_Pseudo
        5      23    CACM-1699   22.10    Run_7_Tfidf_Pseudo
