QueryID   Rank    DOCID         Score    Rel/Non-Rel   Precision     Recall      System
        2       4    CACM-3129   14.14              0        0.75      1.0    BM25              
        2       5    CACM-1519   13.68              0         0.6      1.0    BM25              
        2       6    CACM-2714   11.74              0         0.5      1.0    BM25              
        2       7    CACM-1977   11.60              0       0.428      1.0    BM25              
        2       8    CACM-1046   11.26              0       0.375      1.0    BM25              
        2       9    CACM-0282   11.12              0       0.333      1.0    BM25              
        2      10    CACM-1264   10.79              0         0.3      1.0    BM25              
        2      11    CACM-2177   10.17              0       0.272      1.0    BM25              
        2      12    CACM-1931   10.11              0        0.25      1.0    BM25              
        2      13    CACM-1010   10.01              0       0.230      1.0    BM25              
        2      14    CACM-3202   9.970              0       0.214      1.0    BM25              
        2      15    CACM-2039   9.415              0         0.2      1.0    BM25              
        2      16    CACM-1821   9.415              0       0.187      1.0    BM25              
        2      17    CACM-2194   9.389              0       0.176      1.0    BM25              
        2      18    CACM-3117   9.169              0       0.166      1.0    BM25              
        2      19    CACM-1154   8.999              0       0.157      1.0    BM25              
        2      20    CACM-0616   8.791              0        0.15      1.0    BM25              
        2      21    CACM-1379   8.778              0       0.142      1.0    BM25              
        2      22    CACM-1334   8.773              0       0.136      1.0    BM25              
        2      23    CACM-2250   8.713              0       0.130      1.0    BM25              
        2      24    CACM-0047   8.713              0       0.125      1.0    BM25              
        2      25    CACM-1877   8.638              0        0.12      1.0    BM25              
        2      26    CACM-1527   8.614              0       0.115      1.0    BM25              
        2      27    CACM-2852   8.614              0       0.111      1.0    BM25              
        2      28    CACM-1012   8.599              0       0.107      1.0    BM25              
        2      29    CACM-1214   8.576              0       0.103      1.0    BM25              
        2      30    CACM-2786   8.552              0         0.1      1.0    BM25              
        2      31    CACM-1272   8.541              0       0.096      1.0    BM25              
        2      32    CACM-2771   8.349              0       0.093      1.0    BM25              
        2      33    CACM-1062   8.326              0       0.090      1.0    BM25              
        2      34    CACM-2002   8.268              0       0.088      1.0    BM25              
        2      35    CACM-1183   8.198              0       0.085      1.0    BM25              
        2      36    CACM-1674   8.154              0       0.083      1.0    BM25              
        2      37    CACM-3136   8.091              0       0.081      1.0    BM25              
        2      38    CACM-1397   8.082              0       0.078      1.0    BM25              
        2      39    CACM-3144   8.071              0       0.076      1.0    BM25              
        2      40    CACM-0626   8.056              0       0.075      1.0    BM25              
        2      41    CACM-1473   8.022              0       0.073      1.0    BM25              
        2      42    CACM-2572   7.869              0       0.071      1.0    BM25              
        2      43    CACM-1867   7.857              0       0.069      1.0    BM25              
        2      44    CACM-1593   7.848              0       0.068      1.0    BM25              
        2      45    CACM-2047   7.848              0       0.066      1.0    BM25              
        2      46    CACM-2215   7.832              0       0.065      1.0    BM25              
        2      47    CACM-1553   7.724              0       0.063      1.0    BM25              
        2      48    CACM-2905   7.715              0       0.062      1.0    BM25              
        2      49    CACM-1652   7.653              0       0.061      1.0    BM25              
        2      50    CACM-3110   7.641              0        0.06      1.0    BM25              
        2      51    CACM-2980   7.641              0       0.058      1.0    BM25              
        2      52    CACM-1305   7.520              0       0.057      1.0    BM25              
        2      53    CACM-0397   7.505              0       0.056      1.0    BM25              
        2      54    CACM-1623   7.495              0       0.055      1.0    BM25              
        2      55    CACM-2368   7.467              0       0.054      1.0    BM25              
        2      56    CACM-2939   7.443              0       0.053      1.0    BM25              
        2      57    CACM-1309   7.378              0       0.052      1.0    BM25              
        2      58    CACM-1259   7.378              0       0.051      1.0    BM25              
        2      59    CACM-1464   7.376              0       0.050      1.0    BM25              
        2      60    CACM-0531   7.360              0        0.05      1.0    BM25              
        2      61    CACM-0002   7.342              0       0.049      1.0    BM25              
        2      62    CACM-2729   7.342              0       0.048      1.0    BM25              
        2      63    CACM-0951   7.342              0       0.047      1.0    BM25              
        2      64    CACM-0210   7.342              0       0.046      1.0    BM25              
        2      65    CACM-0204   7.342              0       0.046      1.0    BM25              
        2      66    CACM-1486   7.331              0       0.045      1.0    BM25              
        2      67    CACM-1975   7.295              0       0.044      1.0    BM25              
        2      68    CACM-1861   7.182              0       0.044      1.0    BM25              
        2      69    CACM-0435   7.076              0       0.043      1.0    BM25              
        2      70    CACM-2439   7.012              0       0.042      1.0    BM25              
        2      71    CACM-1764   7.007              0       0.042      1.0    BM25              
        2      72    CACM-1705   7.004              0       0.041      1.0    BM25              
        2      73    CACM-2125   6.949              0       0.041      1.0    BM25              
        2      74    CACM-1634   6.934              0       0.040      1.0    BM25              
        2      75    CACM-1741   6.877              0        0.04      1.0    BM25              
        2      76    CACM-1523   6.858              0       0.039      1.0    BM25              
        2      77    CACM-1846   6.779              0       0.038      1.0    BM25              
        2      78    CACM-2342   6.746              0       0.038      1.0    BM25              
        2      79    CACM-1168   6.684              0       0.037      1.0    BM25              
        2      80    CACM-1498   6.684              0       0.037      1.0    BM25              
        2      81    CACM-0670   6.683              0       0.037      1.0    BM25              
        2      82    CACM-2899   6.679              0       0.036      1.0    BM25              
        2      83    CACM-1619   6.654              0       0.036      1.0    BM25              
        2      84    CACM-0597   6.635              0       0.035      1.0    BM25              
        2      85    CACM-1345   6.635              0       0.035      1.0    BM25              
        2      86    CACM-1625   6.608              0       0.034      1.0    BM25              
        2      87    CACM-2680   6.577              0       0.034      1.0    BM25              
        2      88    CACM-0242   6.494              0       0.034      1.0    BM25              
        2      89    CACM-3171   6.494              0       0.033      1.0    BM25              
        2      90    CACM-1676   6.338              0       0.033      1.0    BM25              
        2      91    CACM-3057   6.330              0       0.032      1.0    BM25              
        2      92    CACM-1014   6.325              0       0.032      1.0    BM25              
        2      93    CACM-3165   6.298              0       0.032      1.0    BM25              
        2      94    CACM-0942   6.292              0       0.031      1.0    BM25              
        2      95    CACM-1200   6.270              0       0.031      1.0    BM25              
        2      96    CACM-1424   6.257              0       0.031      1.0    BM25              
        2      97    CACM-0847   6.257              0       0.030      1.0    BM25              
        2      98    CACM-0890   6.208              0       0.030      1.0    BM25              
        2      99    CACM-1391   6.184              0       0.030      1.0    BM25              
        2     100    CACM-0492   6.152              0        0.03      1.0    BM25              
        3       1    CACM-2411   10.68              0         0.0      0.0    BM25              
        3       2    CACM-1723   9.673              0         0.0      0.0    BM25              
        3       3    CACM-2061   9.125              0         0.0      0.0    BM25              
        3       4    CACM-2112   8.968              0         0.0      0.0    BM25              
        3       5    CACM-3115   8.526              0         0.0      0.0    BM25              
        3       6    CACM-2579   8.329              0         0.0      0.0    BM25              
        3       7    CACM-2921   7.890              0         0.0      0.0    BM25              
        3       8    CACM-0303   7.619              0         0.0      0.0    BM25              
        3       9    CACM-1496   7.068              0         0.0      0.0    BM25              
        3      10    CACM-2658   7.063              0         0.0      0.0    BM25              
        3      11    CACM-2551   7.063              0         0.0      0.0    BM25              
        3      12    CACM-3130   6.833              0         0.0      0.0    BM25              
        3      13    CACM-0799   6.812              0         0.0      0.0    BM25              
        3      14    CACM-0252   6.799              0         0.0      0.0    BM25              
        3      15    CACM-1387   6.721              0         0.0      0.0    BM25              
        3      16    CACM-0100   6.685              0         0.0      0.0    BM25              
        3      17    CACM-2495   6.685              0         0.0      0.0    BM25              
        3      18    CACM-0929   6.685              0         0.0      0.0    BM25              
        3      19    CACM-3099   6.658              0         0.0      0.0    BM25              
        3      20    CACM-2939   6.633              0         0.0      0.0    BM25              
        3      21    CACM-3093   6.523              0         0.0      0.0    BM25              
        3      22    CACM-2886   6.442              0         0.0      0.0    BM25              
        3      23    CACM-1029   6.425              0         0.0      0.0    BM25              
        3      24    CACM-1134   6.370              1       0.041    0.166    BM25              
        3      25    CACM-0637   6.293              0        0.04    0.166    BM25              
        3      26    CACM-1787   6.183              0       0.038    0.166    BM25              
        3      27    CACM-3030   6.075              0       0.037    0.166    BM25              
        3      28    CACM-1565   6.071              0       0.035    0.166    BM25              
        3      29    CACM-1350   6.068              0       0.034    0.166    BM25              
        3      30    CACM-0205   6.045              0       0.033    0.166    BM25              
        3      31    CACM-1852   5.992              0       0.032    0.166    BM25              
        3      32    CACM-2929   5.984              0       0.031    0.166    BM25              
        3      33    CACM-3102   5.971              0       0.030    0.166    BM25              
        3      34    CACM-2138   5.919              0       0.029    0.166    BM25              
        3      35    CACM-3105   5.881              0       0.028    0.166    BM25              
        3      36    CACM-1007   5.835              0       0.027    0.166    BM25              
        3      37    CACM-2254   5.817              0       0.027    0.166    BM25              
        3      38    CACM-0070   5.768              0       0.026    0.166    BM25              
        3      39    CACM-0077   5.647              0       0.025    0.166    BM25              
        3      40    CACM-0051   5.647              0       0.025    0.166    BM25              
        3      41    CACM-2659   5.647              0       0.024    0.166    BM25              
        3      42    CACM-2587   5.647              0       0.023    0.166    BM25              
        3      43    CACM-2066   5.647              0       0.023    0.166    BM25              
        3      44    CACM-1313   5.647              0       0.022    0.166    BM25              
        3      45    CACM-1788   5.502              0       0.022    0.166    BM25              
        3      46    CACM-2534   5.491              0       0.021    0.166    BM25              
        3      47    CACM-1835   5.435              0       0.021    0.166    BM25              
        3      48    CACM-2685   5.429              0       0.020    0.166    BM25              
        3      49    CACM-0249   5.426              0       0.020    0.166    BM25              
        3      50    CACM-1785   5.411              0        0.02    0.166    BM25              
        3      51    CACM-1947   5.365              1       0.039    0.333    BM25              
        3      52    CACM-3124   5.331              0       0.038    0.333    BM25              
        3      53    CACM-2867   5.304              0       0.037    0.333    BM25              
        3      54    CACM-1457   5.281              0       0.037    0.333    BM25              
        3      55    CACM-2990   5.272              0       0.036    0.333    BM25              
        3      56    CACM-1533   5.260              0       0.035    0.333    BM25              
        3      57    CACM-2652   5.232              0       0.035    0.333    BM25              
        3      58    CACM-2746   5.221              0       0.034    0.333    BM25              
        3      59    CACM-2558   5.215              0       0.033    0.333    BM25              
        3      60    CACM-0265   5.177              0       0.033    0.333    BM25              
        3      61    CACM-0463   5.177              0       0.032    0.333    BM25              
        3      62    CACM-1138   5.177              0       0.032    0.333    BM25              
        3      63    CACM-2192   5.177              0       0.031    0.333    BM25              
        3      64    CACM-2873   5.154              0       0.031    0.333    BM25              
        3      65    CACM-1223   5.119              0       0.030    0.333    BM25              
        3      66    CACM-2470   5.099              0       0.030    0.333    BM25              
        3      67    CACM-2684   5.097              0       0.029    0.333    BM25              
        3      68    CACM-2718   5.018              0       0.029    0.333    BM25              
        3      69    CACM-0464   4.979              0       0.028    0.333    BM25              
        3      70    CACM-2372   4.899              0       0.028    0.333    BM25              
        3      71    CACM-1807   4.893              1       0.042      0.5    BM25              
        3      72    CACM-1484   4.871              0       0.041      0.5    BM25              
        3      73    CACM-1062   4.838              0       0.041      0.5    BM25              
        3      74    CACM-1466   4.800              0       0.040      0.5    BM25              
        3      75    CACM-0628   4.800              0        0.04      0.5    BM25              
        3      76    CACM-2661   4.800              0       0.039      0.5    BM25              
        3      77    CACM-1102   4.800              0       0.038      0.5    BM25              
        3      78    CACM-1783   4.797              0       0.038      0.5    BM25              
        3      79    CACM-1869   4.729              0       0.037      0.5    BM25              
        3      80    CACM-1162   4.712              0       0.037      0.5    BM25              
        3      81    CACM-2111   4.649              0       0.037      0.5    BM25              
        3      82    CACM-2316   4.641              0       0.036      0.5    BM25              
        3      83    CACM-2295   4.629              0       0.036      0.5    BM25              
        3      84    CACM-2064   4.566              0       0.035      0.5    BM25              
        3      85    CACM-0857   4.551              0       0.035      0.5    BM25              
        3      86    CACM-1306   4.529              0       0.034      0.5    BM25              
        3      87    CACM-1392   4.489              0       0.034      0.5    BM25              
        3      88    CACM-2603   4.468              0       0.034      0.5    BM25              
        3      89    CACM-1154   4.461              0       0.033      0.5    BM25              
        3      90    CACM-1988   4.455              0       0.033      0.5    BM25              
        3      91    CACM-1402   4.448              0       0.032      0.5    BM25              
        3      92    CACM-2870   4.437              0       0.032      0.5    BM25              
        3      93    CACM-2871   4.417              0       0.032      0.5    BM25              
        3      94    CACM-3171   4.371              0       0.031      0.5    BM25              
        3      95    CACM-1135   4.356              0       0.031      0.5    BM25              
        3      96    CACM-1572   4.347              0       0.031      0.5    BM25              
        3      97    CACM-2542   4.325              0       0.030      0.5    BM25              
        3      98    CACM-1003   4.310              0       0.030      0.5    BM25              
        3      99    CACM-3077   4.285              0       0.030      0.5    BM25              
        3     100    CACM-1348   4.281              0        0.03      0.5    BM25              
        4       1    CACM-3128   34.55              1         1.0    0.083    BM25              
        4       2    CACM-3043   30.56              1         1.0    0.166    BM25              
        4       3    CACM-2342   26.77              0       0.666    0.166    BM25              
        4       4    CACM-2377   24.19              0         0.5    0.166    BM25              
        4       5    CACM-2939   22.86              0         0.4    0.166    BM25              
        4       6    CACM-2439   22.17              0       0.333    0.166    BM25              
        4       7    CACM-2851   21.28              0       0.285    0.166    BM25              
        4       8    CACM-3105   21.27              0        0.25    0.166    BM25              
        4       9    CACM-3049   20.85              0       0.222    0.166    BM25              
        4      10    CACM-2905   20.75              0         0.2    0.166    BM25              
        4      11    CACM-2848   20.63              0       0.181    0.166    BM25              
        4      12    CACM-2931   20.52              0       0.166    0.166    BM25              
        4      13    CACM-3103   20.04              0       0.153    0.166    BM25              
        4      14    CACM-2969   19.52              0       0.142    0.166    BM25              
        4      15    CACM-1135   19.33              0       0.133    0.166    BM25              
        4      16    CACM-2844   18.73              0       0.125    0.166    BM25              
        4      17    CACM-2060   18.61              0       0.117    0.166    BM25              
        4      18    CACM-2314   18.54              0       0.111    0.166    BM25              
        4      19    CACM-0435   18.21              0       0.105    0.166    BM25              
        4      20    CACM-0483   18.11              0         0.1    0.166    BM25              
        4      21    CACM-2519   17.67              0       0.095    0.166    BM25              
        4      22    CACM-1506   17.67              0       0.090    0.166    BM25              
        4      23    CACM-2932   17.59              0       0.086    0.166    BM25              
        4      24    CACM-2742   17.45              0       0.083    0.166    BM25              
        4      25    CACM-1742   17.45              0        0.08    0.166    BM25              
        4      26    CACM-2438   17.16              0       0.076    0.166    BM25              
        4      27    CACM-3141   16.99              0       0.074    0.166    BM25              
        4      28    CACM-2273   16.98              0       0.071    0.166    BM25              
        4      29    CACM-2383   16.73              0       0.068    0.166    BM25              
        4      30    CACM-0409   16.56              0       0.066    0.166    BM25              
        4      31    CACM-2912   16.50              1       0.096     0.25    BM25              
        4      32    CACM-3069   16.49              0       0.093     0.25    BM25              
        4      33    CACM-1527   16.47              0       0.090     0.25    BM25              
        4      34    CACM-1145   16.38              0       0.088     0.25    BM25              
        4      35    CACM-2900   16.26              0       0.085     0.25    BM25              
        4      36    CACM-2359   16.02              0       0.083     0.25    BM25              
        4      37    CACM-1846   15.86              0       0.081     0.25    BM25              
        4      38    CACM-3013   15.83              0       0.078     0.25    BM25              
        4      39    CACM-2895   15.80              0       0.076     0.25    BM25              
        4      40    CACM-1905   15.79              0       0.075     0.25    BM25              
        4      41    CACM-1458   15.70              0       0.073     0.25    BM25              
        4      42    CACM-1473   15.47              0       0.071     0.25    BM25              
        4      43    CACM-1727   15.37              0       0.069     0.25    BM25              
        4      44    CACM-1626   15.34              0       0.068     0.25    BM25              
        4      45    CACM-1651   15.31              0       0.066     0.25    BM25              
        4      46    CACM-1665   15.25              0       0.065     0.25    BM25              
        4      47    CACM-2929   15.25              0       0.063     0.25    BM25              
        4      48    CACM-2721   15.18              0       0.062     0.25    BM25              
        4      49    CACM-1362   14.74              0       0.061     0.25    BM25              
        4      50    CACM-1253   14.67              0        0.06     0.25    BM25              
        4      51    CACM-2406   14.67              0       0.058     0.25    BM25              
        4      52    CACM-0616   14.61              0       0.057     0.25    BM25              
        4      53    CACM-1014   14.56              0       0.056     0.25    BM25              
        4      54    CACM-2767   14.51              0       0.055     0.25    BM25              
        4      55    CACM-2816   14.50              0       0.054     0.25    BM25              
        4      56    CACM-1829   14.37              0       0.053     0.25    BM25              
        4      57    CACM-3064   14.36              0       0.052     0.25    BM25              
        4      58    CACM-2558   14.24              0       0.051     0.25    BM25              
        4      59    CACM-2870   14.14              0       0.050     0.25    BM25              
        4      60    CACM-2920   13.99              0        0.05     0.25    BM25              
        4      61    CACM-3188   13.98              0       0.049     0.25    BM25              
        4      62    CACM-1534   13.89              0       0.048     0.25    BM25              
        4      63    CACM-1485   13.76              0       0.047     0.25    BM25              
        4      64    CACM-2684   13.76              0       0.046     0.25    BM25              
        4      65    CACM-1153   13.70              0       0.046     0.25    BM25              
        4      66    CACM-3008   13.66              0       0.045     0.25    BM25              
        4      67    CACM-2958   13.59              0       0.044     0.25    BM25              
        4      68    CACM-2627   13.33              0       0.044     0.25    BM25              
        4      69    CACM-1323   13.27              0       0.043     0.25    BM25              
        4      70    CACM-1399   13.26              0       0.042     0.25    BM25              
        4      71    CACM-1470   13.25              0       0.042     0.25    BM25              
        4      72    CACM-0724   13.21              0       0.041     0.25    BM25              
        4      73    CACM-2665   13.12              0       0.041     0.25    BM25              
        4      74    CACM-3053   13.05              0       0.040     0.25    BM25              
        4      75    CACM-3081   13.01              0        0.04     0.25    BM25              
        4      76    CACM-2748   12.92              0       0.039     0.25    BM25              
        4      77    CACM-2705   12.90              0       0.038     0.25    BM25              
        4      78    CACM-0990   12.80              0       0.038     0.25    BM25              
        4      79    CACM-3056   12.75              0       0.037     0.25    BM25              
        4      80    CACM-0321   12.74              0       0.037     0.25    BM25              
        4      81    CACM-2150   12.73              0       0.037     0.25    BM25              
        4      82    CACM-2632   12.71              0       0.036     0.25    BM25              
        4      83    CACM-2890   12.62              0       0.036     0.25    BM25              
        4      84    CACM-2949   12.58              0       0.035     0.25    BM25              
        4      85    CACM-3018   12.55              0       0.035     0.25    BM25              
        4      86    CACM-1272   12.46              0       0.034     0.25    BM25              
        4      87    CACM-3101   12.40              0       0.034     0.25    BM25              
        4      88    CACM-2515   12.37              0       0.034     0.25    BM25              
        4      89    CACM-2989   12.31              0       0.033     0.25    BM25              
        4      90    CACM-2276   12.25              0       0.033     0.25    BM25              
        4      91    CACM-1710   12.24              0       0.032     0.25    BM25              
        4      92    CACM-3127   12.20              1       0.043    0.333    BM25              
        4      93    CACM-1623   12.17              0       0.043    0.333    BM25              
        4      94    CACM-2626   12.11              0       0.042    0.333    BM25              
        4      95    CACM-2522   12.07              0       0.042    0.333    BM25              
        4      96    CACM-2020   12.06              0       0.041    0.333    BM25              
        4      97    CACM-3073   12.06              1       0.051    0.416    BM25              
        4      98    CACM-2946   12.03              0       0.051    0.416    BM25              
        4      99    CACM-2936   12.02              0       0.050    0.416    BM25              
        4     100    CACM-2457   11.98              0        0.05    0.416    BM25              
        5       1    CACM-2035   28.24              1         1.0    0.125    BM25              
        5       2    CACM-1829   26.60              0         0.5    0.125    BM25              
        5       3    CACM-2321   24.44              0       0.333    0.125    BM25              
        5       4    CACM-2299   23.01              1         0.5     0.25    BM25              
        5       5    CACM-2629   20.27              0         0.4     0.25    BM25              
        5       6    CACM-2003   20.20              0       0.333     0.25    BM25              
        5       7    CACM-1742   18.92              0       0.285     0.25    BM25              
        5       8    CACM-1698   18.87              0        0.25     0.25    BM25              
        5       9    CACM-3147   18.77              0       0.222     0.25    BM25              
        5      10    CACM-2247   18.01              0         0.2     0.25    BM25              
        5      11    CACM-1960   17.59              0       0.181     0.25    BM25              
        5      12    CACM-2873   17.51              0       0.166     0.25    BM25              
        5      13    CACM-2786   17.40              0       0.153     0.25    BM25              
        5      14    CACM-1699   17.37              0       0.142     0.25    BM25              
        5      15    CACM-1923   17.10              0       0.133     0.25    BM25              
        5      16    CACM-1978   16.64              0       0.125     0.25    BM25              
        5      17    CACM-3190   16.61              0       0.117     0.25    BM25              
        5      18    CACM-2357   16.58              0       0.111     0.25    BM25              
        5      19    CACM-2169   16.39              0       0.105     0.25    BM25              
        5      20    CACM-1937   16.06              0         0.1     0.25    BM25              
        5      21    CACM-2138   15.98              0       0.095     0.25    BM25              
        5      22    CACM-1605   15.47              0       0.090     0.25    BM25              
        5      23    CACM-2106   15.16              0       0.086     0.25    BM25              
        5      24    CACM-1671   15.16              0       0.083     0.25    BM25              
        5      25    CACM-3102   14.84              0        0.08     0.25    BM25              
        5      26    CACM-1409   14.39              0       0.076     0.25    BM25              
        5      27    CACM-1188   14.30              0       0.074     0.25    BM25              
        5      28    CACM-2622   14.23              0       0.071     0.25    BM25              
        5      29    CACM-2522   14.20              0       0.068     0.25    BM25              
        5      30    CACM-2841   14.03              0       0.066     0.25    BM25              
        5      31    CACM-1502   13.99              1       0.096    0.375    BM25              
        5      32    CACM-2145   13.86              0       0.093    0.375    BM25              
        5      33    CACM-1392   13.76              0       0.090    0.375    BM25              
        5      34    CACM-2990   13.70              0       0.088    0.375    BM25              
        5      35    CACM-2820   13.57              1       0.114      0.5    BM25              
        5      36    CACM-3011   13.48              0       0.111      0.5    BM25              
        5      37    CACM-0023   13.45              0       0.108      0.5    BM25              
        5      38    CACM-3035   13.40              0       0.105      0.5    BM25              
        5      39    CACM-0892   13.28              0       0.102      0.5    BM25              
        5      40    CACM-1487   13.17              0         0.1      0.5    BM25              
        5      41    CACM-1746   13.09              0       0.097      0.5    BM25              
        5      42    CACM-1764   13.00              0       0.095      0.5    BM25              
        5      43    CACM-3050   13.00              0       0.093      0.5    BM25              
        5      44    CACM-3146   12.97              0       0.090      0.5    BM25              
        5      45    CACM-3012   12.92              0       0.088      0.5    BM25              
        5      46    CACM-2542   12.91              0       0.086      0.5    BM25              
        5      47    CACM-1534   12.87              0       0.085      0.5    BM25              
        5      48    CACM-2887   12.85              0       0.083      0.5    BM25              
        5      49    CACM-3127   12.84              0       0.081      0.5    BM25              
